repo_name,quasi_event_time,is_treated,pull_request_opened
dirkjanm/ldapdomaindump,4,FALSE,1
dirkjanm/ldapdomaindump,5,FALSE,5
dirkjanm/ldapdomaindump,6,FALSE,2
dirkjanm/ldapdomaindump,7,FALSE,3
dirkjanm/ldapdomaindump,8,FALSE,2
disqus/django-bitfield,-10,FALSE,4
disqus/django-bitfield,-9,FALSE,4
disqus/django-bitfield,-8,FALSE,1
disqus/django-bitfield,-7,FALSE,6
disqus/django-bitfield,-6,FALSE,2
disqus/django-bitfield,-5,FALSE,0
disqus/django-bitfield,-4,FALSE,1
disqus/django-bitfield,-3,FALSE,2
disqus/django-bitfield,-2,FALSE,0
disqus/django-bitfield,-1,FALSE,4
disqus/django-bitfield,0,FALSE,12
disqus/django-bitfield,1,FALSE,1
disqus/django-bitfield,2,FALSE,4
disqus/django-bitfield,3,FALSE,2
disqus/django-bitfield,4,FALSE,0
disqus/django-bitfield,5,FALSE,2
disqus/django-bitfield,6,FALSE,3
disqus/django-bitfield,7,FALSE,0
disqus/django-bitfield,8,FALSE,1
disqus/django-bitfield,9,FALSE,1
disqus/django-bitfield,10,FALSE,0
divio/aldryn-forms,-11,TRUE,17
divio/aldryn-forms,-10,TRUE,24
divio/aldryn-forms,-9,TRUE,15
divio/aldryn-forms,-8,TRUE,5
divio/aldryn-forms,-7,TRUE,5
divio/aldryn-forms,-6,TRUE,18
divio/aldryn-forms,-5,TRUE,11
divio/aldryn-forms,-4,TRUE,3
divio/aldryn-forms,-3,TRUE,7
divio/aldryn-forms,-2,TRUE,3
divio/aldryn-forms,-1,TRUE,7
divio/aldryn-forms,0,TRUE,1
divio/aldryn-forms,1,TRUE,1
divio/aldryn-forms,2,TRUE,1
divio/aldryn-forms,3,TRUE,0
divio/aldryn-forms,4,TRUE,0
divio/aldryn-forms,5,TRUE,0
divio/aldryn-forms,6,TRUE,0
divio/aldryn-forms,7,TRUE,0
divio/aldryn-forms,8,TRUE,0
divio/aldryn-forms,9,TRUE,0
django-auth-ldap/django-auth-ldap,-9,FALSE,46
django-auth-ldap/django-auth-ldap,-8,FALSE,29
django-auth-ldap/django-auth-ldap,-7,FALSE,13
django-auth-ldap/django-auth-ldap,-6,FALSE,19
django-auth-ldap/django-auth-ldap,-5,FALSE,10
django-auth-ldap/django-auth-ldap,-4,FALSE,8
django-auth-ldap/django-auth-ldap,-3,FALSE,32
django-auth-ldap/django-auth-ldap,-2,FALSE,9
django-auth-ldap/django-auth-ldap,-1,FALSE,14
django-auth-ldap/django-auth-ldap,0,FALSE,5
django-auth-ldap/django-auth-ldap,1,FALSE,7
django-auth-ldap/django-auth-ldap,2,FALSE,7
django-auth-ldap/django-auth-ldap,3,FALSE,3
django-auth-ldap/django-auth-ldap,4,FALSE,12
django-auth-ldap/django-auth-ldap,5,FALSE,7
django-cas-ng/django-cas-ng,-14,FALSE,18
django-cas-ng/django-cas-ng,-13,FALSE,16
django-cas-ng/django-cas-ng,-12,FALSE,6
django-cas-ng/django-cas-ng,-11,FALSE,11
django-cas-ng/django-cas-ng,-10,FALSE,8
django-cas-ng/django-cas-ng,-9,FALSE,8
django-cas-ng/django-cas-ng,-8,FALSE,5
django-cas-ng/django-cas-ng,-7,FALSE,17
django-cas-ng/django-cas-ng,-6,FALSE,11
django-cas-ng/django-cas-ng,-5,FALSE,17
django-cas-ng/django-cas-ng,-4,FALSE,6
django-cas-ng/django-cas-ng,-3,FALSE,10
django-cas-ng/django-cas-ng,-2,FALSE,8
django-cas-ng/django-cas-ng,-1,FALSE,7
django-cas-ng/django-cas-ng,0,FALSE,2
django-cas-ng/django-cas-ng,1,FALSE,10
django-cas-ng/django-cas-ng,2,FALSE,2
django-cas-ng/django-cas-ng,3,FALSE,3
django-cas-ng/django-cas-ng,4,FALSE,1
django-cas-ng/django-cas-ng,5,FALSE,8
django-cas-ng/django-cas-ng,6,FALSE,7
django-cms/django-classy-tags,-10,TRUE,2
django-cms/django-classy-tags,-9,TRUE,0
django-cms/django-classy-tags,-8,TRUE,5
django-cms/django-classy-tags,-7,TRUE,1
django-cms/django-classy-tags,-6,TRUE,1
django-cms/django-classy-tags,-5,TRUE,0
django-cms/django-classy-tags,-4,TRUE,1
django-cms/django-classy-tags,-3,TRUE,0
django-cms/django-classy-tags,-2,TRUE,2
django-cms/django-classy-tags,-1,TRUE,4
django-cms/django-classy-tags,0,TRUE,2
django-cms/django-classy-tags,1,TRUE,4
django-cms/django-classy-tags,2,TRUE,1
django-cms/django-classy-tags,3,TRUE,3
django-cms/django-classy-tags,4,TRUE,6
django-cms/django-classy-tags,5,TRUE,4
django-cms/django-classy-tags,6,TRUE,1
django-cms/django-classy-tags,7,TRUE,1
django-cms/django-classy-tags,8,TRUE,0
django-cms/django-classy-tags,9,TRUE,1
django-cms/django-classy-tags,10,TRUE,1
django-crispy-forms/django-crispy-forms,-13,FALSE,18
django-crispy-forms/django-crispy-forms,-12,FALSE,65
django-crispy-forms/django-crispy-forms,-11,FALSE,23
django-crispy-forms/django-crispy-forms,-10,FALSE,37
django-crispy-forms/django-crispy-forms,-9,FALSE,28
django-crispy-forms/django-crispy-forms,-8,FALSE,17
django-crispy-forms/django-crispy-forms,-7,FALSE,26
django-crispy-forms/django-crispy-forms,-6,FALSE,7
django-crispy-forms/django-crispy-forms,-5,FALSE,17
django-crispy-forms/django-crispy-forms,-4,FALSE,50
django-crispy-forms/django-crispy-forms,-3,FALSE,46
django-crispy-forms/django-crispy-forms,-2,FALSE,30
django-crispy-forms/django-crispy-forms,-1,FALSE,35
django-crispy-forms/django-crispy-forms,0,FALSE,12
django-crispy-forms/django-crispy-forms,1,FALSE,61
django-crispy-forms/django-crispy-forms,2,FALSE,29
django-crispy-forms/django-crispy-forms,3,FALSE,16
django-crispy-forms/django-crispy-forms,4,FALSE,10
django-crispy-forms/django-crispy-forms,5,FALSE,9
django-crispy-forms/django-crispy-forms,6,FALSE,7
django-crispy-forms/django-crispy-forms,7,FALSE,8
django-ses/django-ses,-9,FALSE,3
django-ses/django-ses,-8,FALSE,2
django-ses/django-ses,-7,FALSE,10
django-ses/django-ses,-6,FALSE,6
django-ses/django-ses,-5,FALSE,4
django-ses/django-ses,-4,FALSE,12
django-ses/django-ses,-3,FALSE,5
django-ses/django-ses,-2,FALSE,3
django-ses/django-ses,-1,FALSE,3
django-ses/django-ses,0,FALSE,5
django-ses/django-ses,1,FALSE,5
django-ses/django-ses,2,FALSE,3
django-ses/django-ses,3,FALSE,8
django-ses/django-ses,4,FALSE,9
django-ses/django-ses,5,FALSE,11
django-ses/django-ses,6,FALSE,9
django-ses/django-ses,7,FALSE,5
django-ses/django-ses,8,FALSE,6
django-ses/django-ses,9,FALSE,6
django-ses/django-ses,10,FALSE,6
django-ses/django-ses,11,FALSE,2
dkriegner/xrayutilities,-8,FALSE,0
dkriegner/xrayutilities,-7,FALSE,0
dkriegner/xrayutilities,-6,FALSE,1
dkriegner/xrayutilities,-5,FALSE,0
dkriegner/xrayutilities,-4,FALSE,0
dkriegner/xrayutilities,-3,FALSE,1
dkriegner/xrayutilities,-2,FALSE,0
dkriegner/xrayutilities,-1,FALSE,3
dkriegner/xrayutilities,0,FALSE,0
dkriegner/xrayutilities,1,FALSE,4
dkriegner/xrayutilities,2,FALSE,2
dkriegner/xrayutilities,3,FALSE,3
dkriegner/xrayutilities,4,FALSE,1
dkriegner/xrayutilities,5,FALSE,3
dkriegner/xrayutilities,6,FALSE,15
dkriegner/xrayutilities,7,FALSE,6
dkriegner/xrayutilities,8,FALSE,6
dkriegner/xrayutilities,9,FALSE,3
dkriegner/xrayutilities,10,FALSE,12
dmlc/decord,-6,FALSE,0
dmlc/decord,-5,FALSE,6
dmlc/decord,-4,FALSE,24
dmlc/decord,-3,FALSE,8
dmlc/decord,-2,FALSE,11
dmlc/decord,-1,FALSE,4
dmlc/decord,0,FALSE,1
dmlc/decord,1,FALSE,3
dmlc/decord,2,FALSE,3
dmlc/decord,3,FALSE,2
dmlc/decord,4,FALSE,1
dmlc/decord,5,FALSE,2
dmlc/decord,6,FALSE,5
dnanexus/dx-toolkit,-9,TRUE,16
dnanexus/dx-toolkit,-8,TRUE,11
dnanexus/dx-toolkit,-7,TRUE,35
dnanexus/dx-toolkit,-6,TRUE,27
dnanexus/dx-toolkit,-5,TRUE,24
dnanexus/dx-toolkit,-4,TRUE,51
dnanexus/dx-toolkit,-3,TRUE,71
dnanexus/dx-toolkit,-2,TRUE,70
dnanexus/dx-toolkit,-1,TRUE,67
dnanexus/dx-toolkit,0,TRUE,29
dnanexus/dx-toolkit,1,TRUE,37
dnanexus/dx-toolkit,2,TRUE,20
dnanexus/dx-toolkit,3,TRUE,26
dnanexus/dx-toolkit,4,TRUE,26
dnanexus/dx-toolkit,5,TRUE,38
dnanexus/dx-toolkit,6,TRUE,92
dnanexus/dx-toolkit,7,TRUE,151
dnanexus/dx-toolkit,8,TRUE,157
dnanexus/dx-toolkit,9,TRUE,62
dnanexus/dx-toolkit,10,TRUE,30
dnanexus/dx-toolkit,11,TRUE,47
dominiktraxl/pykrakenapi,-7,FALSE,2
dominiktraxl/pykrakenapi,-6,FALSE,3
dominiktraxl/pykrakenapi,-5,FALSE,0
dominiktraxl/pykrakenapi,-4,FALSE,0
dominiktraxl/pykrakenapi,-3,FALSE,1
dominiktraxl/pykrakenapi,-2,FALSE,2
dominiktraxl/pykrakenapi,-1,FALSE,1
dominiktraxl/pykrakenapi,0,FALSE,2
dominiktraxl/pykrakenapi,1,FALSE,2
dominiktraxl/pykrakenapi,2,FALSE,3
dominiktraxl/pykrakenapi,3,FALSE,1
dominiktraxl/pykrakenapi,4,FALSE,0
dominiktraxl/pykrakenapi,5,FALSE,1
dominiktraxl/pykrakenapi,6,FALSE,1
dominiktraxl/pykrakenapi,7,FALSE,1
dominiktraxl/pykrakenapi,8,FALSE,0
dranjan/python-plyfile,-12,FALSE,1
dranjan/python-plyfile,-11,FALSE,0
dranjan/python-plyfile,-10,FALSE,0
dranjan/python-plyfile,-9,FALSE,1
dranjan/python-plyfile,-8,FALSE,0
dranjan/python-plyfile,-7,FALSE,1
dranjan/python-plyfile,-6,FALSE,1
dranjan/python-plyfile,-5,FALSE,2
dranjan/python-plyfile,-4,FALSE,0
dranjan/python-plyfile,-3,FALSE,0
dranjan/python-plyfile,-2,FALSE,1
dranjan/python-plyfile,-1,FALSE,2
dranjan/python-plyfile,0,FALSE,1
dranjan/python-plyfile,1,FALSE,0
dranjan/python-plyfile,2,FALSE,0
dranjan/python-plyfile,3,FALSE,0
dranjan/python-plyfile,4,FALSE,9
dranjan/python-plyfile,5,FALSE,5
dranjan/python-plyfile,6,FALSE,2
dranjan/python-plyfile,7,FALSE,2
dranjan/python-plyfile,8,FALSE,0
dreal/dreal4,-9,TRUE,2
dreal/dreal4,-8,TRUE,16
dreal/dreal4,-7,TRUE,5
dreal/dreal4,-6,TRUE,6
dreal/dreal4,-5,TRUE,3
dreal/dreal4,-4,TRUE,3
dreal/dreal4,-3,TRUE,12
dreal/dreal4,-2,TRUE,6
dreal/dreal4,-1,TRUE,1
dreal/dreal4,0,TRUE,0
dreal/dreal4,1,TRUE,11
dreal/dreal4,2,TRUE,5
dreal/dreal4,3,TRUE,1
dreal/dreal4,4,TRUE,1
dreal/dreal4,5,TRUE,0
dreal/dreal4,6,TRUE,0
drhagen/parsita,-8,FALSE,2
drhagen/parsita,-7,FALSE,5
drhagen/parsita,-6,FALSE,0
drhagen/parsita,-5,FALSE,0
drhagen/parsita,-4,FALSE,0
drhagen/parsita,-3,FALSE,0
drhagen/parsita,-2,FALSE,0
drhagen/parsita,-1,FALSE,2
drhagen/parsita,0,FALSE,0
drhagen/parsita,1,FALSE,0
drhagen/parsita,2,FALSE,0
drhagen/parsita,3,FALSE,1
drhagen/parsita,4,FALSE,8
drhagen/parsita,5,FALSE,44
drhagen/parsita,6,FALSE,4
drhagen/parsita,7,FALSE,4
drhagen/parsita,8,FALSE,8
drhagen/parsita,9,FALSE,2
druid-io/pydruid,-11,FALSE,6
druid-io/pydruid,-10,FALSE,6
druid-io/pydruid,-9,FALSE,18
druid-io/pydruid,-8,FALSE,8
druid-io/pydruid,-7,FALSE,10
druid-io/pydruid,-6,FALSE,10
druid-io/pydruid,-5,FALSE,16
druid-io/pydruid,-4,FALSE,6
druid-io/pydruid,-3,FALSE,19
druid-io/pydruid,-2,FALSE,13
druid-io/pydruid,-1,FALSE,24
druid-io/pydruid,0,FALSE,11
druid-io/pydruid,1,FALSE,9
druid-io/pydruid,2,FALSE,9
druid-io/pydruid,3,FALSE,5
druid-io/pydruid,4,FALSE,5
druid-io/pydruid,5,FALSE,3
druid-io/pydruid,6,FALSE,2
druid-io/pydruid,7,FALSE,7
druid-io/pydruid,8,FALSE,3
druid-io/pydruid,9,FALSE,2
duburcqa/jiminy,-6,FALSE,22
duburcqa/jiminy,-5,FALSE,102
duburcqa/jiminy,-4,FALSE,97
duburcqa/jiminy,-3,FALSE,80
duburcqa/jiminy,-2,FALSE,79
duburcqa/jiminy,-1,FALSE,55
duburcqa/jiminy,0,FALSE,32
duburcqa/jiminy,1,FALSE,22
duburcqa/jiminy,2,FALSE,47
duburcqa/jiminy,3,FALSE,102
duburcqa/jiminy,4,FALSE,28
duburcqa/jiminy,5,FALSE,33
dusktreader/flask-praetorian,-11,FALSE,16
dusktreader/flask-praetorian,-10,FALSE,8
dusktreader/flask-praetorian,-9,FALSE,16
dusktreader/flask-praetorian,-8,FALSE,23
dusktreader/flask-praetorian,-7,FALSE,5
dusktreader/flask-praetorian,-6,FALSE,5
dusktreader/flask-praetorian,-5,FALSE,13
dusktreader/flask-praetorian,-4,FALSE,9
dusktreader/flask-praetorian,-3,FALSE,5
dusktreader/flask-praetorian,-2,FALSE,17
dusktreader/flask-praetorian,-1,FALSE,7
dusktreader/flask-praetorian,0,FALSE,1
dusktreader/flask-praetorian,1,FALSE,7
dusktreader/flask-praetorian,2,FALSE,0
dusktreader/flask-praetorian,3,FALSE,2
dusktreader/flask-praetorian,4,FALSE,7
dusktreader/flask-praetorian,5,FALSE,1
dusktreader/flask-praetorian,6,FALSE,0
dwavesystems/dwave-system,-9,FALSE,32
dwavesystems/dwave-system,-8,FALSE,35
dwavesystems/dwave-system,-7,FALSE,36
dwavesystems/dwave-system,-6,FALSE,20
dwavesystems/dwave-system,-5,FALSE,33
dwavesystems/dwave-system,-4,FALSE,41
dwavesystems/dwave-system,-3,FALSE,13
dwavesystems/dwave-system,-2,FALSE,19
dwavesystems/dwave-system,-1,FALSE,11
dwavesystems/dwave-system,0,FALSE,11
dwavesystems/dwave-system,1,FALSE,3
dwavesystems/dwave-system,2,FALSE,7
dwavesystems/dwave-system,3,FALSE,13
dwavesystems/dwave-system,4,FALSE,13
dwavesystems/dwave-system,5,FALSE,19
dylanaraps/pywal,-8,FALSE,11
dylanaraps/pywal,-7,FALSE,45
dylanaraps/pywal,-6,FALSE,22
dylanaraps/pywal,-5,FALSE,23
dylanaraps/pywal,-4,FALSE,10
dylanaraps/pywal,-3,FALSE,9
dylanaraps/pywal,-2,FALSE,15
dylanaraps/pywal,-1,FALSE,17
dylanaraps/pywal,0,FALSE,5
dylanaraps/pywal,1,FALSE,6
dylanaraps/pywal,2,FALSE,4
dylanaraps/pywal,3,FALSE,1
dylanaraps/pywal,4,FALSE,3
dylanaraps/pywal,5,FALSE,3
dylanaraps/pywal,6,FALSE,1
dylanaraps/pywal,7,FALSE,0
dylanaraps/pywal,8,FALSE,0
eamigo86/graphene-django-extras,-5,FALSE,4
eamigo86/graphene-django-extras,-4,FALSE,9
eamigo86/graphene-django-extras,-3,FALSE,16
eamigo86/graphene-django-extras,-2,FALSE,5
eamigo86/graphene-django-extras,-1,FALSE,3
eamigo86/graphene-django-extras,0,FALSE,5
eamigo86/graphene-django-extras,1,FALSE,9
eamigo86/graphene-django-extras,2,FALSE,5
eamigo86/graphene-django-extras,3,FALSE,1
eamigo86/graphene-django-extras,4,FALSE,2
eamigo86/graphene-django-extras,5,FALSE,3
eamigo86/graphene-django-extras,6,FALSE,4
eamigo86/graphene-django-extras,7,FALSE,0
eamigo86/graphene-django-extras,8,FALSE,0
eamigo86/graphene-django-extras,9,FALSE,3
eamigo86/graphene-django-extras,10,FALSE,0
eavanvalkenburg/pysiaalarm,-5,FALSE,1
eavanvalkenburg/pysiaalarm,-4,FALSE,6
eavanvalkenburg/pysiaalarm,-3,FALSE,1
eavanvalkenburg/pysiaalarm,-2,FALSE,5
eavanvalkenburg/pysiaalarm,-1,FALSE,2
eavanvalkenburg/pysiaalarm,0,FALSE,4
eavanvalkenburg/pysiaalarm,1,FALSE,3
eavanvalkenburg/pysiaalarm,2,FALSE,2
eavanvalkenburg/pysiaalarm,3,FALSE,0
eavanvalkenburg/pysiaalarm,4,FALSE,0
eavanvalkenburg/pysiaalarm,5,FALSE,1
edoburu/django-private-storage,-8,TRUE,1
edoburu/django-private-storage,-7,TRUE,5
edoburu/django-private-storage,-6,TRUE,3
edoburu/django-private-storage,-5,TRUE,1
edoburu/django-private-storage,-4,TRUE,2
edoburu/django-private-storage,-3,TRUE,9
edoburu/django-private-storage,-2,TRUE,2
edoburu/django-private-storage,-1,TRUE,1
edoburu/django-private-storage,0,TRUE,2
edoburu/django-private-storage,1,TRUE,1
edoburu/django-private-storage,2,TRUE,1
edoburu/django-private-storage,3,TRUE,2
edoburu/django-private-storage,4,TRUE,7
edoburu/django-private-storage,5,TRUE,2
edoburu/django-private-storage,6,TRUE,0
edoburu/django-private-storage,7,TRUE,0
edoburu/django-private-storage,8,TRUE,1
eigenein/protobuf,-7,FALSE,1
eigenein/protobuf,-6,FALSE,0
eigenein/protobuf,-5,FALSE,0
eigenein/protobuf,-4,FALSE,0
eigenein/protobuf,-3,FALSE,3
eigenein/protobuf,-2,FALSE,40
eigenein/protobuf,-1,FALSE,14
eigenein/protobuf,0,FALSE,1
eigenein/protobuf,1,FALSE,0
eigenein/protobuf,2,FALSE,0
eigenein/protobuf,3,FALSE,0
eigenein/protobuf,4,FALSE,3
eigenein/protobuf,5,FALSE,0
eigenein/protobuf,6,FALSE,3
eigenein/protobuf,7,FALSE,0
eigenein/protobuf,8,FALSE,2
eigenein/protobuf,9,FALSE,5
eigenein/protobuf,10,FALSE,2
ej2/python-quickbooks,-10,FALSE,2
ej2/python-quickbooks,-9,FALSE,18
ej2/python-quickbooks,-8,FALSE,7
ej2/python-quickbooks,-7,FALSE,11
ej2/python-quickbooks,-6,FALSE,6
ej2/python-quickbooks,-5,FALSE,3
ej2/python-quickbooks,-4,FALSE,9
ej2/python-quickbooks,-3,FALSE,6
ej2/python-quickbooks,-2,FALSE,3
ej2/python-quickbooks,-1,FALSE,7
ej2/python-quickbooks,0,FALSE,11
ej2/python-quickbooks,1,FALSE,3
ej2/python-quickbooks,2,FALSE,8
ej2/python-quickbooks,3,FALSE,4
ej2/python-quickbooks,4,FALSE,5
ej2/python-quickbooks,5,FALSE,2
ej2/python-quickbooks,6,FALSE,4
ej2/python-quickbooks,7,FALSE,11
ej2/python-quickbooks,8,FALSE,5
ej2/python-quickbooks,9,FALSE,9
elijahr/python-autopxd2,-9,TRUE,2
elijahr/python-autopxd2,-8,TRUE,0
elijahr/python-autopxd2,-7,TRUE,11
elijahr/python-autopxd2,-6,TRUE,1
elijahr/python-autopxd2,-5,TRUE,3
elijahr/python-autopxd2,-4,TRUE,1
elijahr/python-autopxd2,-3,TRUE,0
elijahr/python-autopxd2,-2,TRUE,4
elijahr/python-autopxd2,-1,TRUE,1
elijahr/python-autopxd2,0,TRUE,1
elijahr/python-autopxd2,1,TRUE,1
elijahr/python-autopxd2,2,TRUE,1
elijahr/python-autopxd2,3,TRUE,1
elijahr/python-autopxd2,4,TRUE,6
elijahr/python-autopxd2,5,TRUE,0
eliorc/node2vec,-5,FALSE,0
eliorc/node2vec,-4,FALSE,1
eliorc/node2vec,-3,FALSE,1
eliorc/node2vec,-2,FALSE,1
eliorc/node2vec,-1,FALSE,3
eliorc/node2vec,0,FALSE,1
eliorc/node2vec,1,FALSE,3
eliorc/node2vec,2,FALSE,2
eliorc/node2vec,3,FALSE,1
eliorc/node2vec,4,FALSE,0
eliorc/node2vec,5,FALSE,0
eliorc/node2vec,6,FALSE,1
eliorc/node2vec,7,FALSE,4
eliorc/node2vec,8,FALSE,1
eliorc/node2vec,9,FALSE,0
emehrkay/pypher,-6,FALSE,1
emehrkay/pypher,-5,FALSE,1
emehrkay/pypher,-4,FALSE,0
emehrkay/pypher,-3,FALSE,1
emehrkay/pypher,-2,FALSE,2
emehrkay/pypher,-1,FALSE,1
emehrkay/pypher,0,FALSE,0
emehrkay/pypher,1,FALSE,0
emehrkay/pypher,2,FALSE,1
emehrkay/pypher,3,FALSE,1
emehrkay/pypher,4,FALSE,1
emehrkay/pypher,5,FALSE,0
emehrkay/pypher,6,FALSE,0
emehrkay/pypher,7,FALSE,0
emehrkay/pypher,8,FALSE,0
encode/django-rest-framework,-15,FALSE,344
encode/django-rest-framework,-14,FALSE,299
encode/django-rest-framework,-13,FALSE,244
encode/django-rest-framework,-12,FALSE,303
encode/django-rest-framework,-11,FALSE,254
encode/django-rest-framework,-10,FALSE,260
encode/django-rest-framework,-9,FALSE,167
encode/django-rest-framework,-8,FALSE,149
encode/django-rest-framework,-7,FALSE,225
encode/django-rest-framework,-6,FALSE,196
encode/django-rest-framework,-5,FALSE,147
encode/django-rest-framework,-4,FALSE,146
encode/django-rest-framework,-3,FALSE,115
encode/django-rest-framework,-2,FALSE,59
encode/django-rest-framework,-1,FALSE,77
encode/django-rest-framework,0,FALSE,107
encode/django-rest-framework,1,FALSE,80
encode/django-rest-framework,2,FALSE,66
encode/django-rest-framework,3,FALSE,92
encode/django-rest-framework,4,FALSE,53
encode/django-rest-framework,5,FALSE,56
enriquegh/spotify-webplayer-token,-5,TRUE,0
enriquegh/spotify-webplayer-token,-4,TRUE,0
enriquegh/spotify-webplayer-token,-3,TRUE,0
enriquegh/spotify-webplayer-token,-2,TRUE,2
enriquegh/spotify-webplayer-token,-1,TRUE,1
enriquegh/spotify-webplayer-token,0,TRUE,0
enriquegh/spotify-webplayer-token,1,TRUE,0
enriquegh/spotify-webplayer-token,2,TRUE,0
enriquegh/spotify-webplayer-token,3,TRUE,0
enriquegh/spotify-webplayer-token,4,TRUE,1
enriquegh/spotify-webplayer-token,5,TRUE,0
enriquegh/spotify-webplayer-token,6,TRUE,0
enriquegh/spotify-webplayer-token,7,TRUE,0
enriquegh/spotify-webplayer-token,8,TRUE,0
enriquegh/spotify-webplayer-token,9,TRUE,0
equinor/segyio,-9,FALSE,61
equinor/segyio,-8,FALSE,61
equinor/segyio,-7,FALSE,47
equinor/segyio,-6,FALSE,35
equinor/segyio,-5,FALSE,41
equinor/segyio,-4,FALSE,26
equinor/segyio,-3,FALSE,13
equinor/segyio,-2,FALSE,14
equinor/segyio,-1,FALSE,10
equinor/segyio,0,FALSE,1
equinor/segyio,1,FALSE,4
equinor/segyio,2,FALSE,2
equinor/segyio,3,FALSE,3
equinor/segyio,4,FALSE,2
equinor/segyio,5,FALSE,6
equinor/segyio,6,FALSE,0
equinor/segyio,7,FALSE,3
equinor/segyio,8,FALSE,35
ericvsmith/dataclasses,-9,FALSE,0
ericvsmith/dataclasses,-8,FALSE,35
ericvsmith/dataclasses,-7,FALSE,5
ericvsmith/dataclasses,-6,FALSE,3
ericvsmith/dataclasses,-5,FALSE,2
ericvsmith/dataclasses,-4,FALSE,1
ericvsmith/dataclasses,-3,FALSE,1
ericvsmith/dataclasses,-2,FALSE,1
ericvsmith/dataclasses,-1,FALSE,0
ericvsmith/dataclasses,0,FALSE,0
ericvsmith/dataclasses,1,FALSE,0
ericvsmith/dataclasses,2,FALSE,0
ericvsmith/dataclasses,3,FALSE,0
ericvsmith/dataclasses,4,FALSE,0
ericvsmith/dataclasses,5,FALSE,0
ericvsmith/dataclasses,6,FALSE,2
ericvsmith/dataclasses,7,FALSE,0
escaped/django-inline-actions,-9,TRUE,2
escaped/django-inline-actions,-8,TRUE,1
escaped/django-inline-actions,-7,TRUE,1
escaped/django-inline-actions,-6,TRUE,3
escaped/django-inline-actions,-5,TRUE,1
escaped/django-inline-actions,-4,TRUE,3
escaped/django-inline-actions,-3,TRUE,2
escaped/django-inline-actions,-2,TRUE,1
escaped/django-inline-actions,-1,TRUE,0
escaped/django-inline-actions,0,TRUE,7
escaped/django-inline-actions,1,TRUE,1
escaped/django-inline-actions,2,TRUE,0
escaped/django-inline-actions,3,TRUE,3
escaped/django-inline-actions,4,TRUE,0
escaped/django-inline-actions,5,TRUE,0
escaped/django-inline-actions,6,TRUE,0
escaped/django-inline-actions,7,TRUE,0
escaped/django-inline-actions,8,TRUE,0
ethereum/eth-tester,-7,TRUE,31
ethereum/eth-tester,-6,TRUE,39
ethereum/eth-tester,-5,TRUE,16
ethereum/eth-tester,-4,TRUE,8
ethereum/eth-tester,-3,TRUE,4
ethereum/eth-tester,-2,TRUE,13
ethereum/eth-tester,-1,TRUE,5
ethereum/eth-tester,0,TRUE,2
ethereum/eth-tester,1,TRUE,11
ethereum/eth-tester,2,TRUE,4
ethereum/eth-tester,3,TRUE,10
ethereum/eth-tester,4,TRUE,6
ethereum/eth-tester,5,TRUE,7
ethereum/eth-tester,6,TRUE,14
ethereum/eth-tester,7,TRUE,7
ethereum/eth-tester,8,TRUE,14
etsy/boundary-layer,-5,TRUE,10
etsy/boundary-layer,-4,TRUE,14
etsy/boundary-layer,-3,TRUE,7
etsy/boundary-layer,-2,TRUE,17
etsy/boundary-layer,-1,TRUE,28
etsy/boundary-layer,0,TRUE,12
etsy/boundary-layer,1,TRUE,6
etsy/boundary-layer,2,TRUE,5
etsy/boundary-layer,3,TRUE,1
etsy/boundary-layer,4,TRUE,5
etsy/boundary-layer,5,TRUE,1
etsy/boundary-layer,6,TRUE,0
etsy/boundary-layer,7,TRUE,0
etsy/boundary-layer,8,TRUE,0
evoluxbr/greenswitch,-10,FALSE,0
evoluxbr/greenswitch,-9,FALSE,5
evoluxbr/greenswitch,-8,FALSE,0
evoluxbr/greenswitch,-7,FALSE,4
evoluxbr/greenswitch,-6,FALSE,8
evoluxbr/greenswitch,-5,FALSE,5
evoluxbr/greenswitch,-4,FALSE,3
evoluxbr/greenswitch,-3,FALSE,1
evoluxbr/greenswitch,-2,FALSE,1
evoluxbr/greenswitch,-1,FALSE,3
evoluxbr/greenswitch,0,FALSE,3
evoluxbr/greenswitch,1,FALSE,1
evoluxbr/greenswitch,2,FALSE,5
evoluxbr/greenswitch,3,FALSE,0
evoluxbr/greenswitch,4,FALSE,2
evoluxbr/greenswitch,5,FALSE,1
evoluxbr/greenswitch,6,FALSE,0
evoluxbr/greenswitch,7,FALSE,1
evoluxbr/greenswitch,8,FALSE,3
explosion/cython-blis,-8,TRUE,3
explosion/cython-blis,-7,TRUE,2
explosion/cython-blis,-6,TRUE,4
explosion/cython-blis,-5,TRUE,6
explosion/cython-blis,-4,TRUE,14
explosion/cython-blis,-3,TRUE,1
explosion/cython-blis,-2,TRUE,2
explosion/cython-blis,-1,TRUE,6
explosion/cython-blis,0,TRUE,10
explosion/cython-blis,1,TRUE,3
explosion/cython-blis,2,TRUE,11
explosion/cython-blis,3,TRUE,3
explosion/cython-blis,4,TRUE,2
explosion/cython-blis,5,TRUE,3
ezyang/ghstack,-5,FALSE,3
ezyang/ghstack,-4,FALSE,2
ezyang/ghstack,-3,FALSE,3
ezyang/ghstack,-2,FALSE,6
ezyang/ghstack,-1,FALSE,26
ezyang/ghstack,0,FALSE,7
ezyang/ghstack,1,FALSE,4
ezyang/ghstack,2,FALSE,16
ezyang/ghstack,3,FALSE,12
