qualified_sample,covar_type,outcome,category,normalize,split_folder,split_value,estimation_type,event_time,estimate,sd,ci_low,ci_high
exact2,pc_score,overall_new_release_count,downstream_outcomes,TRUE,split_period5,low,observed,-14,0.254602668430102,0.254944368916012,-0.245088294645281,0.754293631505485
exact2,pc_score,overall_new_release_count,downstream_outcomes,TRUE,split_period5,low,observed,-13,0.125321642315663,0.273043030985738,-0.409842698416384,0.660485983047709
exact2,pc_score,overall_new_release_count,downstream_outcomes,TRUE,split_period5,low,observed,-12,0.187099670466807,0.338963017423868,-0.477267843683975,0.851467184617589
exact2,pc_score,overall_new_release_count,downstream_outcomes,TRUE,split_period5,low,observed,-11,0.147162106109833,0.29723341194803,-0.435415381308306,0.72973959352797
exact2,pc_score,overall_new_release_count,downstream_outcomes,TRUE,split_period5,low,observed,-10,0.193990591278353,0.25178802039756,-0.299513928700865,0.687495111257571
exact2,pc_score,overall_new_release_count,downstream_outcomes,TRUE,split_period5,low,observed,-9,0.148494935530686,0.232791910430283,-0.307777208912668,0.604767079974039
exact2,pc_score,overall_new_release_count,downstream_outcomes,TRUE,split_period5,low,observed,-8,0.119568929844272,0.22159916617493,-0.314765435858591,0.553903295547135
exact2,pc_score,overall_new_release_count,downstream_outcomes,TRUE,split_period5,low,observed,-7,-0.0603119440977715,0.206606864333919,-0.465261398192254,0.344637509996711
exact2,pc_score,overall_new_release_count,downstream_outcomes,TRUE,split_period5,low,observed,-6,0.270957665481127,0.233287723024874,-0.186286271647626,0.72820160260988
exact2,pc_score,overall_new_release_count,downstream_outcomes,TRUE,split_period5,low,observed,-5,0.0111112641699654,0.179627514265471,-0.340958663790358,0.363181192130289
exact2,pc_score,overall_new_release_count,downstream_outcomes,TRUE,split_period5,low,observed,-4,-0.0880072032383624,0.144351855151778,-0.370936839335848,0.194922432859123
exact2,pc_score,overall_new_release_count,downstream_outcomes,TRUE,split_period5,low,observed,-3,-0.178225322396721,0.125803793176516,-0.424800757022692,0.0683501122292494
exact2,pc_score,overall_new_release_count,downstream_outcomes,TRUE,split_period5,low,observed,-2,-0.0372290209402991,0.118596115582149,-0.269677407481311,0.195219365600713
exact2,pc_score,overall_new_release_count,downstream_outcomes,TRUE,split_period5,low,observed,-1,0,0,0,0
exact2,pc_score,overall_new_release_count,downstream_outcomes,TRUE,split_period5,low,observed,0,-0.0152255240337118,0.135109899595317,-0.280040927240533,0.249589879173109
exact2,pc_score,overall_new_release_count,downstream_outcomes,TRUE,split_period5,low,observed,1,-0.60520983251847,0.154739356894137,-0.908498972030978,-0.301920693005962
exact2,pc_score,overall_new_release_count,downstream_outcomes,TRUE,split_period5,low,observed,2,-0.630476415034772,0.211335672279676,-1.04469433270294,-0.216258497366607
exact2,pc_score,overall_new_release_count,downstream_outcomes,TRUE,split_period5,low,observed,3,-1.03397447326655,0.219632255944987,-1.46445369491873,-0.603495251614378
exact2,pc_score,overall_new_release_count,downstream_outcomes,TRUE,split_period5,low,observed,4,-1.23726747922107,0.295588037532631,-1.81662003278502,-0.65791492565711
exact2,pc_score,overall_new_release_count,downstream_outcomes,TRUE,split_period5,low,observed,5,-1.34808955965861,0.332831566969709,-2.00043943091924,-0.695739688397976
exact2,pc_score,overall_new_release_count,downstream_outcomes,TRUE,split_period5,low,observed,6,-1.39334529887543,0.348129383294335,-2.07567889013233,-0.711011707618538
exact2,pc_score,overall_new_release_count,downstream_outcomes,TRUE,split_period5,low,observed,7,-1.17421465265582,0.506368349829079,-2.16669661832081,-0.18173268699082
exact2,pc_score,overall_new_release_count,downstream_outcomes,TRUE,split_period5,low,observed,8,-1.21903766258786,0.399709505708104,-2.00246829377575,-0.435607031399979
exact2,pc_score,overall_new_release_count,downstream_outcomes,TRUE,split_period5,low,observed,9,-1.47637632106234,0.494922550154667,-2.44642451936548,-0.506328122759191
exact2,pc_score,overall_new_release_count,downstream_outcomes,TRUE,split_period5,low,observed,10,-0.464043028777158,0.928528670185153,-2.28395922234006,1.35587316478574
exact2,pc_score,overall_new_release_count,downstream_outcomes,TRUE,split_period5,low,observed,11,-2.08507242947051,0.357910796270466,-2.78657759016062,-1.3835672687804
exact2,pc_score,pull_request_opened,github_outcomes,FALSE,split_full_avg,high,observed,-15,24.2992502261769,14.8202536645668,-4.74844695637401,53.3469474087278
exact2,pc_score,pull_request_opened,github_outcomes,FALSE,split_full_avg,high,observed,-14,10.9463051842909,12.7432795330549,-14.0305227004968,35.9231330690785
exact2,pc_score,pull_request_opened,github_outcomes,FALSE,split_full_avg,high,observed,-13,22.5447503352617,10.629539041926,1.7108538130867,43.3786468574366
exact2,pc_score,pull_request_opened,github_outcomes,FALSE,split_full_avg,high,observed,-12,22.2144811602208,9.82249582879012,2.96238933579214,41.4665729846494
exact2,pc_score,pull_request_opened,github_outcomes,FALSE,split_full_avg,high,observed,-11,16.3061482681018,9.25498044780528,-1.83361340959653,34.4459099458002
exact2,pc_score,pull_request_opened,github_outcomes,FALSE,split_full_avg,high,observed,-10,17.0791552736802,7.81736717498207,1.75711561071535,32.4011949366451
exact2,pc_score,pull_request_opened,github_outcomes,FALSE,split_full_avg,high,observed,-9,13.9676478945272,6.86574876491243,0.510780315298831,27.4245154737556
exact2,pc_score,pull_request_opened,github_outcomes,FALSE,split_full_avg,high,observed,-8,11.6104664199106,5.98615513801063,-0.12239765059029,23.3433304904114
exact2,pc_score,pull_request_opened,github_outcomes,FALSE,split_full_avg,high,observed,-7,10.8460942944861,5.26228225088608,0.532021082749417,21.1601675062229
exact2,pc_score,pull_request_opened,github_outcomes,FALSE,split_full_avg,high,observed,-6,7.62057957063211,4.63408931933174,-1.46223549525809,16.7033946365223
exact2,pc_score,pull_request_opened,github_outcomes,FALSE,split_full_avg,high,observed,-5,5.44386915273882,3.2734295173656,-0.972052701297756,11.8597910067754
exact2,pc_score,pull_request_opened,github_outcomes,FALSE,split_full_avg,high,observed,-4,4.11961145461798,2.43313295216402,-0.649329131623492,8.88855204085946
exact2,pc_score,pull_request_opened,github_outcomes,FALSE,split_full_avg,high,observed,-3,1.12372021654534,1.71096950842795,-2.22978001997344,4.47722045306413
exact2,pc_score,pull_request_opened,github_outcomes,FALSE,split_full_avg,high,observed,-2,4.54035657559706,1.38216191519934,1.83131922180635,7.24939392938776
exact2,pc_score,pull_request_opened,github_outcomes,FALSE,split_full_avg,high,observed,-1,0,0,0,0
exact2,pc_score,pull_request_opened,github_outcomes,FALSE,split_full_avg,high,observed,0,1.74536871387581,1.94290171514025,-2.06271864779907,5.55345607555069
exact2,pc_score,pull_request_opened,github_outcomes,FALSE,split_full_avg,high,observed,1,2.65628994163387,3.4073987375359,-4.02221158393649,9.33479146720424
exact2,pc_score,pull_request_opened,github_outcomes,FALSE,split_full_avg,high,observed,2,4.46968066377634,4.08478209518571,-3.53649224278766,12.4758535703403
exact2,pc_score,pull_request_opened,github_outcomes,FALSE,split_full_avg,high,observed,3,8.43395613006055,4.89674338477247,-1.16366090409349,18.0315731642146
exact2,pc_score,pull_request_opened,github_outcomes,FALSE,split_full_avg,high,observed,4,10.6772846809927,5.6255860041598,-0.348863887160491,21.7034332491459
exact2,pc_score,pull_request_opened,github_outcomes,FALSE,split_full_avg,high,observed,5,13.9300345614328,6.62089582051706,0.95307875321941,26.9069903696463
exact2,pc_score,pull_request_opened,github_outcomes,FALSE,split_full_avg,high,observed,6,15.1872288605824,7.64897194755422,0.195243843376176,30.1792138777887
exact2,pc_score,pull_request_opened,github_outcomes,FALSE,split_full_avg,high,observed,7,18.3969964198252,8.61059097899889,1.52023810098737,35.273754738663
exact2,pc_score,pull_request_opened,github_outcomes,FALSE,split_full_avg,high,observed,8,18.440652347417,10.3129854431095,-1.77279912107769,38.6541038159116
exact2,pc_score,pull_request_opened,github_outcomes,FALSE,split_full_avg,high,observed,9,11.3693971517888,9.71840013897089,-7.6786671205941,30.4174614241718
exact2,pc_score,pull_request_opened,github_outcomes,FALSE,split_full_avg,high,observed,10,2.96867394002269,6.66872138394095,-10.1020199725016,16.0393678525469
exact2,pc_score,pull_request_opened,github_outcomes,FALSE,split_full_avg,high,observed,11,6.82573176166469,6.78951538301709,-6.48171838904882,20.1331819123782
exact2,pc_score,pull_request_opened,github_outcomes,FALSE,split_full_avg,low,observed,-15,22.0629065326236,10.4259398608454,1.62806440536655,42.4977486598807
exact2,pc_score,pull_request_opened,github_outcomes,FALSE,split_full_avg,low,observed,-14,14.5519567773544,14.4796436374365,-13.8281447520212,42.93205830673
exact2,pc_score,pull_request_opened,github_outcomes,FALSE,split_full_avg,low,observed,-13,1.98210769248461,12.5232772925382,-22.5635158008903,26.5277311858595
exact2,pc_score,pull_request_opened,github_outcomes,FALSE,split_full_avg,low,observed,-12,0.342004838832926,12.4098435816368,-23.9812885811752,24.6652982588411
exact2,pc_score,pull_request_opened,github_outcomes,FALSE,split_full_avg,low,observed,-11,0.530959446524778,13.6171719286818,-26.1586975336916,27.2206164267411
exact2,pc_score,pull_request_opened,github_outcomes,FALSE,split_full_avg,low,observed,-10,2.66822595006995,13.987001094341,-24.7462961948385,30.0827480949784
exact2,pc_score,pull_request_opened,github_outcomes,FALSE,split_full_avg,low,observed,-9,3.10142989366727,12.7203010655189,-21.8303601947498,28.0332199820843
exact2,pc_score,pull_request_opened,github_outcomes,FALSE,split_full_avg,low,observed,-8,4.28703799307943,10.7813006026075,-16.8443111880313,25.4183871741902
exact2,pc_score,pull_request_opened,github_outcomes,FALSE,split_full_avg,low,observed,-7,1.62633804540393,8.36364725550016,-14.7664105753764,18.0190866661842
exact2,pc_score,pull_request_opened,github_outcomes,FALSE,split_full_avg,low,observed,-6,3.70424826674583,6.38054774199498,-8.80162530756433,16.210121841056
exact2,pc_score,pull_request_opened,github_outcomes,FALSE,split_full_avg,low,observed,-5,4.64351830522401,4.80041713941126,-4.76529928802206,14.0523358984701
exact2,pc_score,pull_request_opened,github_outcomes,FALSE,split_full_avg,low,observed,-4,6.24941536087448,4.20002300109405,-1.98262972126987,14.4814604430188
exact2,pc_score,pull_request_opened,github_outcomes,FALSE,split_full_avg,low,observed,-3,5.79699023264178,3.85653813520883,-1.76182451236754,13.3558049776511
exact2,pc_score,pull_request_opened,github_outcomes,FALSE,split_full_avg,low,observed,-2,5.2159483552975,2.53520009161285,0.246956175736304,10.1849405348587
exact2,pc_score,pull_request_opened,github_outcomes,FALSE,split_full_avg,low,observed,-1,0,0,0,0
exact2,pc_score,pull_request_opened,github_outcomes,FALSE,split_full_avg,low,observed,0,-9.61636415204296,2.79558448646429,-15.095709745513,-4.13701855857296
exact2,pc_score,pull_request_opened,github_outcomes,FALSE,split_full_avg,low,observed,1,-18.3419496349332,6.22338783807259,-30.5397897975554,-6.14410947231088
exact2,pc_score,pull_request_opened,github_outcomes,FALSE,split_full_avg,low,observed,2,-27.6819832138905,9.4709037584862,-46.2449545805235,-9.11901184725758
exact2,pc_score,pull_request_opened,github_outcomes,FALSE,split_full_avg,low,observed,3,-35.8153662938272,12.0688115540149,-59.4702369396964,-12.160495647958
exact2,pc_score,pull_request_opened,github_outcomes,FALSE,split_full_avg,low,observed,4,-41.2487213912996,14.8931551540685,-70.4393054932739,-12.0581372893253
exact2,pc_score,pull_request_opened,github_outcomes,FALSE,split_full_avg,low,observed,5,-42.1686449058971,16.4178054136427,-74.3475435166368,-9.98974629515744
exact2,pc_score,pull_request_opened,github_outcomes,FALSE,split_full_avg,low,observed,6,-48.0944272716752,19.292029902322,-85.9068058802264,-10.282048663124
exact2,pc_score,pull_request_opened,github_outcomes,FALSE,split_full_avg,low,observed,7,-48.1142630117992,21.9199181767553,-91.0773026382397,-5.15122338535876
exact2,pc_score,pull_request_opened,github_outcomes,FALSE,split_full_avg,low,observed,8,-44.5083647016141,22.6376962689058,-88.8782493886695,-0.138480014558702
exact2,pc_score,pull_request_opened,github_outcomes,FALSE,split_full_avg,low,observed,9,-43.5429116671349,23.8857354094785,-90.3589530697126,3.2731297354429
exact2,pc_score,pull_request_opened,github_outcomes,FALSE,split_full_avg,low,observed,10,-53.1338451067347,27.0818374496282,-106.214246508006,-0.0534437054633514
exact2,pc_score,pull_request_opened,github_outcomes,FALSE,split_full_avg,low,observed,11,-84.2554124328072,53.7489151735166,-189.6032861729,21.0924613072854
exact2,pc_score,pull_request_merged,github_outcomes,FALSE,split_full_avg,high,observed,-15,16.4472102572214,11.0452751731756,-5.20152908220273,38.0959495966456
exact2,pc_score,pull_request_merged,github_outcomes,FALSE,split_full_avg,high,observed,-14,5.20447802249764,9.86705316925769,-14.1349461892474,24.5439022342427
exact2,pc_score,pull_request_merged,github_outcomes,FALSE,split_full_avg,high,observed,-13,13.9271382815725,7.92389378892298,-1.60369354471651,29.4579701078616
exact2,pc_score,pull_request_merged,github_outcomes,FALSE,split_full_avg,high,observed,-12,17.2278857504112,7.65978485850768,2.21470742773618,32.2410640730863
exact2,pc_score,pull_request_merged,github_outcomes,FALSE,split_full_avg,high,observed,-11,11.4519199682634,7.1620073681081,-2.58561447322848,25.4894544097553
exact2,pc_score,pull_request_merged,github_outcomes,FALSE,split_full_avg,high,observed,-10,12.2754449222533,5.94997554444624,0.613492855138713,23.937396989368
exact2,pc_score,pull_request_merged,github_outcomes,FALSE,split_full_avg,high,observed,-9,10.5865885513394,5.2641773742915,0.268800897728033,20.9043762049507
exact2,pc_score,pull_request_merged,github_outcomes,FALSE,split_full_avg,high,observed,-8,8.9519439742972,4.86527486275873,-0.583994756709902,18.4878827053043
exact2,pc_score,pull_request_merged,github_outcomes,FALSE,split_full_avg,high,observed,-7,8.34022319342006,4.42558343220572,-0.33392033370315,17.0143667205433
exact2,pc_score,pull_request_merged,github_outcomes,FALSE,split_full_avg,high,observed,-6,6.71970820347809,4.09777027351788,-1.31192153261696,14.7513379395731
exact2,pc_score,pull_request_merged,github_outcomes,FALSE,split_full_avg,high,observed,-5,4.73032586406147,2.94039894104133,-1.03285606037953,10.4935077885025
exact2,pc_score,pull_request_merged,github_outcomes,FALSE,split_full_avg,high,observed,-4,3.45785776062109,2.05571007756191,-0.571333991400264,7.48704951264244
exact2,pc_score,pull_request_merged,github_outcomes,FALSE,split_full_avg,high,observed,-3,0.874429211744409,1.49392264940375,-2.05365918108693,3.80251760457575
exact2,pc_score,pull_request_merged,github_outcomes,FALSE,split_full_avg,high,observed,-2,3.95967263936301,1.20587462823449,1.59615836802341,6.32318691070262
exact2,pc_score,pull_request_merged,github_outcomes,FALSE,split_full_avg,high,observed,-1,0,0,0,0
exact2,pc_score,pull_request_merged,github_outcomes,FALSE,split_full_avg,high,observed,0,2.58964802841218,1.49543428124335,-0.341403162824784,5.52069921964915
exact2,pc_score,pull_request_merged,github_outcomes,FALSE,split_full_avg,high,observed,1,2.59195541804334,2.33079953755994,-1.97641167557414,7.16032251166082
exact2,pc_score,pull_request_merged,github_outcomes,FALSE,split_full_avg,high,observed,2,4.6717736868142,2.73824602581372,-0.695188523780679,10.0387358974091
exact2,pc_score,pull_request_merged,github_outcomes,FALSE,split_full_avg,high,observed,3,8.3852122329645,3.51646902136483,1.49293295108944,15.2774915148396
exact2,pc_score,pull_request_merged,github_outcomes,FALSE,split_full_avg,high,observed,4,10.9431749302382,4.12941234320515,2.84952673755608,19.0368231229203
exact2,pc_score,pull_request_merged,github_outcomes,FALSE,split_full_avg,high,observed,5,13.2672304060872,4.61539845800079,4.22104942840564,22.3134113837687
exact2,pc_score,pull_request_merged,github_outcomes,FALSE,split_full_avg,high,observed,6,15.9651695411364,5.54531456289281,5.09635299786648,26.8339860844063
exact2,pc_score,pull_request_merged,github_outcomes,FALSE,split_full_avg,high,observed,7,18.5592906352524,6.16001390259644,6.4856633861634,30.6329178843414
exact2,pc_score,pull_request_merged,github_outcomes,FALSE,split_full_avg,high,observed,8,21.0190661353265,8.0066868834768,5.32595984371201,36.7121724269411
exact2,pc_score,pull_request_merged,github_outcomes,FALSE,split_full_avg,high,observed,9,12.6337251234284,6.68793984909132,-0.474636980790596,25.7420872276474
exact2,pc_score,pull_request_merged,github_outcomes,FALSE,split_full_avg,high,observed,10,6.96069557629567,5.19977895518656,-3.23087117586998,17.1522623284613
exact2,pc_score,pull_request_merged,github_outcomes,FALSE,split_full_avg,high,observed,11,11.6135824387044,5.16108023589091,1.49786517635818,21.7292997010505
exact2,pc_score,pull_request_merged,github_outcomes,FALSE,split_full_avg,low,observed,-15,9.1250369744109,6.65180764944935,-3.91250601850982,22.1625799673316
exact2,pc_score,pull_request_merged,github_outcomes,FALSE,split_full_avg,low,observed,-14,7.70819713940852,14.4846637658835,-20.6817438417231,36.0981381205402
exact2,pc_score,pull_request_merged,github_outcomes,FALSE,split_full_avg,low,observed,-13,-6.81251854113644,10.0445888866928,-26.4999127590543,12.8748756767814
exact2,pc_score,pull_request_merged,github_outcomes,FALSE,split_full_avg,low,observed,-12,-7.45030014128766,8.57765372746185,-24.2625014471129,9.36190116453756
exact2,pc_score,pull_request_merged,github_outcomes,FALSE,split_full_avg,low,observed,-11,-8.20601136522981,9.52141344426878,-26.8679817159966,10.455958985537
exact2,pc_score,pull_request_merged,github_outcomes,FALSE,split_full_avg,low,observed,-10,-5.09563657562387,8.62216765943937,-21.995085188125,11.8038120368773
exact2,pc_score,pull_request_merged,github_outcomes,FALSE,split_full_avg,low,observed,-9,-4.10748684860567,7.00029502392483,-17.8280650954983,9.61309139828699
exact2,pc_score,pull_request_merged,github_outcomes,FALSE,split_full_avg,low,observed,-8,-1.63524612865874,6.00701733586354,-13.4090001069513,10.1385078496338
exact2,pc_score,pull_request_merged,github_outcomes,FALSE,split_full_avg,low,observed,-7,-1.96480251858745,4.76274762015649,-11.2997878540942,7.37018281691928
exact2,pc_score,pull_request_merged,github_outcomes,FALSE,split_full_avg,low,observed,-6,1.14617813913351,3.85387487778099,-6.40741662131722,8.69977289958424
exact2,pc_score,pull_request_merged,github_outcomes,FALSE,split_full_avg,low,observed,-5,2.42579907962378,3.2655952720589,-3.97476765361167,8.82636581285923
exact2,pc_score,pull_request_merged,github_outcomes,FALSE,split_full_avg,low,observed,-4,3.50438824677838,3.27652629165776,-2.91760328487083,9.92637977842758
exact2,pc_score,pull_request_merged,github_outcomes,FALSE,split_full_avg,low,observed,-3,3.42795307598724,3.06220210518527,-2.57396305017589,9.42986920215037
exact2,pc_score,pull_request_merged,github_outcomes,FALSE,split_full_avg,low,observed,-2,3.59398967417846,2.05844030971798,-0.440553332868785,7.6285326812257
exact2,pc_score,pull_request_merged,github_outcomes,FALSE,split_full_avg,low,observed,-1,0,0,0,0
exact2,pc_score,pull_request_merged,github_outcomes,FALSE,split_full_avg,low,observed,0,-8.48453310092765,2.36335287168846,-13.116704729437,-3.85236147241826
exact2,pc_score,pull_request_merged,github_outcomes,FALSE,split_full_avg,low,observed,1,-15.8540636256967,5.1961534294679,-26.0385243474538,-5.6696029039396
exact2,pc_score,pull_request_merged,github_outcomes,FALSE,split_full_avg,low,observed,2,-23.2759925502375,7.87185072093231,-38.7048199632648,-7.84716513721012
exact2,pc_score,pull_request_merged,github_outcomes,FALSE,split_full_avg,low,observed,3,-29.3266874481015,10.2538752000066,-49.4242828401145,-9.2290920560885
exact2,pc_score,pull_request_merged,github_outcomes,FALSE,split_full_avg,low,observed,4,-33.0991900131608,12.5921667910187,-57.7798369235574,-8.41854310276427
exact2,pc_score,pull_request_merged,github_outcomes,FALSE,split_full_avg,low,observed,5,-33.0677097407982,13.4869239812127,-59.5020807439751,-6.63333873762134
exact2,pc_score,pull_request_merged,github_outcomes,FALSE,split_full_avg,low,observed,6,-36.3693426626584,15.6578768080858,-67.0587812065065,-5.6799041188103
exact2,pc_score,pull_request_merged,github_outcomes,FALSE,split_full_avg,low,observed,7,-37.4279844971369,17.5686323838425,-71.8625039694682,-2.99346502480553
exact2,pc_score,pull_request_merged,github_outcomes,FALSE,split_full_avg,low,observed,8,-32.9127542030191,17.6161489065352,-67.440406059828,1.61489765378989
exact2,pc_score,pull_request_merged,github_outcomes,FALSE,split_full_avg,low,observed,9,-29.8256150794186,18.9647575329787,-66.9965398440569,7.34530968521972
exact2,pc_score,pull_request_merged,github_outcomes,FALSE,split_full_avg,low,observed,10,-38.4848250815653,22.1089809463148,-81.8184277363422,4.8487775732117
exact2,pc_score,pull_request_merged,github_outcomes,FALSE,split_full_avg,low,observed,11,-67.3391698624812,48.1809077353114,-161.773749023692,27.0954092987291
exact2,pc_score,overall_new_release_count,downstream_outcomes,FALSE,split_full_avg,high,observed,-15,5.21358545782886,2.19608159017931,0.909265541077409,9.5179053745803
exact2,pc_score,overall_new_release_count,downstream_outcomes,FALSE,split_full_avg,high,observed,-14,5.03949386034493,1.97674286940464,1.16507783631183,8.91390988437803
exact2,pc_score,overall_new_release_count,downstream_outcomes,FALSE,split_full_avg,high,observed,-13,5.20664813090198,1.9189457313401,1.44551449747539,8.96778176432857
exact2,pc_score,overall_new_release_count,downstream_outcomes,FALSE,split_full_avg,high,observed,-12,3.80453849367955,1.51633897780516,0.83251409718145,6.77656289017766
exact2,pc_score,overall_new_release_count,downstream_outcomes,FALSE,split_full_avg,high,observed,-11,3.36473566078119,1.31332460493008,0.790619435118234,5.93885188644414
exact2,pc_score,overall_new_release_count,downstream_outcomes,FALSE,split_full_avg,high,observed,-10,3.19274691295637,1.38786237262345,0.472536662614412,5.91295716329832
exact2,pc_score,overall_new_release_count,downstream_outcomes,FALSE,split_full_avg,high,observed,-9,2.65711389246743,1.23897857327168,0.22871588885495,5.08551189607992
exact2,pc_score,overall_new_release_count,downstream_outcomes,FALSE,split_full_avg,high,observed,-8,2.29843268037631,1.2541912683415,-0.159782205573041,4.75664756632565
exact2,pc_score,overall_new_release_count,downstream_outcomes,FALSE,split_full_avg,high,observed,-7,1.96526835125431,1.52930117950336,-1.03216196057228,4.96269866308091
exact2,pc_score,overall_new_release_count,downstream_outcomes,FALSE,split_full_avg,high,observed,-6,2.29623890532094,1.5709850885764,-0.782891868288796,5.37536967893068
exact2,pc_score,overall_new_release_count,downstream_outcomes,FALSE,split_full_avg,high,observed,-5,1.89169444887397,1.41322821281545,-0.878232848244318,4.66162174599226
exact2,pc_score,overall_new_release_count,downstream_outcomes,FALSE,split_full_avg,high,observed,-4,2.71490967256197,1.34252019417819,0.0835700919727187,5.34624925315123
exact2,pc_score,overall_new_release_count,downstream_outcomes,FALSE,split_full_avg,high,observed,-3,2.01524516176436,0.925207053477795,0.201839336947882,3.82865098658084
exact2,pc_score,overall_new_release_count,downstream_outcomes,FALSE,split_full_avg,high,observed,-2,1.72702393049788,0.538393714164565,0.671772250735329,2.78227561026042
exact2,pc_score,overall_new_release_count,downstream_outcomes,FALSE,split_full_avg,high,observed,-1,0,0,0,0
exact2,pc_score,overall_new_release_count,downstream_outcomes,FALSE,split_full_avg,high,observed,0,-0.977711083944373,0.608666632666265,-2.17069768397025,0.215275516081506
exact2,pc_score,overall_new_release_count,downstream_outcomes,FALSE,split_full_avg,high,observed,1,-1.71127641303673,0.892631717621403,-3.46083457957468,0.038281753501225
exact2,pc_score,overall_new_release_count,downstream_outcomes,FALSE,split_full_avg,high,observed,2,-1.10132901944515,1.10191051521932,-3.26107362927501,1.05841559038471
exact2,pc_score,overall_new_release_count,downstream_outcomes,FALSE,split_full_avg,high,observed,3,-0.719789086398775,1.35052331907486,-3.3668147917855,1.92723661898795
exact2,pc_score,overall_new_release_count,downstream_outcomes,FALSE,split_full_avg,high,observed,4,-0.185116680851192,1.54008990363045,-3.20369289196687,2.83345953026448
exact2,pc_score,overall_new_release_count,downstream_outcomes,FALSE,split_full_avg,high,observed,5,0.471554768216235,1.68254275618819,-2.82622903391261,3.76933857034508
exact2,pc_score,overall_new_release_count,downstream_outcomes,FALSE,split_full_avg,high,observed,6,-1.19452043104735,1.81219745780725,-4.74642744834955,2.35738658625486
exact2,pc_score,overall_new_release_count,downstream_outcomes,FALSE,split_full_avg,high,observed,7,-1.85487730811539,1.78718113091227,-5.35775232470345,1.64799770847266
exact2,pc_score,overall_new_release_count,downstream_outcomes,FALSE,split_full_avg,high,observed,8,-2.45158663214357,1.92932834782814,-6.23307019388672,1.32989692959957
exact2,pc_score,overall_new_release_count,downstream_outcomes,FALSE,split_full_avg,high,observed,9,-4.19706134232855,1.98532059361083,-8.08828970580578,-0.30583297885131
exact2,pc_score,overall_new_release_count,downstream_outcomes,FALSE,split_full_avg,high,observed,10,-4.68090220039609,2.45000971051328,-9.48292123300213,0.121116832209943
exact2,pc_score,overall_new_release_count,downstream_outcomes,FALSE,split_full_avg,high,observed,11,-6.01707925871567,2.22621286305252,-10.3804564702986,-1.65370204713274
exact2,pc_score,overall_new_release_count,downstream_outcomes,FALSE,split_full_avg,low,observed,-15,4.54066616962221,1.58824875726593,1.42769860538099,7.65363373386342
exact2,pc_score,overall_new_release_count,downstream_outcomes,FALSE,split_full_avg,low,observed,-14,3.82224755964798,1.3891410541178,1.09953109357709,6.54496402571886
exact2,pc_score,overall_new_release_count,downstream_outcomes,FALSE,split_full_avg,low,observed,-13,2.58655505436885,1.31538944383711,0.00839174444811297,5.16471836428958
exact2,pc_score,overall_new_release_count,downstream_outcomes,FALSE,split_full_avg,low,observed,-12,2.0586721416525,1.33814820206309,-0.564098334391147,4.68144261769615
exact2,pc_score,overall_new_release_count,downstream_outcomes,FALSE,split_full_avg,low,observed,-11,1.90904627219545,1.28060484763507,-0.600939229169278,4.41903177356019
exact2,pc_score,overall_new_release_count,downstream_outcomes,FALSE,split_full_avg,low,observed,-10,0.543024257763818,1.70211353597025,-2.79311827273787,3.87916678826551
exact2,pc_score,overall_new_release_count,downstream_outcomes,FALSE,split_full_avg,low,observed,-9,-1.72228641782456,2.56598206688561,-6.75161126892036,3.30703843327124
exact2,pc_score,overall_new_release_count,downstream_outcomes,FALSE,split_full_avg,low,observed,-8,-1.30655294778376,2.38746113519967,-5.98597677277511,3.37287087720759
exact2,pc_score,overall_new_release_count,downstream_outcomes,FALSE,split_full_avg,low,observed,-7,-1.27235083242936,1.97884253817832,-5.15088220725886,2.60618054240014
exact2,pc_score,overall_new_release_count,downstream_outcomes,FALSE,split_full_avg,low,observed,-6,-1.81545432051684,1.78931672788671,-5.3225151071748,1.69160646614112
exact2,pc_score,overall_new_release_count,downstream_outcomes,FALSE,split_full_avg,low,observed,-5,-2.12906877006104,2.03622003110661,-6.12006003103,1.86192249090792
exact2,pc_score,overall_new_release_count,downstream_outcomes,FALSE,split_full_avg,low,observed,-4,-2.10976883169154,2.00248966968039,-6.03464858426511,1.81511092088202
exact2,pc_score,overall_new_release_count,downstream_outcomes,FALSE,split_full_avg,low,observed,-3,-2.18036073287658,1.96069508551104,-6.02332310047821,1.66260163472505
exact2,pc_score,overall_new_release_count,downstream_outcomes,FALSE,split_full_avg,low,observed,-2,-1.08362865457038,1.89201768641986,-4.7919833199533,2.62472601081254
exact2,pc_score,overall_new_release_count,downstream_outcomes,FALSE,split_full_avg,low,observed,-1,0,0,0,0
exact2,pc_score,overall_new_release_count,downstream_outcomes,FALSE,split_full_avg,low,observed,0,-1.81360861744631,0.850340167525527,-3.48027534579634,-0.146941889096274
exact2,pc_score,overall_new_release_count,downstream_outcomes,FALSE,split_full_avg,low,observed,1,-3.73804727072814,1.66428602008886,-7.0000478701023,-0.476046671353982
exact2,pc_score,overall_new_release_count,downstream_outcomes,FALSE,split_full_avg,low,observed,2,-3.85016367777997,1.92434783179775,-7.62188542810356,-0.0784419274563724
exact2,pc_score,overall_new_release_count,downstream_outcomes,FALSE,split_full_avg,low,observed,3,-3.74802768300344,1.93336932304967,-7.53743155618079,0.0413761901739025
exact2,pc_score,overall_new_release_count,downstream_outcomes,FALSE,split_full_avg,low,observed,4,-4.2581480076001,1.89855182086253,-7.97930957649065,-0.536986438709538
