dataset,rolling,category,outcome,normalize,method,covar,split_value,event_time,estimate,sd,ci_low,ci_high
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,shared_knowledge_score,low,-8,0.627973304761849,0.343651023642417,-0.0455827015772875,1.30152931110099
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,shared_knowledge_score,low,-7,1.12198782259353,0.418483277237429,0.301760599208167,1.94221504597889
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,shared_knowledge_score,low,-6,0.784289445934499,0.306388900573346,0.18376720081074,1.38481169105826
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,shared_knowledge_score,low,-5,0.341998833480198,0.196582132464905,-0.043302146151016,0.727299813111411
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,shared_knowledge_score,low,-4,0.35415674664074,0.177801146479429,0.00566649954106019,0.70264699374042
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,shared_knowledge_score,low,-3,0.323135277657627,0.17341520007733,-0.0167585144939405,0.663029069809194
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,shared_knowledge_score,low,-2,0.18289154502906,0.141642660988255,-0.0947280705079211,0.46051116056604
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,shared_knowledge_score,low,-1,0,0,0,0
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,shared_knowledge_score,low,0,-0.00162576571495958,0.216956248266735,-0.42686001231776,0.423608480887841
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,shared_knowledge_score,low,1,-0.76097769687308,0.169863288438043,-1.09390974221164,-0.428045651534515
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,shared_knowledge_score,low,2,-0.940174801088277,0.203805440808349,-1.33963346507264,-0.540716137103912
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,shared_knowledge_score,low,3,-0.895729549434928,0.244603441483419,-1.37515229474243,-0.416306804127426
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,shared_knowledge_score,low,4,-1.17429324875442,0.236382767433919,-1.6376034729249,-0.710983024583934
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,shared_knowledge_score,low,5,-0.828661636086902,0.27298763515233,-1.36371740098547,-0.293605871188336
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,shared_knowledge_score,low,6,-0.88382990973847,0.375838375062231,-1.62047312486044,-0.147186694616497
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,shared_knowledge_score,low,7,-1.16120803723362,0.285349700109517,-1.72049344944828,-0.601922625018972
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,shared_knowledge_score,low,8,-1.70548662432799,0.36609262271051,-2.42302816484059,-0.987945083815394
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,shared_knowledge_score,low,9,-1.37386051000257,0.322635006534737,-2.00622512281066,-0.74149589719449
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,shared_knowledge_score,low,10,-1.99481264466725,0.328520321931907,-2.63871247565378,-1.35091281368071
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,shared_knowledge_score,low,11,-1.3493397387898,0.366064153466682,-2.0668254795845,-0.631853997995103
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,shared_knowledge_score,low,12,-1.76718492250686,0.357803514288849,-2.468479810513,-1.06589003450071
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,shared_knowledge_score,low,13,-2.29372700821551,0.277579845049987,-2.83778350451348,-1.74967051191753
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,shared_knowledge_score,high,-14,-2.65525526863979,1.4086823771999,-5.41627272795158,0.105762190672009
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,shared_knowledge_score,high,-13,0.279310677530741,0.713281161080185,-1.11872039818642,1.6773417532479
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,shared_knowledge_score,high,-12,-1.25041439194699,0.986974149847953,-3.18488372564898,0.684054941755
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,shared_knowledge_score,high,-11,0.203563212825729,0.750075274726001,-1.26658432563723,1.67371075128869
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,shared_knowledge_score,high,-10,0.0796758147866536,0.595855657080586,-1.08820127309129,1.2475529026646
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,shared_knowledge_score,high,-9,-0.203865176223298,0.551276773702057,-1.28436765267933,0.876637300232733
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,shared_knowledge_score,high,-8,0.453519674175111,0.5372487700727,-0.599487915167382,1.5065272635176
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,shared_knowledge_score,high,-7,0.237694124665861,0.351079402768319,-0.450421504760044,0.925809754091766
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,shared_knowledge_score,high,-6,0.2326282651699,0.303289744962583,-0.361819634956762,0.827076165296562
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,shared_knowledge_score,high,-5,-0.00644459731599832,0.177592482912641,-0.354525863824775,0.341636669192779
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,shared_knowledge_score,high,-4,0.0447098950440862,0.156384091830973,-0.26180292494462,0.351222715032793
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,shared_knowledge_score,high,-3,-0.114820712454618,0.144646031861699,-0.398326934903548,0.168685509994312
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,shared_knowledge_score,high,-2,0.0805895534933139,0.139510285985166,-0.192850607037612,0.354029714024239
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,shared_knowledge_score,high,-1,0,0,0,0
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,shared_knowledge_score,high,0,-0.0538434396930898,0.236012252415005,-0.5164274544265,0.408740575040321
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,shared_knowledge_score,high,1,-0.596620011154004,0.229715901327449,-1.0468631777558,-0.146376844552203
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,shared_knowledge_score,high,2,-0.652713000600572,0.243136114028901,-1.12925978409722,-0.176166217103926
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,shared_knowledge_score,high,3,-0.67721494787566,0.219429460023756,-1.10729668952222,-0.247133206229098
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,shared_knowledge_score,high,4,-0.798917056319094,0.264572138468938,-1.31747844771821,-0.280355664919976
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,shared_knowledge_score,high,5,-1.019758186671,0.214562313450339,-1.44030032103366,-0.599216052308334
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,shared_knowledge_score,high,6,-0.833193808544648,0.249955922101322,-1.32310741586324,-0.343280201226056
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,shared_knowledge_score,high,7,-0.638115463699596,0.486080896492002,-1.59083402082392,0.314603093424727
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,shared_knowledge_score,high,8,-0.977867741942272,0.394075178865341,-1.75025509251834,-0.205480391366203
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,shared_knowledge_score,high,9,-1.11913537840986,0.305502199215161,-1.71791968887158,-0.520351067948145
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,shared_knowledge_score,high,10,-0.641140915015149,0.874236730973287,-2.35464490772279,1.07236307769249
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,shared_knowledge_score,high,11,-0.457247162837974,0.799460859420929,-2.024190447303,1.10969612162705
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,shared_knowledge_score,high,12,0.417323946826195,1.7835843240837,-3.07850132837785,3.91314922203024
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,shared_knowledge_score,high,13,-0.535971427962471,0.244828376674732,-1.01583504624495,-0.0561078096799963
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,discussion_quality_score,low,-14,-2.66210619661576,1.22001226295244,-5.05333023200254,-0.270882161228978
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,discussion_quality_score,low,-13,0.135391467713203,1.04461155535231,-1.91204718077732,2.18283011620372
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,discussion_quality_score,low,-12,-0.579236157327632,0.703752059484276,-1.95859019391681,0.80011787926155
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,discussion_quality_score,low,-11,-0.346703963434267,0.674940955737494,-1.66958823667975,0.976180309811221
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,discussion_quality_score,low,-10,0.567840927282626,0.63711287758319,-0.680900312780427,1.81658216734568
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,discussion_quality_score,low,-9,-0.0436835163738736,0.479811471228092,-0.984113999980934,0.896746967233187
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,discussion_quality_score,low,-8,0.389888332042403,0.464646064479407,-0.520817954337234,1.30059461842204
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,discussion_quality_score,low,-7,0.383099910086948,0.317417707566505,-0.239038796743403,1.0052386169173
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,discussion_quality_score,low,-6,0.494378806826746,0.269319723805773,-0.0334878518325682,1.02224546548606
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,discussion_quality_score,low,-5,0.137351763596331,0.177597969475972,-0.210740256576574,0.485443783769235
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,discussion_quality_score,low,-4,0.170348466217424,0.158501042158758,-0.140313576413741,0.48101050884859
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,discussion_quality_score,low,-3,-0.00378663919817009,0.129767603113327,-0.258131141300291,0.250557862903951
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,discussion_quality_score,low,-2,0.216852625657937,0.119157619011671,-0.016696307604939,0.450401558920812
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,discussion_quality_score,low,-1,0,0,0,0
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,discussion_quality_score,low,0,-0.0389629207875888,0.200208910510282,-0.431372385387742,0.353446543812564
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,discussion_quality_score,low,1,-0.590303265694517,0.216424974098988,-1.01449621492853,-0.1661103164605
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,discussion_quality_score,low,2,-0.593663299104476,0.232836835296253,-1.05002349628513,-0.13730310192382
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,discussion_quality_score,low,3,-0.507854402560649,0.22768660691988,-0.954120152123614,-0.0615886529976829
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,discussion_quality_score,low,4,-0.711152929586567,0.247990271170583,-1.19721386108091,-0.225091998092224
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,discussion_quality_score,low,5,-0.767944082713849,0.21073813967939,-1.18099083648545,-0.354897328942244
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,discussion_quality_score,low,6,-0.835796400632627,0.231886079084262,-1.29029311563778,-0.381299685627474
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,discussion_quality_score,low,7,-0.75454127924821,0.356488291640457,-1.45325833086351,-0.0558242276329137
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,discussion_quality_score,low,8,-0.907205125629145,0.38469984585106,-1.66121682349722,-0.153193427761066
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,discussion_quality_score,low,9,-0.900656888033331,0.293961369077182,-1.47682117142461,-0.324492604642054
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,discussion_quality_score,low,10,-0.562834774399431,0.885705854674058,-2.29881824956059,1.17314870076172
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,discussion_quality_score,low,11,-0.166943270373258,0.778793962531127,-1.69337943693427,1.35949289618775
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,discussion_quality_score,low,12,0.101651858289269,1.59192238640141,-3.0185160190575,3.22181973563604
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,discussion_quality_score,low,13,-1.24674818921927,0.623136783381096,-2.46809628464622,-0.0254000937923229
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,discussion_quality_score,high,-14,-1.35211394170471,0.832951702184546,-2.98469927798642,0.280471394577
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,discussion_quality_score,high,-13,0.0127052820263111,0.999788340305134,-1.94687986497175,1.97229042902437
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,discussion_quality_score,high,-12,-0.386935628494535,0.537466259180117,-1.44036949648756,0.666498239498493
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,discussion_quality_score,high,-11,1.33480120821899,0.807405332922437,-0.247713244308985,2.91731566074697
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,discussion_quality_score,high,-10,-0.560415655093007,0.389621285275332,-1.32407337423266,0.203242064046644
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,discussion_quality_score,high,-9,0.716821412319975,0.721838453479221,-0.697981956499298,2.13162478113925
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,discussion_quality_score,high,-8,0.638591512239786,0.407330475923136,-0.159776220569559,1.43695924504913
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,discussion_quality_score,high,-7,1.01928682619,0.532425488430805,-0.0242671311343738,2.06284078351438
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,discussion_quality_score,high,-6,0.440176536634048,0.37524423645352,-0.295302166814852,1.17565524008295
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,discussion_quality_score,high,-5,0.107166370541658,0.204147271995903,-0.292962282570312,0.507295023653628
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,discussion_quality_score,high,-4,0.159939105886963,0.188301969597154,-0.209132754523458,0.529010966297385
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,discussion_quality_score,high,-3,0.235032224605079,0.216263583175247,-0.188844398418406,0.658908847628564
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,discussion_quality_score,high,-2,-0.059897160777318,0.196489662582529,-0.445016899439075,0.325222577884439
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,discussion_quality_score,high,-1,0,0,0,0
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,discussion_quality_score,high,0,-0.0143321812667062,0.289923764000147,-0.582582758706995,0.553918396173583
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,discussion_quality_score,high,1,-0.784860866355356,0.149878330036637,-1.07862239322716,-0.491099339483549
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,discussion_quality_score,high,2,-1.04878607257097,0.182747570032625,-1.40697130983492,-0.690600835307029
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,discussion_quality_score,high,3,-1.18868578891626,0.194620807065534,-1.5701425707647,-0.807229007067808
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,discussion_quality_score,high,4,-1.3341980541347,0.245482507003607,-1.81534376786177,-0.85305234040763
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,discussion_quality_score,high,5,-1.1285181866887,0.31797003163778,-1.75173944869875,-0.505296924678648
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,discussion_quality_score,high,6,-0.820299391832471,0.440910028898922,-1.68448304847436,0.0438842648094155
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,discussion_quality_score,high,7,-0.987048976898249,0.503249931912934,-1.9734188434476,-0.000679110348899004
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,discussion_quality_score,high,8,-1.86038674480745,0.309567465532284,-2.46713897725072,-1.25363451236417
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,discussion_quality_score,high,9,-1.59414828914035,0.32922361081382,-2.23942656633544,-0.948870011945266
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,discussion_quality_score,high,10,-1.91047722524991,0.332806566941295,-2.56277809645485,-1.25817635404497
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,discussion_quality_score,high,11,-1.79540946920501,0.374492556700933,-2.52941488033884,-1.06140405807119
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,discussion_quality_score,high,12,-1.45136260224448,0.418664917990125,-2.27194584150513,-0.630779362983837
