importance_type,rolling,qualified_sample,control_group,split_type,split_covar,split_value,category,outcome,normalize,method,event_time,estimate,sd,ci_low,ci_high
important_degree_top3,rolling5,exact2,nevertreated,pc_score,knowledge_level_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,-15,0.841802553748428,1.1326589550583,-1.37820899816584,3.0618141056627
important_degree_top3,rolling5,exact2,nevertreated,pc_score,knowledge_level_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,-14,0.0711555525069191,0.800029065948191,-1.49690141675154,1.63921252176537
important_degree_top3,rolling5,exact2,nevertreated,pc_score,knowledge_level_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,-13,0.729078494013134,0.706389246902601,-0.655444429915964,2.11360141794223
important_degree_top3,rolling5,exact2,nevertreated,pc_score,knowledge_level_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,-12,0.694668309815157,0.561174906456973,-0.40523450684051,1.79457112647082
important_degree_top3,rolling5,exact2,nevertreated,pc_score,knowledge_level_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,-11,0.376267200138435,0.489338321381043,-0.582835909768409,1.33537031004528
important_degree_top3,rolling5,exact2,nevertreated,pc_score,knowledge_level_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,-10,0.904091196622191,0.575752668061731,-0.224384032778802,2.03256642602318
important_degree_top3,rolling5,exact2,nevertreated,pc_score,knowledge_level_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,-9,0.950037251842913,0.62460426373184,-0.274187105071494,2.17426160875732
important_degree_top3,rolling5,exact2,nevertreated,pc_score,knowledge_level_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,-8,0.979686427283593,0.599424527953003,-0.195185647504292,2.15455850207148
important_degree_top3,rolling5,exact2,nevertreated,pc_score,knowledge_level_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,-7,0.907337510958192,0.591044980764001,-0.25111065133925,2.06578567325563
important_degree_top3,rolling5,exact2,nevertreated,pc_score,knowledge_level_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,-6,0.627557452922695,0.508931008498357,-0.369947323734084,1.62506222957947
important_degree_top3,rolling5,exact2,nevertreated,pc_score,knowledge_level_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,-5,0.489908696437621,0.366997571811349,-0.229406544312624,1.20922393718787
important_degree_top3,rolling5,exact2,nevertreated,pc_score,knowledge_level_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,-4,0.469146392126861,0.266808821572407,-0.0537988981550566,0.992091682408779
important_degree_top3,rolling5,exact2,nevertreated,pc_score,knowledge_level_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,-3,0.355890202133405,0.21226597629727,-0.0601511114092449,0.771931515676054
important_degree_top3,rolling5,exact2,nevertreated,pc_score,knowledge_level_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,-2,0.424664737561202,0.176611254217222,0.0785066792954461,0.770822795826958
important_degree_top3,rolling5,exact2,nevertreated,pc_score,knowledge_level_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,-1,0,0,0,0
important_degree_top3,rolling5,exact2,nevertreated,pc_score,knowledge_level_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,0,-0.129802200976849,0.339097316975182,-0.794432942248207,0.534828540294508
important_degree_top3,rolling5,exact2,nevertreated,pc_score,knowledge_level_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,1,-0.769094200613429,0.587520033630919,-1.92063346653003,0.382445065303173
important_degree_top3,rolling5,exact2,nevertreated,pc_score,knowledge_level_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,2,-1.17844498537497,0.859157002397891,-2.86239271007484,0.505502739324894
important_degree_top3,rolling5,exact2,nevertreated,pc_score,knowledge_level_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,3,-1.3408950794555,1.2789282473426,-3.847594444247,1.165804285336
important_degree_top3,rolling5,exact2,nevertreated,pc_score,knowledge_level_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,4,-2.04150303411931,1.94538211681863,-5.85445198308382,1.7714459148452
important_degree_top3,rolling5,exact2,nevertreated,pc_score,knowledge_level_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,5,-2.36956644287899,2.25250644267291,-6.78447907051789,2.0453461847599
important_degree_top3,rolling5,exact2,nevertreated,pc_score,knowledge_level_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,6,-2.88182858390399,2.4791879533492,-7.74103697246842,1.97737980466044
important_degree_top3,rolling5,exact2,nevertreated,pc_score,knowledge_level_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,7,-3.21377353854635,2.83684215742887,-8.77398416710693,2.34643709001423
important_degree_top3,rolling5,exact2,nevertreated,pc_score,knowledge_level_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,8,-3.55776312719264,3.00198747433575,-9.44165857689071,2.32613232250544
important_degree_top3,rolling5,exact2,nevertreated,pc_score,knowledge_level_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,9,-4.0809349226058,3.27802696204565,-10.5058677682153,2.34399792300368
important_degree_top3,rolling5,exact2,nevertreated,pc_score,knowledge_level_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,10,-4.14821244361799,3.42107995236888,-10.853529150261,2.55710426302502
important_degree_top3,rolling5,exact2,nevertreated,pc_score,knowledge_level_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,11,-4.17749817830143,3.17561041166371,-10.4016945851623,2.04669822855944
important_degree_top3,rolling5,exact2,nevertreated,pc_score,discussion_quality_pc_score,low,github_outcomes,pull_request_opened,TRUE,sa,-15,-0.491455025374766,0.596673980254886,-1.66093602667434,0.67802597592481
important_degree_top3,rolling5,exact2,nevertreated,pc_score,discussion_quality_pc_score,low,github_outcomes,pull_request_opened,TRUE,sa,-14,-1.16978673522036,0.794992537771911,-2.72797210925331,0.388398638812586
important_degree_top3,rolling5,exact2,nevertreated,pc_score,discussion_quality_pc_score,low,github_outcomes,pull_request_opened,TRUE,sa,-13,0.22524839501116,0.686509588836609,-1.12031039910859,1.57080718913091
important_degree_top3,rolling5,exact2,nevertreated,pc_score,discussion_quality_pc_score,low,github_outcomes,pull_request_opened,TRUE,sa,-12,0.544203802710502,0.642746964610058,-0.715580247925212,1.80398785334622
important_degree_top3,rolling5,exact2,nevertreated,pc_score,discussion_quality_pc_score,low,github_outcomes,pull_request_opened,TRUE,sa,-11,-0.404708337356688,0.465466002538592,-1.31702170233233,0.507605027618952
important_degree_top3,rolling5,exact2,nevertreated,pc_score,discussion_quality_pc_score,low,github_outcomes,pull_request_opened,TRUE,sa,-10,0.365285604640686,0.659295555726564,-0.92693368458338,1.65750489386475
important_degree_top3,rolling5,exact2,nevertreated,pc_score,discussion_quality_pc_score,low,github_outcomes,pull_request_opened,TRUE,sa,-9,0.777351201906404,0.697790509855192,-0.590318197409772,2.14502060122258
important_degree_top3,rolling5,exact2,nevertreated,pc_score,discussion_quality_pc_score,low,github_outcomes,pull_request_opened,TRUE,sa,-8,0.492134864203511,0.695997754133909,-0.87202073389895,1.85629046230597
important_degree_top3,rolling5,exact2,nevertreated,pc_score,discussion_quality_pc_score,low,github_outcomes,pull_request_opened,TRUE,sa,-7,0.460709753792525,0.658522001561595,-0.829993369268201,1.75141287685325
important_degree_top3,rolling5,exact2,nevertreated,pc_score,discussion_quality_pc_score,low,github_outcomes,pull_request_opened,TRUE,sa,-6,0.263380273195165,0.639867809472642,-0.990760633371215,1.51752117976154
important_degree_top3,rolling5,exact2,nevertreated,pc_score,discussion_quality_pc_score,low,github_outcomes,pull_request_opened,TRUE,sa,-5,0.182877875866344,0.446824791421677,-0.692898715320144,1.05865446705283
important_degree_top3,rolling5,exact2,nevertreated,pc_score,discussion_quality_pc_score,low,github_outcomes,pull_request_opened,TRUE,sa,-4,0.0113839880306504,0.308092043187147,-0.592476416616157,0.615244392677458
important_degree_top3,rolling5,exact2,nevertreated,pc_score,discussion_quality_pc_score,low,github_outcomes,pull_request_opened,TRUE,sa,-3,0.0191287769590686,0.216515631286092,-0.405241860361672,0.443499414279809
important_degree_top3,rolling5,exact2,nevertreated,pc_score,discussion_quality_pc_score,low,github_outcomes,pull_request_opened,TRUE,sa,-2,0.398067744821036,0.155438173127846,0.0934089254904579,0.702726564151613
important_degree_top3,rolling5,exact2,nevertreated,pc_score,discussion_quality_pc_score,low,github_outcomes,pull_request_opened,TRUE,sa,-1,0,0,0,0
important_degree_top3,rolling5,exact2,nevertreated,pc_score,discussion_quality_pc_score,low,github_outcomes,pull_request_opened,TRUE,sa,0,-0.36370020452167,0.319641372513369,-0.990197294647872,0.262796885604533
important_degree_top3,rolling5,exact2,nevertreated,pc_score,discussion_quality_pc_score,low,github_outcomes,pull_request_opened,TRUE,sa,1,-0.905844741039164,0.568531857803056,-2.02016718233315,0.208477700254826
important_degree_top3,rolling5,exact2,nevertreated,pc_score,discussion_quality_pc_score,low,github_outcomes,pull_request_opened,TRUE,sa,2,-1.21041229396721,0.809644295200096,-2.7973151125594,0.376490524624977
important_degree_top3,rolling5,exact2,nevertreated,pc_score,discussion_quality_pc_score,low,github_outcomes,pull_request_opened,TRUE,sa,3,-1.74134233245484,1.26899882504268,-4.22858002953849,0.74589536462882
important_degree_top3,rolling5,exact2,nevertreated,pc_score,discussion_quality_pc_score,low,github_outcomes,pull_request_opened,TRUE,sa,4,-2.56460424574019,1.91608881241136,-6.32013831806645,1.19092982658607
important_degree_top3,rolling5,exact2,nevertreated,pc_score,discussion_quality_pc_score,low,github_outcomes,pull_request_opened,TRUE,sa,5,-2.7768844505283,2.32547027900769,-7.33480619738336,1.78103729632677
important_degree_top3,rolling5,exact2,nevertreated,pc_score,discussion_quality_pc_score,low,github_outcomes,pull_request_opened,TRUE,sa,6,-3.24897065648314,2.52100593528795,-8.19014228964752,1.69220097668124
important_degree_top3,rolling5,exact2,nevertreated,pc_score,discussion_quality_pc_score,low,github_outcomes,pull_request_opened,TRUE,sa,7,-3.5358046522315,3.05118788041628,-9.51613289784742,2.44452359338441
important_degree_top3,rolling5,exact2,nevertreated,pc_score,discussion_quality_pc_score,low,github_outcomes,pull_request_opened,TRUE,sa,8,-3.93334462539584,3.1526175289002,-10.1124749820402,2.24578573124855
important_degree_top3,rolling5,exact2,nevertreated,pc_score,discussion_quality_pc_score,low,github_outcomes,pull_request_opened,TRUE,sa,9,-4.33978034781893,3.43498663280587,-11.0723541481184,2.39279345248058
important_degree_top3,rolling5,exact2,nevertreated,pc_score,discussion_quality_pc_score,low,github_outcomes,pull_request_opened,TRUE,sa,10,-4.71685405546297,3.85619508708984,-12.274996426159,2.84128831523311
important_degree_top3,rolling5,exact2,nevertreated,pc_score,discussion_quality_pc_score,low,github_outcomes,pull_request_opened,TRUE,sa,11,-3.54428533001623,3.52652858877559,-10.4562813640164,3.36771070398393
important_degree_top3,rolling5,exact2,nevertreated,pc_score,discussion_quality_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,-15,1.39088899510509,1.07391514698423,-0.713984692984004,3.49576268319418
important_degree_top3,rolling5,exact2,nevertreated,pc_score,discussion_quality_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,-14,1.05421284940949,0.741228071235736,-0.398594170212558,2.50701986903153
important_degree_top3,rolling5,exact2,nevertreated,pc_score,discussion_quality_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,-13,1.28875401787824,0.50837327267839,0.292342403428594,2.28516563232788
important_degree_top3,rolling5,exact2,nevertreated,pc_score,discussion_quality_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,-12,0.746388078122815,0.535511125789763,-0.30321372842512,1.79598988467075
important_degree_top3,rolling5,exact2,nevertreated,pc_score,discussion_quality_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,-11,1.04174710073558,0.492804994232742,0.0758493120394047,2.00764488943175
important_degree_top3,rolling5,exact2,nevertreated,pc_score,discussion_quality_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,-10,0.810284380874641,0.409096749055738,0.0084547527253952,1.61211400902389
important_degree_top3,rolling5,exact2,nevertreated,pc_score,discussion_quality_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,-9,0.509050856795985,0.40746315005583,-0.289576917313443,1.30767863090541
important_degree_top3,rolling5,exact2,nevertreated,pc_score,discussion_quality_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,-8,0.739738275155897,0.380014115882283,-0.00508939197337777,1.48456594228517
important_degree_top3,rolling5,exact2,nevertreated,pc_score,discussion_quality_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,-7,0.387338105329407,0.329354997057319,-0.258197688902938,1.03287389956175
important_degree_top3,rolling5,exact2,nevertreated,pc_score,discussion_quality_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,-6,0.328863397961352,0.270012893258132,-0.200361872824587,0.858088668747291
important_degree_top3,rolling5,exact2,nevertreated,pc_score,discussion_quality_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,-5,0.134714529114378,0.191201851692127,-0.240041100202192,0.509470158430948
important_degree_top3,rolling5,exact2,nevertreated,pc_score,discussion_quality_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,-4,0.298337959520465,0.163669811348799,-0.022454870723181,0.619130789764111
important_degree_top3,rolling5,exact2,nevertreated,pc_score,discussion_quality_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,-3,0.097461268173739,0.141724866149845,-0.180319469479956,0.375242005827434
important_degree_top3,rolling5,exact2,nevertreated,pc_score,discussion_quality_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,-2,0.269908885685535,0.134247182280611,0.00678440841553712,0.533033362955533
important_degree_top3,rolling5,exact2,nevertreated,pc_score,discussion_quality_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,-1,0,0,0,0
important_degree_top3,rolling5,exact2,nevertreated,pc_score,discussion_quality_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,0,0.259814963140569,0.200710451510377,-0.133577521819769,0.653207448100907
important_degree_top3,rolling5,exact2,nevertreated,pc_score,discussion_quality_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,1,-0.367690689615221,0.273397844357674,-0.903550464556262,0.168169085325821
important_degree_top3,rolling5,exact2,nevertreated,pc_score,discussion_quality_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,2,-0.396634196934078,0.375889341379534,-1.13337730603796,0.340108912169809
important_degree_top3,rolling5,exact2,nevertreated,pc_score,discussion_quality_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,3,-0.282039847484701,0.504612959146349,-1.27108124741154,0.707001552442142
important_degree_top3,rolling5,exact2,nevertreated,pc_score,discussion_quality_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,4,-0.120311103930023,0.635465118459525,-1.36582273611069,1.12520052825065
important_degree_top3,rolling5,exact2,nevertreated,pc_score,discussion_quality_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,5,0.0960817327816778,0.655054505859697,-1.18782509870333,1.37998856426668
important_degree_top3,rolling5,exact2,nevertreated,pc_score,discussion_quality_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,6,0.181249871292148,0.815038864756769,-1.41622630363112,1.77872604621542
important_degree_top3,rolling5,exact2,nevertreated,pc_score,discussion_quality_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,7,-0.402956244088628,0.67917102220398,-1.73413144760843,0.928218959431173
important_degree_top3,rolling5,exact2,nevertreated,pc_score,discussion_quality_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,8,-0.307531832436305,0.727424747576793,-1.73328433768682,1.11822067281421
important_degree_top3,rolling5,exact2,nevertreated,pc_score,discussion_quality_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,9,-0.85457089296946,0.590356065803566,-2.01166878194445,0.302526996005529
important_degree_top3,rolling5,exact2,nevertreated,pc_score,discussion_quality_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,10,-1.17404523250461,0.541657010084898,-2.23569297227101,-0.112397492738209
important_degree_top3,rolling5,exact2,nevertreated,pc_score,discussion_quality_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,11,-1.94762300185779,0.620739689460208,-3.1642727931998,-0.730973210515779
important_degree_top3,rolling5,exact2,nevertreated,pc_score,investment_in_new_talent_pc_score,low,github_outcomes,pull_request_opened,TRUE,sa,-15,0.0495655979156081,0.737181419299123,-1.39530998391067,1.49444117974189
important_degree_top3,rolling5,exact2,nevertreated,pc_score,investment_in_new_talent_pc_score,low,github_outcomes,pull_request_opened,TRUE,sa,-14,-0.301024611635889,0.73045665827747,-1.73271966185973,1.13067043858795
important_degree_top3,rolling5,exact2,nevertreated,pc_score,investment_in_new_talent_pc_score,low,github_outcomes,pull_request_opened,TRUE,sa,-13,0.93242669743201,0.779905801588664,-0.596188673681772,2.46104206854579
important_degree_top3,rolling5,exact2,nevertreated,pc_score,investment_in_new_talent_pc_score,low,github_outcomes,pull_request_opened,TRUE,sa,-12,1.18264980078956,0.573383319619944,0.0588184943344676,2.30648110724465
important_degree_top3,rolling5,exact2,nevertreated,pc_score,investment_in_new_talent_pc_score,low,github_outcomes,pull_request_opened,TRUE,sa,-11,0.606907265651646,0.469160980224272,-0.312648255587927,1.52646278689122
important_degree_top3,rolling5,exact2,nevertreated,pc_score,investment_in_new_talent_pc_score,low,github_outcomes,pull_request_opened,TRUE,sa,-10,0.978244632083874,0.574794959838876,-0.148353489200323,2.10484275336807
important_degree_top3,rolling5,exact2,nevertreated,pc_score,investment_in_new_talent_pc_score,low,github_outcomes,pull_request_opened,TRUE,sa,-9,1.16536882483134,0.705387988486084,-0.217191632601381,2.54792928226407
important_degree_top3,rolling5,exact2,nevertreated,pc_score,investment_in_new_talent_pc_score,low,github_outcomes,pull_request_opened,TRUE,sa,-8,0.960419981200434,0.74536771603816,-0.500500742234359,2.42134070463523
important_degree_top3,rolling5,exact2,nevertreated,pc_score,investment_in_new_talent_pc_score,low,github_outcomes,pull_request_opened,TRUE,sa,-7,0.788907356072298,0.73675387022963,-0.655130229577776,2.23294494172237
important_degree_top3,rolling5,exact2,nevertreated,pc_score,investment_in_new_talent_pc_score,low,github_outcomes,pull_request_opened,TRUE,sa,-6,0.61198378176852,0.692906046615553,-0.746112069597964,1.970079633135
important_degree_top3,rolling5,exact2,nevertreated,pc_score,investment_in_new_talent_pc_score,low,github_outcomes,pull_request_opened,TRUE,sa,-5,0.458804221776752,0.491929100353781,-0.505376814916659,1.42298525847016
important_degree_top3,rolling5,exact2,nevertreated,pc_score,investment_in_new_talent_pc_score,low,github_outcomes,pull_request_opened,TRUE,sa,-4,0.232319529611896,0.333224777641131,-0.420801034564719,0.885440093788512
important_degree_top3,rolling5,exact2,nevertreated,pc_score,investment_in_new_talent_pc_score,low,github_outcomes,pull_request_opened,TRUE,sa,-3,0.0393637276782025,0.226384079322543,-0.404349067793981,0.483076523150386
important_degree_top3,rolling5,exact2,nevertreated,pc_score,investment_in_new_talent_pc_score,low,github_outcomes,pull_request_opened,TRUE,sa,-2,0.395948829431407,0.165658772499602,0.0712576353321875,0.720640023530626
important_degree_top3,rolling5,exact2,nevertreated,pc_score,investment_in_new_talent_pc_score,low,github_outcomes,pull_request_opened,TRUE,sa,-1,0,0,0,0
important_degree_top3,rolling5,exact2,nevertreated,pc_score,investment_in_new_talent_pc_score,low,github_outcomes,pull_request_opened,TRUE,sa,0,-0.181837443853804,0.316952634086383,-0.803064606663114,0.439389718955507
important_degree_top3,rolling5,exact2,nevertreated,pc_score,investment_in_new_talent_pc_score,low,github_outcomes,pull_request_opened,TRUE,sa,1,-0.982201998896584,0.549357594784474,-2.05894288467415,0.0945388868809852
important_degree_top3,rolling5,exact2,nevertreated,pc_score,investment_in_new_talent_pc_score,low,github_outcomes,pull_request_opened,TRUE,sa,2,-1.26994866574933,0.822704805416113,-2.88245008436491,0.342552752866257
important_degree_top3,rolling5,exact2,nevertreated,pc_score,investment_in_new_talent_pc_score,low,github_outcomes,pull_request_opened,TRUE,sa,3,-1.88289949460809,1.3652276927485,-4.55874577239515,0.792946783178964
important_degree_top3,rolling5,exact2,nevertreated,pc_score,investment_in_new_talent_pc_score,low,github_outcomes,pull_request_opened,TRUE,sa,4,-2.41422177678909,2.05961777188459,-6.45107260968289,1.62262905610471
important_degree_top3,rolling5,exact2,nevertreated,pc_score,investment_in_new_talent_pc_score,low,github_outcomes,pull_request_opened,TRUE,sa,5,-2.63992597183515,2.50929292143687,-7.55814009785141,2.27828815418111
important_degree_top3,rolling5,exact2,nevertreated,pc_score,investment_in_new_talent_pc_score,low,github_outcomes,pull_request_opened,TRUE,sa,6,-2.68290462101124,2.80407966759998,-8.17890076950719,2.81309152748471
important_degree_top3,rolling5,exact2,nevertreated,pc_score,investment_in_new_talent_pc_score,low,github_outcomes,pull_request_opened,TRUE,sa,7,-3.6539475757793,3.43695735475078,-10.3903839910908,3.08248883953223
important_degree_top3,rolling5,exact2,nevertreated,pc_score,investment_in_new_talent_pc_score,low,github_outcomes,pull_request_opened,TRUE,sa,8,-3.98575890707212,3.57332513027213,-10.9894761624055,3.01795834826126
important_degree_top3,rolling5,exact2,nevertreated,pc_score,investment_in_new_talent_pc_score,low,github_outcomes,pull_request_opened,TRUE,sa,9,-4.51916815814635,3.90688002486698,-12.1766530068856,3.13831669059293
important_degree_top3,rolling5,exact2,nevertreated,pc_score,investment_in_new_talent_pc_score,low,github_outcomes,pull_request_opened,TRUE,sa,10,-5.24983528548236,4.26480556721972,-13.608854197233,3.1091836262683
important_degree_top3,rolling5,exact2,nevertreated,pc_score,investment_in_new_talent_pc_score,low,github_outcomes,pull_request_opened,TRUE,sa,11,-4.60889874060932,3.91727440118895,-12.2867565669397,3.06895908572102
important_degree_top3,rolling5,exact2,nevertreated,pc_score,investment_in_new_talent_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,-15,2.6342119587273,1.9619005830054,-1.2111131839633,6.47953710141789
important_degree_top3,rolling5,exact2,nevertreated,pc_score,investment_in_new_talent_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,-14,1.22264961363256,1.07814241952998,-0.890509528646207,3.33580875591133
important_degree_top3,rolling5,exact2,nevertreated,pc_score,investment_in_new_talent_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,-13,0.685171972464203,0.647347635535665,-0.5836293931857,1.95397333811411
important_degree_top3,rolling5,exact2,nevertreated,pc_score,investment_in_new_talent_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,-12,-0.115906081152192,0.428974373011635,-0.956695852254997,0.724883689950613
important_degree_top3,rolling5,exact2,nevertreated,pc_score,investment_in_new_talent_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,-11,0.483043211421475,0.516519370270823,-0.529334754309338,1.49542117715229
important_degree_top3,rolling5,exact2,nevertreated,pc_score,investment_in_new_talent_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,-10,0.505239098864451,0.443449712925451,-0.363922338469434,1.37440053619834
important_degree_top3,rolling5,exact2,nevertreated,pc_score,investment_in_new_talent_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,-9,0.343297862727595,0.408297802592744,-0.456965830354183,1.14356155580937
important_degree_top3,rolling5,exact2,nevertreated,pc_score,investment_in_new_talent_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,-8,0.736129026846257,0.475347638361528,-0.195552344342339,1.66781039803485
important_degree_top3,rolling5,exact2,nevertreated,pc_score,investment_in_new_talent_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,-7,0.477900232489585,0.344221582689311,-0.196774069581465,1.15257453456063
important_degree_top3,rolling5,exact2,nevertreated,pc_score,investment_in_new_talent_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,-6,0.35582499174856,0.227804497746121,-0.0906718238338372,0.802321807330958
important_degree_top3,rolling5,exact2,nevertreated,pc_score,investment_in_new_talent_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,-5,0.0446604952998981,0.16940616597885,-0.287375590018648,0.376696580618444
important_degree_top3,rolling5,exact2,nevertreated,pc_score,investment_in_new_talent_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,-4,0.253618049696784,0.161672434619929,-0.0632599221582763,0.570496021551845
important_degree_top3,rolling5,exact2,nevertreated,pc_score,investment_in_new_talent_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,-3,0.207477480137824,0.151723020428212,-0.089899639901471,0.504854600177119
important_degree_top3,rolling5,exact2,nevertreated,pc_score,investment_in_new_talent_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,-2,0.308223298633006,0.132947782542266,0.047645644850164,0.568800952415848
important_degree_top3,rolling5,exact2,nevertreated,pc_score,investment_in_new_talent_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,-1,0,0,0,0
important_degree_top3,rolling5,exact2,nevertreated,pc_score,investment_in_new_talent_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,0,-0.0113722827776255,0.179332193846838,-0.362863382717428,0.340118817162177
important_degree_top3,rolling5,exact2,nevertreated,pc_score,investment_in_new_talent_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,1,-0.200265078262121,0.291298952644926,-0.771211025446176,0.370680868921933
important_degree_top3,rolling5,exact2,nevertreated,pc_score,investment_in_new_talent_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,2,-0.255202057878866,0.404279050121776,-1.04758899611755,0.537184880359814
important_degree_top3,rolling5,exact2,nevertreated,pc_score,investment_in_new_talent_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,3,-0.0502878669514384,0.514010555254079,-1.05774855524943,0.957172821346557
important_degree_top3,rolling5,exact2,nevertreated,pc_score,investment_in_new_talent_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,4,-0.215124972106889,0.523121388464297,-1.24044289349691,0.810192949283133
important_degree_top3,rolling5,exact2,nevertreated,pc_score,investment_in_new_talent_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,5,-0.0149975568848875,0.534664036465417,-1.0629390683571,1.03294395458733
important_degree_top3,rolling5,exact2,nevertreated,pc_score,investment_in_new_talent_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,6,-0.591170344146167,0.61045976181714,-1.78767147730776,0.605330789015428
important_degree_top3,rolling5,exact2,nevertreated,pc_score,investment_in_new_talent_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,7,-0.35391672752889,0.664633641987119,-1.65659866582364,0.948765210765863
important_degree_top3,rolling5,exact2,nevertreated,pc_score,investment_in_new_talent_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,8,-0.288886301855662,0.688637961252935,-1.63861670591141,1.06084410220009
important_degree_top3,rolling5,exact2,nevertreated,pc_score,investment_in_new_talent_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,9,-0.969350809066855,0.61900929278793,-2.1826090229312,0.243907404797487
important_degree_top3,rolling5,exact2,nevertreated,pc_score,investment_in_new_talent_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,10,-0.658622724676043,0.615493659210993,-1.86499029672959,0.547744847377503
important_degree_top3,rolling5,exact2,nevertreated,pc_score,investment_in_new_talent_pc_score,high,github_outcomes,pull_request_opened,TRUE,sa,11,-0.623171262934337,0.524937699910574,-1.65204915475906,0.405706628890389
important_degree_top3,rolling5,exact2,nevertreated,pc_score,problem_solving_routines_pc_score,low,github_outcomes,pull_request_opened,TRUE,sa,-15,-0.488550046912862,0.735125583709344,-1.92939619098318,0.952296097157452
important_degree_top3,rolling5,exact2,nevertreated,pc_score,problem_solving_routines_pc_score,low,github_outcomes,pull_request_opened,TRUE,sa,-14,-0.504148533338529,0.605645124970368,-1.69121297828045,0.682915911603392
