event_time,estimate,sd,ci_low,ci_high,dataset,rolling,category,outcome,normalize,method,covar,split_value,estimation_type
-2,0.1258580185685285,0.1477174157282317,-0.1636681162588056,0.41538415339586254,NA,rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_pc,1,observed
-1,0,0,0,0,NA,rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_pc,1,observed
0,0.4412239014068837,0.41035133355711356,-0.3630647123650589,1.2455125151788264,NA,rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_pc,1,observed
1,-0.6219730336014091,0.16029996492501908,-0.9361609648544464,-0.3077851023483717,NA,rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_pc,1,observed
2,-0.7852996572932514,0.1699432133447535,-1.1183883554489682,-0.45221095913753445,NA,rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_pc,1,observed
3,-0.52355350915536,0.21263607690537467,-0.9403202198898943,-0.10678679842082567,NA,rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_pc,1,observed
4,-0.5814136023681784,0.3403105614230943,-1.2484223027574433,0.08559509802108645,NA,rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_pc,1,observed
5,-0.6912929909396236,0.26406886162980164,-1.2088679597340348,-0.17371802214521237,NA,rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_pc,1,observed
6,-0.5142285190969336,0.31971107298010687,-1.140862222137943,0.11240518394407584,NA,rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_pc,1,observed
7,0.17617128482648686,0.8375304559431649,-1.4653884088221163,1.8177309784750901,NA,rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_pc,1,observed
8,-0.5769303030927627,0.3601088672593247,-1.2827436829210392,0.1288830767355137,NA,rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_pc,1,observed
9,-0.786932241000345,0.38413459474836714,-1.5398360467071446,-0.03402843529354538,NA,rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_pc,1,observed
10,-0.2590948348302106,0.8907246150887271,-2.004915080404116,1.4867254107436945,NA,rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_pc,1,observed
11,-0.10441251268952045,0.8496519212985492,-1.7697302784346767,1.560905253055636,NA,rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_pc,1,observed
12,0.1591203373218949,0.8426730212901516,-1.4925187844068022,1.8107594590505922,NA,rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_pc,1,observed
13,-0.7986421376079844,0.3836447598745972,-1.5505858669621948,-0.046698408253773915,NA,rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_pc,1,observed
-14,-0.9086894400189359,0.6727197378263858,-2.227220126158652,0.4098412461207802,NA,rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_pc,0,observed
-13,2.1751270653975543,0.574542402918592,1.049023955677114,3.3012301751179947,NA,rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_pc,0,observed
-12,0.4474987295496412,0.6678119983219004,-0.8614127871612837,1.756410246260566,NA,rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_pc,0,observed
-11,0.7186184424069221,0.6991456943399509,-0.6517071184993816,2.088944003313226,NA,rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_pc,0,observed
-10,0.5367415228930779,0.6640916613163889,-0.7648781332870442,1.8383611790732,NA,rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_pc,0,observed
-9,0.3173292442140815,0.46551161397901825,-0.5950735191847942,1.2297320076129572,NA,rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_pc,0,observed
-8,0.43268090363068706,0.4266878643682946,-0.40362731053117035,1.2689891177925445,NA,rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_pc,0,observed
-7,0.5543482429865316,0.3523383974801058,-0.13623501607447575,1.2449315020475389,NA,rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_pc,0,observed
-6,0.6921540184000632,0.3193802339867565,0.06616875978602044,1.3181392770141058,NA,rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_pc,0,observed
-5,0.29895534287450126,0.20985316195208006,-0.11235685455157568,0.7102675403005783,NA,rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_pc,0,observed
-4,0.30921599805781963,0.19389422552163987,-0.0708166839645945,0.6892486800802338,NA,rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_pc,0,observed
-3,0.2450751187891698,0.16932284739858347,-0.08679766211205378,0.5769478996903934,NA,rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_pc,0,observed
-2,-0.02679891866547624,0.13865038051585174,-0.29855366447654563,0.24495582714559316,NA,rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_pc,0,observed
-1,0,0,0,0,NA,rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_pc,0,observed
0,-0.38271252295209324,0.19449922691071417,-0.763931007697093,-0.0014940382070934843,NA,rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_pc,0,observed
1,-1.0149956732036916,0.17239978073337234,-1.3528992434411014,-0.6770921029662818,NA,rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_pc,0,observed
2,-1.231134909145318,0.2088481613368944,-1.6404773053656312,-0.821792512925005,NA,rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_pc,0,observed
3,-1.2255405802435158,0.24651675903062253,-1.7087134279435359,-0.7423677325434956,NA,rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_pc,0,observed
4,-1.4209835685021386,0.2533851312994445,-1.9176184258490498,-0.9243487111552273,NA,rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_pc,0,observed
5,-1.373629656006533,0.2498994850872224,-1.8634326467774889,-0.8838266652355772,NA,rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_pc,0,observed
6,-1.3639876589249862,0.29296833082603807,-1.938205587344021,-0.7897697305059516,NA,rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_pc,0,observed
7,-1.734746182783852,0.289350496339171,-2.301873155608627,-1.167619209959077,NA,rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_pc,0,observed
8,-2.051229845831585,0.34556329646855394,-2.728533906909951,-1.3739257847532191,NA,rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_pc,0,observed
9,-1.6157105888682466,0.37832779931549076,-2.3572330755266084,-0.8741881022098847,NA,rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_pc,0,observed
10,-2.4372263336863664,0.39038381732933564,-3.202378615651864,-1.6720740517208688,NA,rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_pc,0,observed
11,-1.8652482872980551,0.4091111952608536,-2.6671062300093284,-1.063390344586782,NA,rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_pc,0,observed
12,-2.2334018502047916,0.4132996852495242,-3.043469233293859,-1.4233344671157242,NA,rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_pc,0,observed
13,-2.469835024145742,0.3837015641157496,-3.2218900898126113,-1.7177799584788729,NA,rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split50_pc,0,observed
-14,-3.7474479040906217,2.228307944013404,-8.114931474356894,0.6200356661756499,NA,rolling5_pc_kfold_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth3_split50_pc,1,observed
-13,-1.3869928273904313,1.3661439275460687,-4.064634925380726,1.2906492705998633,NA,rolling5_pc_kfold_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth3_split50_pc,1,observed
-12,-1.0637793318502249,1.4656971337678906,-3.93654571403529,1.8089870503348404,NA,rolling5_pc_kfold_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth3_split50_pc,1,observed
-11,-0.044057976159059375,0.9683440343868477,-1.9420122835572808,1.853896331239162,NA,rolling5_pc_kfold_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth3_split50_pc,1,observed
-10,0.7313110702287129,1.354836876194168,-1.9241692071118566,3.3867913475692824,NA,rolling5_pc_kfold_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth3_split50_pc,1,observed
-9,0.2739869087412239,0.8142887091098361,-1.3220189611140547,1.8699927785965025,NA,rolling5_pc_kfold_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth3_split50_pc,1,observed
-8,-0.20837893746394426,0.5674648231421672,-1.320609990822592,0.9038521158947035,NA,rolling5_pc_kfold_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth3_split50_pc,1,observed
-7,0.33612618653442095,0.4696697501598741,-0.5844265237789323,1.2566788968477742,NA,rolling5_pc_kfold_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth3_split50_pc,1,observed
-6,0.1594812575229864,0.31965121049146034,-0.46703511504027584,0.7859976300862486,NA,rolling5_pc_kfold_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth3_split50_pc,1,observed
-5,0.29633085821456817,0.22613170609919245,-0.146887285739849,0.7395490021689853,NA,rolling5_pc_kfold_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth3_split50_pc,1,observed
-4,0.32727818639973866,0.18847580012432785,-0.04213438184394391,0.6966907546434212,NA,rolling5_pc_kfold_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth3_split50_pc,1,observed
-3,0.10996038237114761,0.1667957388500519,-0.21695926577495409,0.43688003051724933,NA,rolling5_pc_kfold_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth3_split50_pc,1,observed
-2,0.10097955639406203,0.15218410971990215,-0.19730129865694618,0.39926041144507024,NA,rolling5_pc_kfold_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth3_split50_pc,1,observed
-1,0,0,0,0,NA,rolling5_pc_kfold_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth3_split50_pc,1,observed
0,0.018447293747717336,0.4147352490863254,-0.7944337944614804,0.8313283819569152,NA,rolling5_pc_kfold_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth3_split50_pc,1,observed
1,-0.8736502217307386,0.16635502588430293,-1.1997060724639723,-0.5475943709975049,NA,rolling5_pc_kfold_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth3_split50_pc,1,observed
2,-1.0339769396283458,0.18557097885561183,-1.397696058185345,-0.6702578210713466,NA,rolling5_pc_kfold_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth3_split50_pc,1,observed
3,-0.7221301016936149,0.25357385145552386,-1.2191348505464417,-0.22512535284078816,NA,rolling5_pc_kfold_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth3_split50_pc,1,observed
4,-0.8509899752226512,0.35589004280425696,-1.548534459118995,-0.15344549132630758,NA,rolling5_pc_kfold_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth3_split50_pc,1,observed
5,-0.9670062626408766,0.273639909682559,-1.5033404856186923,-0.430672039663061,NA,rolling5_pc_kfold_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth3_split50_pc,1,observed
6,-0.7668766148011998,0.36381565417222894,-1.4799552969787686,-0.053797932623631084,NA,rolling5_pc_kfold_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth3_split50_pc,1,observed
7,-0.30024765125311886,0.8607783423372093,-1.9873732022340491,1.3868778997278113,NA,rolling5_pc_kfold_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth3_split50_pc,1,observed
8,-0.8671589844934806,0.37834289549701655,-1.608711059667633,-0.12560690931932816,NA,rolling5_pc_kfold_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth3_split50_pc,1,observed
9,-0.6902331489619113,0.37898846350880905,-1.433050537439177,0.0525842395153544,NA,rolling5_pc_kfold_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth3_split50_pc,1,observed
10,-1.5321564285329705,0.3815477269024757,-2.2799899732618227,-0.7843228838041182,NA,rolling5_pc_kfold_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth3_split50_pc,1,observed
11,-0.9392034725080496,0.36468989597445634,-1.653995668617984,-0.2244112763981152,NA,rolling5_pc_kfold_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth3_split50_pc,1,observed
12,-1.1105476204826363,0.4508814556001471,-1.9942752734589246,-0.22681996750634803,NA,rolling5_pc_kfold_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth3_split50_pc,1,observed
13,-2.219062628415817,0.34763231749363294,-2.9004219707033374,-1.5377032861282962,NA,rolling5_pc_kfold_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth3_split50_pc,1,observed
-14,-0.10692034461696827,0.4177667655532182,-0.925743205101276,0.7119025158673393,NA,rolling5_pc_kfold_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth3_split50_pc,0,observed
-13,1.2418003561898796,0.40249470769907536,0.4529107290996919,2.0306899832800673,NA,rolling5_pc_kfold_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth3_split50_pc,0,observed
-12,0.438161112461832,0.43640283681234393,-0.4171884476903621,1.2935106726140262,NA,rolling5_pc_kfold_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth3_split50_pc,0,observed
-11,0.5126546313855298,0.44679260920073716,-0.36305888264791497,1.3883681454189745,NA,rolling5_pc_kfold_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth3_split50_pc,0,observed
-10,0.8502768432848246,0.6208273519274741,-0.3665447664930247,2.0670984530626737,NA,rolling5_pc_kfold_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth3_split50_pc,0,observed
-9,0.2397871186497031,0.3712787586137913,-0.48791924823332783,0.967493485532734,NA,rolling5_pc_kfold_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth3_split50_pc,0,observed
-8,1.1335727395242732,0.4213939864719204,0.30764052603930925,1.9595049530092372,NA,rolling5_pc_kfold_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth3_split50_pc,0,observed
-7,1.1294388279578529,0.3889904461158133,0.36701755357085886,1.891860102344847,NA,rolling5_pc_kfold_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth3_split50_pc,0,observed
-6,0.9435169573936562,0.34217629746507755,0.27285141436210414,1.6141825004252082,NA,rolling5_pc_kfold_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth3_split50_pc,0,observed
-5,0.3851418532052582,0.20666512624127828,-0.019921794227647227,0.7902055006381636,NA,rolling5_pc_kfold_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth3_split50_pc,0,observed
-4,0.3409994194939528,0.20332367261656026,-0.05751497883450529,0.7395138178224109,NA,rolling5_pc_kfold_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth3_split50_pc,0,observed
-3,0.27290529242093936,0.17037629659976125,-0.06103224891459269,0.6068428337564714,NA,rolling5_pc_kfold_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth3_split50_pc,0,observed
-2,0.010114562603206464,0.13732642110413587,-0.2590452227608998,0.27927434796731276,NA,rolling5_pc_kfold_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth3_split50_pc,0,observed
-1,0,0,0,0,NA,rolling5_pc_kfold_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth3_split50_pc,0,observed
0,0.016839402567405418,0.21784555557623597,-0.4101378863620171,0.4438166914968279,NA,rolling5_pc_kfold_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth3_split50_pc,0,observed
1,-0.7788659071367549,0.1764052640162442,-1.1246202246085935,-0.4331115896649162,NA,rolling5_pc_kfold_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth3_split50_pc,0,observed
2,-1.0372071596831758,0.20786539886244923,-1.4446233414535763,-0.6297909779127753,NA,rolling5_pc_kfold_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth3_split50_pc,0,observed
3,-1.0643314765725833,0.23138797547425854,-1.51785190850213,-0.6108110446430366,NA,rolling5_pc_kfold_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth3_split50_pc,0,observed
4,-1.1637216970208586,0.2456218803113955,-1.6451405824311938,-0.6823028116105234,NA,rolling5_pc_kfold_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth3_split50_pc,0,observed
5,-1.137574755564891,0.24521417094292217,-1.6181945306130183,-0.6569549805167636,NA,rolling5_pc_kfold_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth3_split50_pc,0,observed
6,-1.195149411639793,0.271829729647403,-1.7279356817487028,-0.662363141530883,NA,rolling5_pc_kfold_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth3_split50_pc,0,observed
7,-1.2835374671198991,0.3626837811382615,-1.9943976781508916,-0.5726772560889066,NA,rolling5_pc_kfold_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth3_split50_pc,0,observed
8,-1.8418768971076702,0.3429630613743743,-2.514084497401444,-1.1696692968138964,NA,rolling5_pc_kfold_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth3_split50_pc,0,observed
9,-1.792623699725443,0.3846497976389877,-2.5465373030978586,-1.0387100963530271,NA,rolling5_pc_kfold_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth3_split50_pc,0,observed
10,-1.1661743951700703,0.9776326798963777,-3.0823344477669705,0.74998565742683,NA,rolling5_pc_kfold_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth3_split50_pc,0,observed
11,-1.1614952232249491,0.839530840289783,-2.806975670192924,0.48398522374302555,NA,rolling5_pc_kfold_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth3_split50_pc,0,observed
12,-1.364261959654108,0.822739000717363,-2.9768304010601394,0.24830648175192338,NA,rolling5_pc_kfold_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth3_split50_pc,0,observed
13,-1.008042047433558,0.41468106661532006,-1.8208169379995853,-0.19526715686753082,NA,rolling5_pc_kfold_depth3_split50_pc,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth3_split50_pc,0,observed
-14,0.55029432295357394,0.46118359625214167,-0.35362552570062367,1.4542141716077714,NA,rolling5_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_default,1,observed
-13,0.6993752511742113,0.3621642992467102,-0.010466775349340596,1.4092172776977632,NA,rolling5_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_default,1,observed
-12,0.8250416030249959,0.28720679032473273,0.26211629398851966,1.3879669120614722,NA,rolling5_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_default,1,observed
-11,0.7251286755302193,0.2664411908653749,0.20290394143408452,1.247353409626354,NA,rolling5_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_default,1,observed
-10,0.8481060766873819,0.25528014865166293,0.34775698533012256,1.3484551680446413,NA,rolling5_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_default,1,observed
-9,0.7222529902481155,0.253010343605629,0.22635271678108265,1.2181532637151484,NA,rolling5_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_default,1,observed
-8,0.655749570353558,0.23042496370894225,0.2041166414840312,1.1073824992230847,NA,rolling5_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_default,1,observed
-7,0.5366663535053667,0.23026925134673884,0.08533862086575861,0.9879940861449749,NA,rolling5_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_default,1,observed
-6,0.6509566135012798,0.23395867968902037,0.19239760131079986,1.1095156256917598,NA,rolling5_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_default,1,observed
-5,0.40086466022551204,0.13387965789158734,0.13846053075800085,0.6632687896930232,NA,rolling5_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_default,1,observed
-4,0.1833651278671686,0.11954279978531919,-0.050938759712057,0.41766901544639423,NA,rolling5_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_default,1,observed
-3,0.0691294188016429,0.10892863446403689,-0.1443707047478694,0.2826295423511552,NA,rolling5_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_default,1,observed
-2,-0.032215493608053813,0.10602203112220189,-0.2400186746075695,0.17558768739146188,NA,rolling5_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_default,1,observed
-1,0,0,0,0,NA,rolling5_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_default,1,observed
0,-0.19174950770006796,0.17481839734498664,-0.5343935664962418,0.15089455109610586,NA,rolling5_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_default,1,observed
1,-0.5390693589514797,0.13484111548997102,-0.8033579453118229,-0.2747807725911365,NA,rolling5_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_default,1,observed
2,-0.7041210210446457,0.12163562260635924,-0.9425268413531098,-0.46571520073618156,NA,rolling5_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_default,1,observed
3,-0.5008814992598765,0.1862112295563388,-0.8658555091903004,-0.13590748932945246,NA,rolling5_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_default,1,observed
4,-0.5592551526435104,0.227617813326935,-1.005386066764303,-0.11312423852271786,NA,rolling5_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_default,1,observed
5,-0.5488671069047231,0.2412077186850566,-1.0216342355274342,-0.07609997828201209,NA,rolling5_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_default,1,observed
6,-0.6150555478960734,0.2475672552825385,-1.1002873682498489,-0.12982372754229793,NA,rolling5_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_default,1,observed
7,-0.5251776842226572,0.3130018675402883,-1.1386613446016223,0.08830597615630786,NA,rolling5_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_default,1,observed
8,-0.7189948197329064,0.35668413079333855,-1.41809571608785,-0.019893923377962808,NA,rolling5_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_default,1,observed
9,-0.7968541068368864,0.24729337589685085,-1.281549123594714,-0.31215909007905873,NA,rolling5_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_default,1,observed
10,-1.0290334833738302,0.37470147869090215,-1.7634483816079984,-0.294618585139662,NA,rolling5_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_default,1,observed
11,-0.6078869771316083,0.7308381256542332,-2.0403297034139056,0.8245557491506889,NA,rolling5_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_default,1,observed
12,-1.1144788841326614,0.6408484431461526,-2.3705418326991206,0.14158406443379778,NA,rolling5_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_default,1,observed
13,-1.2125817511337678,0.8453241690195933,-2.8694171224121705,0.444253620144635,NA,rolling5_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_default,1,observed
-14,1.1681682348674411,1.1635547979366827,-1.112399169088457,3.4487356388233392,NA,rolling5_kfold_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth1_default,1,observed
