event_time,estimate,sd,ci_low,ci_high,dataset,rolling,category,outcome,normalize,method,covar,split_value,estimation_type
12,0.0948219330486802,1.0291453933857906,-1.9223030379874695,2.1119469040848298,NA,rolling5_pc_kfold_depth3_split10_pc,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split10_pc,0,observed
13,0.07780889860020634,0.21619715735691525,-0.34593752981934756,0.5015553270197602,NA,rolling5_pc_kfold_depth3_split10_pc,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split10_pc,0,observed
-14,-0.7587606584462372,0.3032726012496323,-1.3531749568955165,-0.1643463599969579,NA,rolling5_pc_kfold_depth3_split10_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split10_pc,1,observed
-13,-0.04446042792747923,0.269332646027299,-0.5723524141409853,0.48343155828602685,NA,rolling5_pc_kfold_depth3_split10_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split10_pc,1,observed
-12,0.09663507917860967,0.20178513897408548,-0.29886379321059786,0.49213395156781725,NA,rolling5_pc_kfold_depth3_split10_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split10_pc,1,observed
-11,0.07880778301124616,0.1903327375216703,-0.29424438253122764,0.4518599485537199,NA,rolling5_pc_kfold_depth3_split10_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split10_pc,1,observed
-10,0.24511124340807297,0.15161805592258537,-0.05206014620019436,0.5422826330163403,NA,rolling5_pc_kfold_depth3_split10_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split10_pc,1,observed
-9,0.46219993575557244,0.22268420656513918,0.025738890887899657,0.8986609806232453,NA,rolling5_pc_kfold_depth3_split10_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split10_pc,1,observed
-8,0.16657800234894954,0.1805999540423795,-0.1873979075741143,0.5205539122720133,NA,rolling5_pc_kfold_depth3_split10_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split10_pc,1,observed
-7,0.06461380920171629,0.1691895737735303,-0.2669977553944031,0.3962253737978357,NA,rolling5_pc_kfold_depth3_split10_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split10_pc,1,observed
-6,0.3599616092705109,0.26637333573403715,-0.16213012876820188,0.8820533473092237,NA,rolling5_pc_kfold_depth3_split10_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split10_pc,1,observed
-5,0.20502669428390097,0.17145148114785477,-0.13101820876589437,0.5410715973336964,NA,rolling5_pc_kfold_depth3_split10_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split10_pc,1,observed
-4,-0.12791670802627986,0.14969099032606575,-0.4213110490653687,0.165477633012809,NA,rolling5_pc_kfold_depth3_split10_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split10_pc,1,observed
-3,-8.44797028647648e-5,0.14833942334553044,-0.2908297494601044,0.29066079005437484,NA,rolling5_pc_kfold_depth3_split10_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split10_pc,1,observed
-2,0.20812387531681908,0.15117341204566723,-0.08817601229268868,0.5044237629263268,NA,rolling5_pc_kfold_depth3_split10_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split10_pc,1,observed
-1,0,0,0,0,NA,rolling5_pc_kfold_depth3_split10_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split10_pc,1,observed
0,-0.10887868833479525,0.19491506406541229,-0.4909122139030033,0.27315483723341283,NA,rolling5_pc_kfold_depth3_split10_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split10_pc,1,observed
1,-0.20945933408649245,0.2709117107740733,-0.740446287203676,0.32152761903069116,NA,rolling5_pc_kfold_depth3_split10_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split10_pc,1,observed
2,-0.29669423284299,0.18045659049177773,-0.6503891502068744,0.05700068452089435,NA,rolling5_pc_kfold_depth3_split10_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split10_pc,1,observed
3,-0.47113345220730274,0.12611850273623446,-0.7183257175703223,-0.2239411868442832,NA,rolling5_pc_kfold_depth3_split10_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split10_pc,1,observed
4,-0.5598217925560023,0.13034309056087068,-0.8152942500553089,-0.30434933505669576,NA,rolling5_pc_kfold_depth3_split10_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split10_pc,1,observed
5,-0.38951174213272166,0.20554003282921132,-0.7923702064779758,0.013346722212532525,NA,rolling5_pc_kfold_depth3_split10_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split10_pc,1,observed
6,-0.11910706981407432,0.18304099166858925,-0.47786741348450923,0.2396532738563606,NA,rolling5_pc_kfold_depth3_split10_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split10_pc,1,observed
7,-0.3013408154234423,0.16919288558136855,-0.6329588711629246,0.03027724031604001,NA,rolling5_pc_kfold_depth3_split10_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split10_pc,1,observed
8,-0.43484313423660875,0.17329362989821864,-0.7744986488371173,-0.09518761963610023,NA,rolling5_pc_kfold_depth3_split10_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split10_pc,1,observed
9,-0.40461086596259205,0.20266304645379657,-0.8018304370120333,-0.00739129491315077,NA,rolling5_pc_kfold_depth3_split10_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split10_pc,1,observed
10,-0.9268520526737356,0.2366995618920568,-1.3907831939821669,-0.4629209113653043,NA,rolling5_pc_kfold_depth3_split10_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split10_pc,1,observed
11,-1.0038162270623368,0.26530892778832693,-1.5238217255274575,-0.48381072859721597,NA,rolling5_pc_kfold_depth3_split10_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split10_pc,1,observed
12,-1.5167260252651618,0.3769680456225731,-2.255583394685405,-0.7778686558449185,NA,rolling5_pc_kfold_depth3_split10_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split10_pc,1,observed
13,-1.7458405217457909,0.2340305450731719,-2.2045403900892078,-1.287140653402374,NA,rolling5_pc_kfold_depth3_split10_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split10_pc,1,observed
-14,0.6490012424778927,0.3398676740935441,-0.017139398745453782,1.3151418837012392,NA,rolling5_pc_kfold_depth3_split10_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split10_pc,0,observed
-13,0.550982505703599,0.2892351166740682,-0.015918322977574673,1.1178833343847727,NA,rolling5_pc_kfold_depth3_split10_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split10_pc,0,observed
-12,0.40026313832556115,0.22751370170213198,-0.0456637170106175,0.8461899936617399,NA,rolling5_pc_kfold_depth3_split10_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split10_pc,0,observed
-11,0.349913641111529,0.2108946219354821,-0.06343981788201591,0.7632671001050739,NA,rolling5_pc_kfold_depth3_split10_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split10_pc,0,observed
-10,0.38071581891393935,0.19548676232727172,-0.0024382352475131874,0.7638698730753919,NA,rolling5_pc_kfold_depth3_split10_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split10_pc,0,observed
-9,0.2921874500737962,0.19524440499537044,-0.09049158371712984,0.6748664838647223,NA,rolling5_pc_kfold_depth3_split10_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split10_pc,0,observed
-8,0.15023613546208953,0.1822336492716884,-0.2069418171104197,0.5074140880345988,NA,rolling5_pc_kfold_depth3_split10_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split10_pc,0,observed
-7,0.07511080658397522,0.20348760042188166,-0.3237248902429128,0.47394650341086325,NA,rolling5_pc_kfold_depth3_split10_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split10_pc,0,observed
-6,0.10019775606720063,0.20331068226428506,-0.2982911811707981,0.4986866933051993,NA,rolling5_pc_kfold_depth3_split10_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split10_pc,0,observed
-5,0.21590347501534116,0.15055512915441083,-0.07918457812730403,0.5109915281579863,NA,rolling5_pc_kfold_depth3_split10_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split10_pc,0,observed
-4,0.03896541300595599,0.15127839262298523,-0.25754023653509506,0.335471062547007,NA,rolling5_pc_kfold_depth3_split10_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split10_pc,0,observed
-3,0.0396165038316444,0.14201400481834262,-0.23873094561230712,0.3179639532755959,NA,rolling5_pc_kfold_depth3_split10_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split10_pc,0,observed
-2,-0.1370502390734297,0.1385654587459086,-0.4086385382154105,0.13453806006855115,NA,rolling5_pc_kfold_depth3_split10_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split10_pc,0,observed
-1,0,0,0,0,NA,rolling5_pc_kfold_depth3_split10_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split10_pc,0,observed
0,-0.25985907485013265,0.16041622680861675,-0.5742748793950214,0.05455672969475617,NA,rolling5_pc_kfold_depth3_split10_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split10_pc,0,observed
1,-0.35385002738407745,0.1235970572429465,-0.5961002595802526,-0.1115997951879023,NA,rolling5_pc_kfold_depth3_split10_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split10_pc,0,observed
2,-0.5351814288994975,0.1250873217055428,-0.7803525794423614,-0.2900102783566336,NA,rolling5_pc_kfold_depth3_split10_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split10_pc,0,observed
3,-0.42494403751335913,0.13362450958019706,-0.6868480762905453,-0.16303999873617292,NA,rolling5_pc_kfold_depth3_split10_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split10_pc,0,observed
4,-0.42155822310902735,0.15152445039956766,-0.71854614589218,-0.12457030032587474,NA,rolling5_pc_kfold_depth3_split10_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split10_pc,0,observed
5,-0.28130574698686295,0.16205513707514682,-0.5989338156541507,0.03632232168042482,NA,rolling5_pc_kfold_depth3_split10_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split10_pc,0,observed
6,-0.46977008705281154,0.15603941726706386,-0.7756073448962567,-0.16393282920936636,NA,rolling5_pc_kfold_depth3_split10_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split10_pc,0,observed
7,-0.3066662903271312,0.1910854772851296,-0.6811938258059852,0.06786124515172276,NA,rolling5_pc_kfold_depth3_split10_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split10_pc,0,observed
8,-0.48151819606512125,0.2049133160676048,-0.8831482955576266,-0.07988809657261586,NA,rolling5_pc_kfold_depth3_split10_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split10_pc,0,observed
9,-0.3089218058777236,0.294095071145777,-0.8853481453234464,0.26750453356799925,NA,rolling5_pc_kfold_depth3_split10_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split10_pc,0,observed
10,-0.37104576518394533,0.3879547728571034,-1.131437119983868,0.38934558961597726,NA,rolling5_pc_kfold_depth3_split10_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split10_pc,0,observed
11,-0.23207504041443394,0.5121019489287639,-1.2357948603148112,0.7716447794859432,NA,rolling5_pc_kfold_depth3_split10_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split10_pc,0,observed
12,0.3151929451367088,1.2272256377603608,-2.090169304873598,2.720555195147016,NA,rolling5_pc_kfold_depth3_split10_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split10_pc,0,observed
13,-1.9697095558203166,0.13147171803921506,-2.227394123177178,-1.712024988463455,NA,rolling5_pc_kfold_depth3_split10_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split10_pc,0,observed
-14,-2.0145985670308515,0.7091615847443177,-3.404555273129714,-0.6246418609319888,NA,rolling5_pc_median_depth1_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
-13,0.35110761170380594,0.7065482545204402,-1.033726967156257,1.7359421905638688,NA,rolling5_pc_median_depth1_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
-12,-0.4526068630686417,0.4504538834710208,-1.3354964746718423,0.430282748534559,NA,rolling5_pc_median_depth1_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
-11,0.32779551789994954,0.5258092299718613,-0.7027905728448985,1.3583816086447977,NA,rolling5_pc_median_depth1_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
-10,0.2206720718043016,0.4211992907314868,-0.6048785380294126,1.0462226816380158,NA,rolling5_pc_median_depth1_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
-9,0.33270739931093524,0.44385867547372915,-0.5372556046175738,1.2026704032394444,NA,rolling5_pc_median_depth1_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
-8,0.5553212834595603,0.3197983442788905,-0.071483471327065,1.1821260382461856,NA,rolling5_pc_median_depth1_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
-7,0.6741191025980615,0.2843776509949116,0.11673890664803488,1.2314992985480882,NA,rolling5_pc_median_depth1_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
-6,0.5103494390175015,0.21830614707350893,0.08246939075342402,0.9382294872815791,NA,rolling5_pc_median_depth1_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
-5,0.16396215687962012,0.1350949909295248,-0.10082402534224844,0.4287483391014887,NA,rolling5_pc_median_depth1_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
-4,0.19899633661852592,0.12198813772719841,-0.04010041332678296,0.43809308656383483,NA,rolling5_pc_median_depth1_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
-3,0.09141280096071644,0.11358454659849353,-0.13121291037233088,0.3140385122937638,NA,rolling5_pc_median_depth1_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
-2,0.13040516500082489,0.10426842379279773,-0.07396094563305866,0.33477127563470843,NA,rolling5_pc_median_depth1_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
-1,0,0,0,0,NA,rolling5_pc_median_depth1_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
0,-0.04108789127905603,0.1668165790672945,-0.36804838625095326,0.2858726036928412,NA,rolling5_pc_median_depth1_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
1,-0.6759659506162716,0.15211436800342934,-0.9741101119029931,-0.37782178932955013,NA,rolling5_pc_median_depth1_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
2,-0.7815921086527817,0.16533404919026048,-1.1056468450656922,-0.4575373722398712,NA,rolling5_pc_median_depth1_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
3,-0.7710529167361311,0.1644706745141834,-1.0934154387839305,-0.4486903946883316,NA,rolling5_pc_median_depth1_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
4,-0.9684692227225243,0.1842917701882846,-1.3296810922915623,-0.6072573531534865,NA,rolling5_pc_median_depth1_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
5,-0.9463666264902278,0.1773729444379983,-1.2940175975887045,-0.5987156553917512,NA,rolling5_pc_median_depth1_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
6,-0.8788886779049828,0.22440533354128037,-1.3187231316458923,-0.4390542241640733,NA,rolling5_pc_median_depth1_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
7,-0.8998205183348043,0.29363032978686965,-1.4753359647170687,-0.32430507195253977,NA,rolling5_pc_median_depth1_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
8,-1.3125566148337617,0.27503345060373025,-1.851622178017073,-0.7734910516504505,NA,rolling5_pc_median_depth1_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
9,-1.2302834008213803,0.2255411462402676,-1.6723440474523048,-0.7882227541904558,NA,rolling5_pc_median_depth1_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
10,-1.1408285736242574,0.5857188738676257,-2.288837566404804,0.007180419156288975,NA,rolling5_pc_median_depth1_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
11,-0.8042010018108621,0.5526303586762852,-1.887356504816381,0.2789545011946568,NA,rolling5_pc_median_depth1_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
12,-0.521883104348265,1.0790669910624346,-2.6368544068306368,1.5930881981341067,NA,rolling5_pc_median_depth1_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
13,-1.420862859161888,0.6058140292932035,-2.6082583565765667,-0.23346736174720917,NA,rolling5_pc_median_depth1_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
-14,-1.1443829890713635,0.522722283761602,-2.1689186652441035,-0.11984731289862349,NA,rolling5_pc_median_depth1_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
-13,0.3574886526918921,0.5413710118414033,-0.7035985305172585,1.4185758359010427,NA,rolling5_pc_median_depth1_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
-12,0.008560962469146338,0.43602434828258096,-0.8460467601647124,0.8631686851030049,NA,rolling5_pc_median_depth1_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
-11,0.27722620961599376,0.4266069803628093,-0.5589234718951125,1.1133758911271001,NA,rolling5_pc_median_depth1_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
-10,0.9675856367537319,0.5127125922878268,-0.037331044130408664,1.9725023176378724,NA,rolling5_pc_median_depth1_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
-9,0.3343092417244809,0.3163871659031791,-0.2858096034457502,0.9544280868947119,NA,rolling5_pc_median_depth1_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
-8,0.5216662620392076,0.27419648084894377,-0.015758840424722198,1.0590913645031375,NA,rolling5_pc_median_depth1_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
-7,0.7077803667007087,0.2566616235301708,0.20472358458157391,1.2108371488198433,NA,rolling5_pc_median_depth1_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
-6,0.5738745464607117,0.2183370346316765,0.14593395858262576,1.0018151343387975,NA,rolling5_pc_median_depth1_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
-5,0.2438079208876144,0.1277633744620489,-0.006608293058001452,0.49422413483323024,NA,rolling5_pc_median_depth1_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
-4,0.25779616593665394,0.12531809700176771,0.012172695813189222,0.5034196360601186,NA,rolling5_pc_median_depth1_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
-3,0.1444218756227575,0.1113735413549794,-0.07387026543300212,0.3627140166785171,NA,rolling5_pc_median_depth1_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
-2,0.03365165090615857,0.09949490349228529,-0.1613583599387206,0.22866166175103775,NA,rolling5_pc_median_depth1_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
-1,0,0,0,0,NA,rolling5_pc_median_depth1_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
0,0.036491530860473284,0.21191792751737226,-0.3788676070735763,0.4518506687945229,NA,rolling5_pc_median_depth1_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
1,-0.7205760867763982,0.10661882468906593,-0.9295489831669674,-0.5116031903858289,NA,rolling5_pc_median_depth1_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
2,-0.8708980541693261,0.10908506522605615,-1.084704782012396,-0.657091326326256,NA,rolling5_pc_median_depth1_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
3,-0.7044810334607402,0.140330969957701,-0.9795297345778342,-0.42943233234364625,NA,rolling5_pc_median_depth1_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
4,-0.8709121182062219,0.17646105601830409,-1.216775788002098,-0.5250484484103459,NA,rolling5_pc_median_depth1_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
5,-0.9408587292855166,0.14372715478192863,-1.2225639526580967,-0.6591535059129365,NA,rolling5_pc_median_depth1_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
6,-0.8484610529529862,0.17729922733485093,-1.195967538529294,-0.5009545673766784,NA,rolling5_pc_median_depth1_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
7,-0.7328376452947809,0.3964142673630634,-1.509809609326385,0.044134318736823386,NA,rolling5_pc_median_depth1_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
8,-1.1616397528683022,0.2057133750905712,-1.5648379680458218,-0.7584415376907827,NA,rolling5_pc_median_depth1_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
9,-1.0627960351155297,0.22020104846872895,-1.4943900901142384,-0.6312019801168209,NA,rolling5_pc_median_depth1_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
10,-1.196083892428579,0.5240030129202174,-2.2231297977522053,-0.16903798710495277,NA,rolling5_pc_median_depth1_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
11,-0.8787455496202194,0.4716303035741896,-1.803140944625631,0.045649845385192234,NA,rolling5_pc_median_depth1_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
12,-1.0352814754761253,0.47641686647793907,-1.9690585337728859,-0.10150441717936465,NA,rolling5_pc_median_depth1_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
13,-1.4150276776635053,0.6024832255025012,-2.5958947996484074,-0.23416055567860306,NA,rolling5_pc_median_depth1_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
-14,0.19076764482074782,0.36353502964130807,-0.521761013276216,0.9032963029177117,NA,rolling5_pc_median_depth1_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
-13,0.3283795823762687,0.2808239980046569,-0.22203545371285888,0.8787946184653963,NA,rolling5_pc_median_depth1_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
-12,0.5104044508843533,0.20390266267263743,0.11075523204598392,0.9100536697227226,NA,rolling5_pc_median_depth1_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
-11,0.4386121521262734,0.18563038077817576,0.07477660580104895,0.8024476984514979,NA,rolling5_pc_median_depth1_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
-10,0.5807852525786805,0.17987565546771653,0.22822896786195612,0.9333415372954049,NA,rolling5_pc_median_depth1_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
-9,0.46863127715749603,0.18635953558940577,0.10336658740226073,0.8338959669127313,NA,rolling5_pc_median_depth1_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
-8,0.3929206319038597,0.17932470203176215,0.041444215921605854,0.7443970478861135,NA,rolling5_pc_median_depth1_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
-7,0.29324471998631446,0.19242850327698688,-0.08391514643657982,0.6704045864092087,NA,rolling5_pc_median_depth1_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
-6,0.48973326116395255,0.2141346944092012,0.07002926012191824,0.9094372622059869,NA,rolling5_pc_median_depth1_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
-5,0.24868746755667456,0.1164646973002251,0.020416660848233376,0.4769582742651157,NA,rolling5_pc_median_depth1_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
-4,0.08097093398775704,0.10911729751361851,-0.13289896913893523,0.2948408371144493,NA,rolling5_pc_median_depth1_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_pc_median,1,observed
