sample,covar_type,outcome,normalize,split_value,event_time,p2.5,p50,p97.5,draw_kstar,actual
exact1,pc_score_binary,pull_request_merged_direct,FALSE,high,-5,-1.66859354110236,-0.359744380528115,1.00206055283817,-0.333961998786351,0.0122987464392501
exact1,pc_score_binary,pull_request_merged_direct,FALSE,high,-4,-1.48290163767188,-0.377202317660262,0.804095691236295,-1.61691445781875,-0.287763409742077
exact1,pc_score_binary,pull_request_merged_direct,FALSE,high,-3,-1.52407993618842,-0.340354861437835,0.748944445462105,-0.996837304656973,-0.335802541595953
exact1,pc_score_binary,pull_request_merged_direct,FALSE,high,-2,-1.19535420463604,-0.207236344822381,0.765226549057049,-0.0644138318986325,0.235516139034835
exact1,pc_score_binary,pull_request_merged_direct,FALSE,high,-1,0,0,0,0,0
exact1,pc_score_binary,pull_request_merged_direct,FALSE,high,0,-0.784791650138321,0.32297956262492,1.44272634026437,-0.0291760733869487,1.13935734851862
exact1,pc_score_binary,pull_request_merged_direct,FALSE,high,1,-1.74236567027491,-0.832994632213235,-0.0229080499007525,-1.11839616517044,1.86267926116572
exact1,pc_score_binary,pull_request_merged_direct,FALSE,high,2,-1.27931088768935,-0.405503791023223,0.507392369649099,-1.14514467463569,1.89517527392488
exact1,pc_score_binary,pull_request_merged_direct,FALSE,high,3,-1.01027854844753,-0.0739599679900692,0.990045422825858,-0.55712315648178,2.38121993102217
exact1,pc_score_binary,pull_request_merged_direct,FALSE,high,4,-0.753349117522034,0.302469911642145,1.39990939559858,-0.281274035283528,2.01638739513701
exact1,pc_score_binary,pull_request_merged_direct,FALSE,high,5,-0.639255743279145,0.613135992715127,1.92326290362303,-0.668702755230643,2.12045438078295
exact1,pc_score_binary,pull_request_merged_direct,FALSE,low,-5,-2.57603377669239,-0.550220450662954,1.39049240488048,-1.27053312925059,0.526179682487523
exact1,pc_score_binary,pull_request_merged_direct,FALSE,low,-4,-2.67541730942742,-0.381659334209568,1.63936046721809,-0.804824391591003,0.507098683855017
exact1,pc_score_binary,pull_request_merged_direct,FALSE,low,-3,-2.28917926645686,-0.394675075244739,1.51943891071245,-1.12345258982413,0.202690447813782
exact1,pc_score_binary,pull_request_merged_direct,FALSE,low,-2,-1.95522682527999,-0.14835079961416,1.61333202187182,-0.193991938528514,0.86525718997147
exact1,pc_score_binary,pull_request_merged_direct,FALSE,low,-1,0,0,0,0,0
exact1,pc_score_binary,pull_request_merged_direct,FALSE,low,0,-1.72023874338533,0.290500863894023,2.04726017052726,0.253121833137596,-1.19618397166405
exact1,pc_score_binary,pull_request_merged_direct,FALSE,low,1,-3.79287234180402,-2.10019363574876,-0.963544273557729,-1.82749675121203,-1.22619682181635
exact1,pc_score_binary,pull_request_merged_direct,FALSE,low,2,-3.66386408924303,-1.88893476600201,-0.756124365766863,-1.83192306722036,-1.28327912971895
exact1,pc_score_binary,pull_request_merged_direct,FALSE,low,3,-3.2620478624673,-1.59361658082914,-0.453075804959743,-1.16687417535208,-1.18593157708017
exact1,pc_score_binary,pull_request_merged_direct,FALSE,low,4,-3.16854619186658,-1.40179091973582,-0.215104205075238,-1.26772150286366,-1.24773086611491
exact1,pc_score_binary,pull_request_merged_direct,FALSE,low,5,-2.92954964658318,-1.1055040309584,0.0487974748639232,-1.03091942964779,-1.18941804139521
exact2,pc_score_binary,pull_request_merged_direct,FALSE,high,-5,-2.32458306315039,-0.0695624303332622,2.33262522621531,0.908760550522177,-0.454413416010011
exact2,pc_score_binary,pull_request_merged_direct,FALSE,high,-4,-1.63737559216851,0.289877753843946,2.211548649009,1.6417033271943,-1.47842466552738
exact2,pc_score_binary,pull_request_merged_direct,FALSE,high,-3,-1.53794314358534,0.281058545659929,2.07818058019086,0.63993259730181,-0.625824633121195
exact2,pc_score_binary,pull_request_merged_direct,FALSE,high,-2,-1.42407998820003,0.0793346916132334,1.87104843292673,0.937510976671595,-0.718633269556438
exact2,pc_score_binary,pull_request_merged_direct,FALSE,high,-1,0,0,0,0,0
exact2,pc_score_binary,pull_request_merged_direct,FALSE,high,0,-1.78482708662131,-0.302558560070352,1.34065993122433,0.977495430390102,0.783576854266474
exact2,pc_score_binary,pull_request_merged_direct,FALSE,high,1,-2.2451480598908,-0.628102137943573,0.936698433136445,-0.350230600649815,1.54806412016602
exact2,pc_score_binary,pull_request_merged_direct,FALSE,high,2,-2.59907579734718,-0.783214122886313,0.799240589295361,-0.470209341280624,3.0474787890721
exact2,pc_score_binary,pull_request_merged_direct,FALSE,high,3,-2.84779095693207,-0.839745053435527,1.01170306260901,-1.77586972625867,3.26074290064124
exact2,pc_score_binary,pull_request_merged_direct,FALSE,high,4,-2.98249091386281,-0.977716104641478,0.814957565104322,-0.257033396280025,3.3582641507048
exact2,pc_score_binary,pull_request_merged_direct,FALSE,high,5,-2.80163531342045,-0.767010276056195,0.993295944329975,-0.625190137908678,3.24287757769111
exact2,pc_score_binary,pull_request_merged_direct,FALSE,low,-5,-1.60151352629025,0.540106185147202,2.79901024839815,0.943480654689203,-2.505725703314
exact2,pc_score_binary,pull_request_merged_direct,FALSE,low,-4,-1.8048543711845,0.566627916921655,2.88476401607312,-0.471106975004535,-0.681138255149187
exact2,pc_score_binary,pull_request_merged_direct,FALSE,low,-3,-1.96305283945972,0.397575389364893,2.73890036926378,1.06029567257649,-0.0910552338211689
exact2,pc_score_binary,pull_request_merged_direct,FALSE,low,-2,-1.91149023976547,0.190874861469461,2.68341202599834,2.18594491143804,1.03317721257299
exact2,pc_score_binary,pull_request_merged_direct,FALSE,low,-1,0,0,0,0,0
exact2,pc_score_binary,pull_request_merged_direct,FALSE,low,0,-2.0458088275284,0.0427516861088658,2.04258343177322,-1.00751677678034,-0.676933292511596
exact2,pc_score_binary,pull_request_merged_direct,FALSE,low,1,-2.51248209743942,-0.535119231137356,1.44239705554483,-0.247815510034553,-2.16658426653758
exact2,pc_score_binary,pull_request_merged_direct,FALSE,low,2,-2.42941226337405,-0.397068163196807,1.46593423876886,-0.446258110214349,-3.19607268352598
exact2,pc_score_binary,pull_request_merged_direct,FALSE,low,3,-2.31735338121567,-0.0991821583862794,1.79561724822851,1.47064340566858,-4.18627538622867
exact2,pc_score_binary,pull_request_merged_direct,FALSE,low,4,-1.7034883427656,0.515901198001864,2.69547532999826,1.21975658871922,-4.99081206576535
exact2,pc_score_binary,pull_request_merged_direct,FALSE,low,5,-1.4792119636342,0.947028369257886,3.02697342835878,2.48689564790065,-5.29197036692361
exact_1_2,pc_score_binary,pull_request_merged_direct,FALSE,high,-5,-1.77185735604094,-0.140796239524104,1.68592791797764,0.549419090481156,-0.319460501566851
exact_1_2,pc_score_binary,pull_request_merged_direct,FALSE,high,-4,-1.36160249837091,0.0967842867544186,1.46708222722138,0.699452401407395,-1.13413707349307
exact_1_2,pc_score_binary,pull_request_merged_direct,FALSE,high,-3,-1.31554877736579,0.102742963680902,1.4049472969665,0.166649734084813,-0.541962823523534
exact_1_2,pc_score_binary,pull_request_merged_direct,FALSE,high,-2,-1.13023946441747,0.0332091708289074,1.27902890442301,0.647797779012734,-0.442734645385468
exact_1_2,pc_score_binary,pull_request_merged_direct,FALSE,high,-1,0,0,0,0,0
exact_1_2,pc_score_binary,pull_request_merged_direct,FALSE,high,0,-1.31267897761794,-0.11041003566085,1.04695969611034,0.686409694358184,0.88645314176107
exact_1_2,pc_score_binary,pull_request_merged_direct,FALSE,high,1,-1.97492349367531,-0.701048851102134,0.356476676657107,-0.572350763884696,1.63903717298521
exact_1_2,pc_score_binary,pull_request_merged_direct,FALSE,high,2,-2.0338743626011,-0.656734484930617,0.458794013987617,-0.665371365383295,2.7142825919211
exact_1_2,pc_score_binary,pull_request_merged_direct,FALSE,high,3,-2.15528327008685,-0.612012698647742,0.726271770654136,-1.4234610795762,3.00642300581163
exact_1_2,pc_score_binary,pull_request_merged_direct,FALSE,high,4,-2.05560596412389,-0.605067356246937,0.688614865418282,-0.264042737678628,2.97025159487797
exact_1_2,pc_score_binary,pull_request_merged_direct,FALSE,high,5,-1.83537267655919,-0.392280765613201,0.9391678909674,-0.637772099543945,2.91832147256104
exact_1_2,pc_score_binary,pull_request_merged_direct,FALSE,low,-5,-1.4513781839367,0.171857539316511,1.86801242220127,0.212538304967454,-1.50476172426948
exact_1_2,pc_score_binary,pull_request_merged_direct,FALSE,low,-4,-1.5632572285356,0.241114930142166,1.8938281727837,-0.581281624499589,-0.288849504951627
exact_1_2,pc_score_binary,pull_request_merged_direct,FALSE,low,-3,-1.60158382878371,0.112646591929596,1.93804230372186,0.339345289295901,0.00592300557027409
exact_1_2,pc_score_binary,pull_request_merged_direct,FALSE,low,-2,-1.52508142471472,0.107042110177198,1.80998249470062,1.40022413321942,0.977739501761964
exact_1_2,pc_score_binary,pull_request_merged_direct,FALSE,low,-1,0,0,0,0,0
exact_1_2,pc_score_binary,pull_request_merged_direct,FALSE,low,0,-1.42957464996317,0.0940519667292939,1.68599640817236,-0.591325082596909,-0.848360550222215
exact_1_2,pc_score_binary,pull_request_merged_direct,FALSE,low,1,-2.45118548006194,-1.067255017851,0.264221433273306,-0.769337068126639,-1.85612142593583
exact_1_2,pc_score_binary,pull_request_merged_direct,FALSE,low,2,-2.35555103252686,-0.895109987593471,0.452561466129448,-0.903726445302457,-2.56457624710165
exact_1_2,pc_score_binary,pull_request_merged_direct,FALSE,low,3,-2.18978924880679,-0.625676605750979,0.86388722069262,0.599884012891427,-3.1957312578495
exact_1_2,pc_score_binary,pull_request_merged_direct,FALSE,low,4,-1.73284349299465,-0.153825370240984,1.31974081105075,0.398531764225355,-3.75505798549798
exact_1_2,pc_score_binary,pull_request_merged_direct,FALSE,low,5,-1.43695057299624,0.259050845250987,1.74050402202827,1.325511722777,-3.93753921639031
exact1,pc_score_binary,pull_request_merged_after_review,FALSE,high,-5,-2.16990762405274,-0.64327734035093,0.786080190321853,-2.79539946767196,0.772233565216282
exact1,pc_score_binary,pull_request_merged_after_review,FALSE,high,-4,-1.83168501733027,-0.552272945615985,0.79516808857686,-2.02033504362797,0.0608755720110112
exact1,pc_score_binary,pull_request_merged_after_review,FALSE,high,-3,-1.647164409578,-0.466913579182885,0.751370944160416,-1.33989946965609,0.417107036871898
exact1,pc_score_binary,pull_request_merged_after_review,FALSE,high,-2,-1.45959434949446,-0.2597519223987,0.961237431901353,-0.239529455069884,0.771289904064443
exact1,pc_score_binary,pull_request_merged_after_review,FALSE,high,-1,0,0,0,0,0
exact1,pc_score_binary,pull_request_merged_after_review,FALSE,high,0,-0.823133113745793,0.399650091031012,1.59471962318149,0.436504507558811,0.392790302957576
exact1,pc_score_binary,pull_request_merged_after_review,FALSE,high,1,-1.80135286361768,-0.623612539391209,0.395708941918347,-0.278437986025463,0.545197628624245
exact1,pc_score_binary,pull_request_merged_after_review,FALSE,high,2,-1.30131341910929,-0.0897865020013771,0.976902210708234,-0.571166525810112,1.46864260470081
exact1,pc_score_binary,pull_request_merged_after_review,FALSE,high,3,-1.00929392798767,0.282241144341775,1.49008644572566,0.149719129169232,2.76256870783745
exact1,pc_score_binary,pull_request_merged_after_review,FALSE,high,4,-0.675099757058247,0.914280102876809,2.15375211141873,0.506347529389476,3.38710352974072
exact1,pc_score_binary,pull_request_merged_after_review,FALSE,high,5,-0.454857574320504,1.29602294558749,2.9574323188705,0.040718737788061,3.35965802203205
exact1,pc_score_binary,pull_request_merged_after_review,FALSE,low,-5,-3.56450514180745,-1.33548311288998,0.769895806201401,-3.56314997233135,1.75466611699183
exact1,pc_score_binary,pull_request_merged_after_review,FALSE,low,-4,-3.07966344399636,-1.11188796570082,0.819759610905544,-2.10327240530942,1.2951868961838
exact1,pc_score_binary,pull_request_merged_after_review,FALSE,low,-3,-2.85602355353822,-0.851871144473873,1.11815525643367,-1.85210587297964,0.97237227405129
exact1,pc_score_binary,pull_request_merged_after_review,FALSE,low,-2,-2.30066216763837,-0.43427391966522,1.12535602722492,-0.823273635585551,-0.373744687017682
exact1,pc_score_binary,pull_request_merged_after_review,FALSE,low,-1,0,0,0,0,0
exact1,pc_score_binary,pull_request_merged_after_review,FALSE,low,0,-1.21978106609463,0.527299024017283,2.42540549326727,1.36771859556736,-2.89467487243118
exact1,pc_score_binary,pull_request_merged_after_review,FALSE,low,1,-3.50855086962311,-2.04185162060254,-0.854808717213402,-1.60690817400125,-3.48854432673951
exact1,pc_score_binary,pull_request_merged_after_review,FALSE,low,2,-3.08432206165299,-1.64086625726006,-0.374798680437177,-1.77965160573306,-3.78297965624455
exact1,pc_score_binary,pull_request_merged_after_review,FALSE,low,3,-2.68144634939571,-1.10951947886446,0.190544867369502,-0.536391897450518,-4.34156592914583
exact1,pc_score_binary,pull_request_merged_after_review,FALSE,low,4,-2.4705358707569,-0.930404881732088,0.456458159628233,-0.694054537588773,-4.37478988320654
exact1,pc_score_binary,pull_request_merged_after_review,FALSE,low,5,-2.1835784812826,-0.586254699064968,0.727320080422416,-0.257948016052975,-3.46331873198971
exact2,pc_score_binary,pull_request_merged_after_review,FALSE,high,-5,-3.92991452713195,-0.492497056441045,3.27078487845556,-0.415187432514892,4.18108304658107
exact2,pc_score_binary,pull_request_merged_after_review,FALSE,high,-4,-2.2379689886135,0.306887729753109,2.70757862704174,1.06408419926658,3.70254269734865
exact2,pc_score_binary,pull_request_merged_after_review,FALSE,high,-3,-1.64810263920386,0.380323771749416,2.43924395288863,0.401952727614939,1.6350151843067
exact2,pc_score_binary,pull_request_merged_after_review,FALSE,high,-2,-1.40185402868177,0.289689241646214,1.88883799082826,1.43107592839621,2.52926670187976
exact2,pc_score_binary,pull_request_merged_after_review,FALSE,high,-1,0,0,0,0,0
exact2,pc_score_binary,pull_request_merged_after_review,FALSE,high,0,-2.15474262013431,-0.460602557715717,0.865953798329671,0.177091115197423,0.637552853107748
exact2,pc_score_binary,pull_request_merged_after_review,FALSE,high,1,-3.13889767162114,-1.47113253167343,0.0583268305849069,-1.23415464088249,2.09687568389912
exact2,pc_score_binary,pull_request_merged_after_review,FALSE,high,2,-3.70717372331171,-1.85051519367165,0.0657149783028796,-1.80545545375895,2.95649801809735
exact2,pc_score_binary,pull_request_merged_after_review,FALSE,high,3,-4.44890865466681,-2.03951033451686,-0.273423051922921,-2.29037821215187,4.44843062867389
exact2,pc_score_binary,pull_request_merged_after_review,FALSE,high,4,-4.31988015236718,-2.20429684921211,0.0879900529842942,-2.43006524990917,6.7892460203365
exact2,pc_score_binary,pull_request_merged_after_review,FALSE,high,5,-4.24722731468972,-2.1019311956512,0.350949965874806,-2.8062628300099,8.77448549710142
exact2,pc_score_binary,pull_request_merged_after_review,FALSE,low,-5,-0.28056054861748,1.56717647204096,3.27381385585476,2.18259364417015,2.2969160792337
exact2,pc_score_binary,pull_request_merged_after_review,FALSE,low,-4,-0.500769180005216,1.12493996185896,3.05926389752846,1.06521201024268,2.51202172245901
exact2,pc_score_binary,pull_request_merged_after_review,FALSE,low,-3,-1.07516709182126,0.69877977357086,2.36421343099726,0.360578975456437,0.603715532925114
exact2,pc_score_binary,pull_request_merged_after_review,FALSE,low,-2,-1.44829954933436,0.383272426064366,1.97126564266807,1.49313636768196,1.97210547375902
exact2,pc_score_binary,pull_request_merged_after_review,FALSE,low,-1,0,0,0,0,0
exact2,pc_score_binary,pull_request_merged_after_review,FALSE,low,0,-1.59796996810594,0.0500484063819279,1.6674384865768,-0.0735306170035385,-3.49217872200264
exact2,pc_score_binary,pull_request_merged_after_review,FALSE,low,1,-2.52190055648002,-0.834436211185965,0.704622653054489,-0.19467853336934,-6.53770627065515
exact2,pc_score_binary,pull_request_merged_after_review,FALSE,low,2,-1.96463349100549,-0.369609311126387,1.29655886735577,0.670318949790904,-8.40165414710294
exact2,pc_score_binary,pull_request_merged_after_review,FALSE,low,3,-1.5307180982291,0.406984922516271,2.22077456576326,1.63526789964381,-9.03099777644654
exact2,pc_score_binary,pull_request_merged_after_review,FALSE,low,4,-0.501487671479386,1.59375474597299,3.63261264805654,1.71876704247516,-9.38321785366664
exact2,pc_score_binary,pull_request_merged_after_review,FALSE,low,5,-0.0845874211785993,2.48369523123988,4.97488145196846,4.23603895226707,-9.5086039540527
exact_1_2,pc_score_binary,pull_request_merged_after_review,FALSE,high,-5,-3.06714305371215,-0.572634421794642,2.11830423409083,-1.10344151496995,3.19539163028282
exact_1_2,pc_score_binary,pull_request_merged_after_review,FALSE,high,-4,-1.64613259753266,0.0193026813985676,1.7568625136018,0.172203936260927,2.64953051652813
exact_1_2,pc_score_binary,pull_request_merged_after_review,FALSE,high,-3,-1.26101736378015,0.155447823244993,1.59333700876601,-0.101715377620057,1.28284897300025
exact_1_2,pc_score_binary,pull_request_merged_after_review,FALSE,high,-2,-1.02377619049023,0.131345452192529,1.33311392707062,0.948009311490349,2.02093606154762
exact_1_2,pc_score_binary,pull_request_merged_after_review,FALSE,high,-1,0,0,0,0,0
exact_1_2,pc_score_binary,pull_request_merged_after_review,FALSE,high,0,-1.44444660020247,-0.229854363003007,0.852062987427275,0.252102216603125,0.566778139811313
exact_1_2,pc_score_binary,pull_request_merged_after_review,FALSE,high,1,-2.44444789093164,-1.245433366189,-0.0826898499050805,-0.957802837068411,1.64819769201241
exact_1_2,pc_score_binary,pull_request_merged_after_review,FALSE,high,2,-2.67374632280832,-1.34915508584572,0.0100748205990663,-1.44855263121953,2.52627476603089
exact_1_2,pc_score_binary,pull_request_merged_after_review,FALSE,high,3,-3.11510969397682,-1.35635875236079,0.0806366481523099,-1.58480789658914,3.96095248288986
exact_1_2,pc_score_binary,pull_request_merged_after_review,FALSE,high,4,-2.83595428885094,-1.30620019263078,0.325872501207449,-1.58098203661799,5.80549397486302
exact_1_2,pc_score_binary,pull_request_merged_after_review,FALSE,high,5,-2.8579560885062,-1.10887984802456,0.614105554704329,-1.98303924414061,7.20875225129823
exact_1_2,pc_score_binary,pull_request_merged_after_review,FALSE,low,-5,-0.9075508684411,0.563599349549805,2.06345674110179,0.285673502837117,2.11789575677107
exact_1_2,pc_score_binary,pull_request_merged_after_review,FALSE,low,-4,-0.915402755141008,0.396228070392494,1.77849983493572,0.0191573467350455,2.11029156450213
exact_1_2,pc_score_binary,pull_request_merged_after_review,FALSE,low,-3,-1.06081909287169,0.207254489178962,1.61187210855995,-0.369924634792794,0.725425174732321
exact_1_2,pc_score_binary,pull_request_merged_after_review,FALSE,low,-2,-1.17127729378796,0.0603769552238107,1.2664709043245,0.728388567560148,1.19763819579925
exact_1_2,pc_score_binary,pull_request_merged_after_review,FALSE,low,-1,0,0,0,0,0
exact_1_2,pc_score_binary,pull_request_merged_after_review,FALSE,low,0,-0.949939842850529,0.192476028001585,1.38950871841703,0.402288501022262,-3.29491668554125
exact_1_2,pc_score_binary,pull_request_merged_after_review,FALSE,low,1,-2.39685584449101,-1.26107753826669,-0.0573867682750438,-0.660917027166479,-5.53104515041505
exact_1_2,pc_score_binary,pull_request_merged_after_review,FALSE,low,2,-1.90349918461195,-0.81464431497679,0.496576343790528,-0.138523003946674,-6.87682859748941
exact_1_2,pc_score_binary,pull_request_merged_after_review,FALSE,low,3,-1.43132126603358,-0.119559144936725,1.263990574623,0.918308445100706,-7.4828121426487
exact_1_2,pc_score_binary,pull_request_merged_after_review,FALSE,low,4,-0.691140937683661,0.768391716293999,2.29839748171947,0.922189583028218,-7.729717710309
exact_1_2,pc_score_binary,pull_request_merged_after_review,FALSE,low,5,-0.247518330947187,1.43504842446428,3.22949622985538,2.75237818282169,-7.51279208648167
exact1,pc_score_binary,pull_request_merged,FALSE,high,-5,-3.51859689567913,-1.01847826437476,1.40435466341479,-3.12936146645831,0.784532311655553
exact1,pc_score_binary,pull_request_merged,FALSE,high,-4,-2.99955737152911,-1.00604339168276,1.25336114232071,-3.63724950144671,-0.226887837731054
exact1,pc_score_binary,pull_request_merged,FALSE,high,-3,-2.7578015931523,-0.858325817316911,1.05839940567492,-2.33673677431306,0.0813044952759587
exact1,pc_score_binary,pull_request_merged,FALSE,high,-2,-2.23228565177951,-0.51450501998087,1.24918737312307,-0.303943286968504,1.0068060430993
exact1,pc_score_binary,pull_request_merged,FALSE,high,-1,0,0,0,0,0
exact1,pc_score_binary,pull_request_merged,FALSE,high,0,-1.02495688694075,0.695369620003051,2.52019494304549,0.40732843417187,1.53214765147621
exact1,pc_score_binary,pull_request_merged,FALSE,high,1,-3.18783970416792,-1.45965580682815,-0.0199943369576336,-1.3968341511959,2.40787688978999
exact1,pc_score_binary,pull_request_merged,FALSE,high,2,-2.24410390403093,-0.524954163499892,1.16302460700318,-1.7163112004458,3.36381787862572
exact1,pc_score_binary,pull_request_merged,FALSE,high,3,-1.49900902201225,0.212320823023933,2.39399852568897,-0.407404027312542,5.14378863885964
exact1,pc_score_binary,pull_request_merged,FALSE,high,4,-0.903871675024305,1.24005298772239,3.35424931719377,0.225073494105956,5.40349092487775
exact1,pc_score_binary,pull_request_merged,FALSE,high,5,-0.662441716659165,1.91405038499089,4.66851126808118,-0.627984017442573,5.48011240281502
exact1,pc_score_binary,pull_request_merged,FALSE,low,-5,-5.6819911133375,-1.93399999334146,1.73932860344549,-4.83368310158211,2.28084579947942
exact1,pc_score_binary,pull_request_merged,FALSE,low,-4,-5.46627458934668,-1.50497503822849,2.06726295502922,-2.9080967969004,1.80228558003887
exact1,pc_score_binary,pull_request_merged,FALSE,low,-3,-4.45360162440029,-1.25387355634331,2.00769637273758,-2.97555846280374,1.17506272186514
exact1,pc_score_binary,pull_request_merged,FALSE,low,-2,-3.74752504912916,-0.571788761979107,2.36908578750518,-1.01726557411409,0.491512502953843
exact1,pc_score_binary,pull_request_merged,FALSE,low,-1,0,0,0,0,0
exact1,pc_score_binary,pull_request_merged,FALSE,low,0,-2.59253729301905,0.813764805988262,4.05466134133207,1.62084042870494,-4.09085884409516
exact1,pc_score_binary,pull_request_merged,FALSE,low,1,-6.66581366562723,-4.20445017461891,-1.99235168217675,-3.43440492521329,-4.71474114855579
exact1,pc_score_binary,pull_request_merged,FALSE,low,2,-6.3288521198646,-3.55306307835404,-1.23421038383561,-3.61157467295344,-5.06625878596344
exact1,pc_score_binary,pull_request_merged,FALSE,low,3,-5.31301336038749,-2.72433061383228,-0.493325817372155,-1.7032660728026,-5.52749750622594
exact1,pc_score_binary,pull_request_merged,FALSE,low,4,-5.10712607798134,-2.32942702305385,-0.0123082096274775,-1.96177604045244,-5.6225207493214
exact1,pc_score_binary,pull_request_merged,FALSE,low,5,-4.6696342385859,-1.69327620634611,0.649363324686835,-1.28886744570077,-4.65273677338486
exact2,pc_score_binary,pull_request_merged,FALSE,high,-5,-5.46148080760549,-0.629531461000528,5.20058758538395,0.493573118007282,3.72666963057113
exact2,pc_score_binary,pull_request_merged,FALSE,high,-4,-3.20111059484246,0.489050747140513,4.12727050255884,2.70578752646087,2.22411803182134
exact2,pc_score_binary,pull_request_merged,FALSE,high,-3,-2.72876619325365,0.692401646543426,4.17691369226153,1.04188532491676,1.00919055118556
exact2,pc_score_binary,pull_request_merged,FALSE,high,-2,-2.28555059311902,0.348410826140443,3.31093455072644,2.36858690506783,1.81063343232338
exact2,pc_score_binary,pull_request_merged,FALSE,high,-1,0,0,0,0,0
exact2,pc_score_binary,pull_request_merged,FALSE,high,0,-3.45446797979828,-0.737147310460689,1.66755009594682,1.15458654558758,1.42112970737429
exact2,pc_score_binary,pull_request_merged,FALSE,high,1,-5.17976064292337,-2.15166545475981,0.719199684690411,-1.58438524153225,3.64493980406521
exact2,pc_score_binary,pull_request_merged,FALSE,high,2,-5.75097152780249,-2.62126530077031,0.643723260856658,-2.27566479503952,6.00397680716953
exact2,pc_score_binary,pull_request_merged,FALSE,high,3,-6.91457361867932,-2.93309581105656,0.219737359485536,-4.06624793841048,7.70917352931521
exact2,pc_score_binary,pull_request_merged,FALSE,high,4,-6.57058266818139,-3.07794551635487,0.48698725251339,-2.68709864618913,10.1475101710414
exact2,pc_score_binary,pull_request_merged,FALSE,high,5,-6.71644105647459,-2.79633529556858,0.641724376949543,-3.43145296791851,12.0173630747926
exact2,pc_score_binary,pull_request_merged,FALSE,low,-5,-1.25953201599634,1.99070083833928,5.72090532461977,3.12607429885934,-0.208809624080394
exact2,pc_score_binary,pull_request_merged,FALSE,low,-4,-1.69049581336623,1.61220685260484,5.48622923497284,0.594105035238125,1.83088346730976
exact2,pc_score_binary,pull_request_merged,FALSE,low,-3,-2.69635718955433,1.13058490056095,4.68700874437684,1.42087464803292,0.512660299103885
exact2,pc_score_binary,pull_request_merged,FALSE,low,-2,-2.93269437273071,0.542059803451798,4.34209562315345,3.67908127911999,3.00528268633193
exact2,pc_score_binary,pull_request_merged,FALSE,low,-1,0,0,0,0,0
exact2,pc_score_binary,pull_request_merged,FALSE,low,0,-3.35763045932082,0.105467520226566,3.22923990864252,-1.08104739378389,-4.16911201451432
exact2,pc_score_binary,pull_request_merged,FALSE,low,1,-4.58868696983736,-1.41491713946602,1.72241068800182,-0.442494043403902,-8.70429053719281
exact2,pc_score_binary,pull_request_merged,FALSE,low,2,-3.93738213854701,-0.793367851555775,2.41431756871179,0.224060839576537,-11.597726830629
exact2,pc_score_binary,pull_request_merged,FALSE,low,3,-3.42607226355792,0.325622413977304,3.64940772776656,3.10591130531238,-13.2172731626753
exact2,pc_score_binary,pull_request_merged,FALSE,low,4,-1.5967477549659,2.15795571765019,5.89569716812659,2.93852363119437,-14.3740299194321
exact2,pc_score_binary,pull_request_merged,FALSE,low,5,-0.853771149215634,3.3845505292557,7.35671982078822,6.72293460016771,-14.8005743209764
exact_1_2,pc_score_binary,pull_request_merged,FALSE,high,-5,-4.44029272230469,-0.700352988114702,3.48599681942105,-0.554022424488792,2.87593112871602
exact_1_2,pc_score_binary,pull_request_merged,FALSE,high,-4,-2.54533353258178,0.0841049233180344,2.75867114877524,0.871656337668315,1.5153934430351
exact_1_2,pc_score_binary,pull_request_merged,FALSE,high,-3,-2.17521694236688,0.234471694105465,2.77085952222048,0.0649343564647636,0.74088614947676
exact_1_2,pc_score_binary,pull_request_merged,FALSE,high,-2,-1.73184885388703,0.103502697889452,2.2930278959664,1.59580709050311,1.5782014161622
exact_1_2,pc_score_binary,pull_request_merged,FALSE,high,-1,0,0,0,0,0
exact_1_2,pc_score_binary,pull_request_merged,FALSE,high,0,-2.42420276494773,-0.364549390985822,1.54513016183186,0.938511910961348,1.45323128157243
exact_1_2,pc_score_binary,pull_request_merged,FALSE,high,1,-3.98967853550483,-1.90389961605084,0.0639766613992074,-1.53015360095307,3.28723486499767
exact_1_2,pc_score_binary,pull_request_merged,FALSE,high,2,-4.31048967643462,-2.01955434344389,0.441722723499773,-2.11392399660278,5.24055735795204
exact_1_2,pc_score_binary,pull_request_merged,FALSE,high,3,-4.86011513813079,-2.03971264361641,0.305832648868156,-3.00826897616529,6.96737548870155
exact_1_2,pc_score_binary,pull_request_merged,FALSE,high,4,-4.51640978248587,-1.87543643630202,0.714883148934442,-1.84502477429658,8.77574556974105
exact_1_2,pc_score_binary,pull_request_merged,FALSE,high,5,-4.45621442474032,-1.44159563489646,1.08286585943245,-2.62081134368451,10.1270737238593
exact_1_2,pc_score_binary,pull_request_merged,FALSE,low,-5,-1.97584198343982,0.621416740885248,3.54076537701924,0.49821180780451,0.613134032501553
exact_1_2,pc_score_binary,pull_request_merged,FALSE,low,-4,-2.01058762473416,0.620592878063124,3.46312336657139,-0.562124277764547,1.82144205955047
exact_1_2,pc_score_binary,pull_request_merged,FALSE,low,-3,-2.34266429495895,0.256291577229469,3.27513275810933,-0.0305793454968852,0.731348180302576
exact_1_2,pc_score_binary,pull_request_merged,FALSE,low,-2,-2.36671952303731,0.146310343398025,2.83237974114007,2.12861270077955,2.17537769756117
exact_1_2,pc_score_binary,pull_request_merged,FALSE,low,-1,0,0,0,0,0
