repo_name,time_period,prs_opened,commits,commit_additions,commit_deletions,commit_changes_total,commit_files_changed_count,pr_commits,pr_commit_additions,pr_commit_deletions,pr_commit_changes_total,pr_commit_files_changed_count,push_commits,push_commit_additions,push_commit_deletions,push_commit_changes_total,push_commit_files_changed_count,commits_lt100,commit_additions_lt100,commit_deletions_lt100,commit_changes_total_lt100,commit_files_changed_count_lt100,push_commits_lt100,push_commit_additions_lt100,push_commit_deletions_lt100,push_commit_changes_total_lt100,push_commit_files_changed_count_lt100,pr_commits_lt100,pr_commit_additions_lt100,pr_commit_deletions_lt100,pr_commit_changes_total_lt100,pr_commit_files_changed_count_lt100,comments,issue_comments,pr_comments,own_issue_comments,helping_issue_comments,own_pr_comments,helping_pr_comments,linked_pr_issue_comments,issues_opened,issues_opened_with_linked_pr,pr_reviews,pr_review_comments,prs_merged,issues_closed,first_period,final_period,closed_issue,closed_in_30_days,closed_in_60_days,closed_in_90_days,closed_in_180_days,closed_in_360_days,prs_closed_unmerged,p_prs_closed_unmerged,p_prs_merged,p_review_state_commented,p_review_state_approved,p_review_state_changes_requested,p_prs_merged_30d,p_prs_merged_60d,p_prs_merged_90d,p_prs_merged_180d,p_prs_merged_360d,prs_closed,p_prs_closed,mean_pr_reviews,time_index,departed_actor_id,last_pre_period,treatment_period,abandoned_date,treated_project,treatment,treatment_group,total_important,total_nodes,mean_cluster_overlap,avg_clusters_per_node,pct_nodes_one_cluster,HHI_normalized_degree,HHI_individual_coverage,HHI_individual_coverage_cluster,normalized_degree,imp_to_other_avg_edge_weight,individual_node_coverage,individual_coverage_cluster,overall_overlap,weighted_overall_overlap,important,imp_to_other_perc_10,imp_to_other_perc_25,imp_to_other_perc_50,imp_to_other_perc_75,imp_to_other_perc_90,imp_to_imp_avg_edge_weight,imp_to_imp_perc_10,imp_to_imp_perc_25,imp_to_imp_perc_50,imp_to_imp_perc_75,imp_to_imp_perc_90,prop_important,total_downloads,total_downloads_one_project
tweepy/tweepy,2020-07-01,3,76,3247,1269,4516,167,5,256,66,322,13,71,2991,1203,4194,154,76,3247,1269,4516,167,71,2991,1203,4194,154,5,256,66,322,13,281,233,48,40,193,12,36,89,183,60,30,43,15,86,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,12,1408859,2017-07-01,2018-01-01,,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2231843,2231843
tweepy/tweepy,2021-01-01,4,742,177196,87441,264637,1221,6,157705,67329,225034,117,736,19491,20112,39603,1104,742,177196,87441,264637,1221,736,19491,20112,39603,1104,6,157705,67329,225034,117,278,236,42,55,181,6,36,101,174,63,21,24,11,104,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,13,1408859,2017-07-01,2018-01-01,,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2884660,2884660
tweepy/tweepy,2021-07-01,0,85,5674,1288,6962,158,0,0,0,0,0,85,5674,1288,6962,158,85,5674,1288,6962,158,85,5674,1288,6962,158,0,0,0,0,0,161,152,9,37,115,3,6,30,107,11,7,3,5,60,2015-01-01T00:00:00Z,2023-07-01,0.934426229508197,0.901639344262295,0.901639344262295,0.901639344262295,0.918032786885246,0.918032786885246,5,0.454545454545455,0.454545454545455,0.181818181818182,0.454545454545455,0,0.454545454545455,0.454545454545455,0.454545454545455,0.454545454545455,0.454545454545455,10,0.909090909090909,1,14,1408859,2017-07-01,2018-01-01,,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,3416590,3416590
tweepy/tweepy,2022-01-01,0,191,37443,12856,50299,559,0,0,0,0,0,191,37443,12856,50299,559,191,37443,12856,50299,559,191,37443,12856,50299,559,0,0,0,0,0,225,208,17,59,149,9,8,40,146,22,28,49,8,77,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,15,1408859,2017-07-01,2018-01-01,,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,4073605,4073605
tweepy/tweepy,2022-07-01,0,77,7967,4542,12509,177,0,0,0,0,0,77,7967,4542,12509,177,77,7967,4542,12509,177,77,7967,4542,12509,177,0,0,0,0,0,182,163,19,31,132,10,9,32,117,22,21,19,3,52,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,16,1408859,2017-07-01,2018-01-01,,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,6631169,6631169
tweepy/tweepy,2023-01-01,0,30,623,1842,2465,93,0,0,0,0,0,30,623,1842,2465,93,30,623,1842,2465,93,30,623,1842,2465,93,0,0,0,0,0,165,144,21,38,106,7,14,15,99,14,6,6,0,54,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,17,1408859,2017-07-01,2018-01-01,,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,6848924,6848924
wildfish/django-star-ratings,2015-07-01,11,67,1488,1064,2552,115,16,1042,773,1815,60,51,446,291,737,55,67,1488,1064,2552,115,51,446,291,737,55,16,1042,773,1815,60,50,22,28,9,13,6,22,30,13,26,0,10,16,10,2015-07-01T00:00:00Z,2023-01-01,0.769230769230769,0.615384615384615,0.692307692307692,0.692307692307692,0.692307692307692,0.769230769230769,3,0.166666666666667,0.888888888888889,0,0,0,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,18,1,,2,719375,2020-01-01,2020-07-01,2022-07-01,1,0,12,3,13,36.3636363636364,1.16666666666667,83.3333333333333,0.12,,,0.416666666666667,1,,,,,,1,1,1,1,1,11.5,10.3,10.75,11.5,12.25,12.7,0.230769230769231,,
wildfish/django-star-ratings,2016-01-01,6,13,26,13,39,13,6,10,10,20,8,7,16,3,19,5,13,26,13,39,13,7,16,3,19,5,6,10,10,20,8,40,19,21,6,13,5,16,16,15,15,0,1,5,4,2015-07-01T00:00:00Z,2023-01-01,,,,,,,,,,,,,,,,,,,,,3,719375,2020-01-01,2020-07-01,2022-07-01,1,0,12,3,19,13.4453781512605,1.07142857142857,92.8571428571429,0.0892857142857143,1,1,0.111111111111111,1,,,,,1,1,1,1,1,1,2,2,2,2,2,2,0.157894736842105,,
wildfish/django-star-ratings,2016-07-01,4,27,563,257,820,84,12,427,166,593,61,15,136,91,227,23,27,563,257,820,84,15,136,91,227,23,12,427,166,593,61,28,22,6,10,12,1,5,11,10,6,0,0,5,9,2015-07-01T00:00:00Z,2023-01-01,1,0.571428571428571,0.571428571428571,0.571428571428571,0.857142857142857,0.857142857142857,0,0,1,0,0,0,0.8,0.8,0.8,0.8,0.8,5,1,,4,719375,2020-01-01,2020-07-01,2022-07-01,1,0,12,1,7,0,1,100,0.204081632653061,1,1,0.833333333333333,3.4,85.7142857142857,100,0,0,1,1.4,2,2,4,6.4,0,0,0,0,0,0,0.142857142857143,,
wildfish/django-star-ratings,2017-01-01,5,26,815,420,1235,34,7,366,47,413,13,19,449,373,822,21,26,815,420,1235,34,19,449,373,822,21,7,366,47,413,13,32,26,6,11,15,1,5,1,19,1,0,3,5,12,2015-07-01T00:00:00Z,2023-01-01,0.909090909090909,0.454545454545455,0.636363636363636,0.636363636363636,0.636363636363636,0.727272727272727,0,0,1,0,0,0,1,1,1,1,1,5,1,,5,719375,2020-01-01,2020-07-01,2022-07-01,1,0,12,3,15,33.3333333333333,1.15384615384615,84.6153846153846,0.0987654320987655,,,0.5,1.66666666666667,,,,,,1,1,1.5,2,2.5,2,2,2,2,2,2,0.2,,
wildfish/django-star-ratings,2017-07-01,5,12,1797,825,2622,75,6,1218,532,1750,39,6,579,293,872,36,12,1797,825,2622,75,6,579,293,872,36,6,1218,532,1750,39,21,16,5,8,8,0,5,10,8,3,0,0,6,2,2015-07-01T00:00:00Z,2023-01-01,,,,,,,,,,,,,,,,,,,,,6,719375,2020-01-01,2020-07-01,2022-07-01,1,0,12,2,10,22.2222222222222,1.1,90,0.15702479338843,,,0.555555555555556,3.25,,,,,,1,1,2,4.25,6.5,4,4,4,4,4,4,0.2,,
wildfish/django-star-ratings,2018-01-01,3,12,252,23,275,19,6,236,20,256,14,6,16,3,19,5,12,252,23,275,19,6,16,3,19,5,6,236,20,256,14,39,33,6,12,21,1,5,2,21,2,0,0,3,14,2015-07-01T00:00:00Z,2023-01-01,1,0.357142857142857,0.5,0.571428571428571,0.857142857142857,0.928571428571429,0,0,1,0,0,0,1,1,1,1,1,3,1,,7,719375,2020-01-01,2020-07-01,2022-07-01,1,0,12,1,12,0,1,100,0.142361111111111,1,1,0.636363636363636,4,66.6666666666667,100,0,0,1,1,1.5,2,5.5,8.6,0,0,0,0,0,0,0.0833333333333333,,
wildfish/django-star-ratings,2018-07-01,5,13,454,265,719,53,7,451,262,713,51,6,3,3,6,2,13,454,265,719,53,6,3,3,6,2,7,451,262,713,51,57,52,5,26,26,0,5,2,13,2,0,0,5,14,2015-07-01T00:00:00Z,2023-01-01,1,0.714285714285714,0.857142857142857,1,1,1,0,0,0.833333333333333,0,0,0,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,5,0.833333333333333,,8,719375,2020-01-01,2020-07-01,2022-07-01,1,0,12,1,11,0,1,100,0.205,1,1,0.8,6.875,81.8181818181818,100,0,0,1,1,1,4,12,14.4,0,0,0,0,0,0,0.0909090909090909,9582,9582
wildfish/django-star-ratings,2019-01-01,2,10,148,15,163,16,3,66,3,69,4,7,82,12,94,12,10,148,15,163,16,7,82,12,94,12,3,66,3,69,4,32,31,1,11,20,0,1,3,21,2,0,4,2,5,2015-07-01T00:00:00Z,2023-01-01,0.833333333333333,0.416666666666667,0.416666666666667,0.416666666666667,0.416666666666667,0.416666666666667,0,0,1,0,0,0,1,1,1,1,1,2,1,,9,719375,2020-01-01,2020-07-01,2022-07-01,1,0,12,1,14,0,1,100,0.165289256198347,1,1,0.615384615384615,2.875,64.2857142857143,100,0,0,1,1,1,2.5,3.75,6,0,0,0,0,0,0,0.0714285714285714,15493,15493
wildfish/django-star-ratings,2019-07-01,3,11,199,128,327,27,3,108,36,144,4,8,91,92,183,23,11,199,128,327,27,8,91,92,183,23,3,108,36,144,4,17,9,8,2,7,2,6,8,8,7,0,3,3,1,2015-07-01T00:00:00Z,2023-01-01,1,0.25,0.25,0.25,0.75,0.875,3,0.5,0.5,0,0,0,0.5,0.5,0.5,0.5,0.5,6,1,,10,719375,2020-01-01,2020-07-01,2022-07-01,1,0,12,3,12,0,1,100,0.13,0.375,0.375,0.272727272727273,2,16.6666666666667,25,0,0,1,2,2,2,2,2,2,1.2,1.5,2,2.5,2.8,0.25,15912,15912
wildfish/django-star-ratings,2020-01-01,7,20,3523,1042,4565,155,10,1864,516,2380,83,10,1659,526,2185,72,20,3523,1042,4565,155,10,1659,526,2185,72,10,1864,516,2380,83,47,33,14,9,24,5,9,14,26,11,0,3,7,15,2015-07-01T00:00:00Z,2023-01-01,0.636363636363636,0.454545454545455,0.454545454545455,0.454545454545455,0.545454545454545,0.636363636363636,4,0.363636363636364,0.636363636363636,0,0,0,0.545454545454545,0.636363636363636,0.636363636363636,0.636363636363636,0.636363636363636,11,1,,11,719375,2020-01-01,2020-07-01,2022-07-01,1,0,12,3,20,30,1.11111111111111,88.8888888888889,0.0816326530612245,1,1,0.210526315789474,1.5,,,,,,1.1,1.25,1.5,1.75,1.9,5.5,5.1,5.25,5.5,5.75,5.9,0.15,16172,16172
wildfish/django-star-ratings,2020-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,1,7,3,0,1,1,5,1,0,0,0,2,2015-07-01T00:00:00Z,2023-01-01,,,,,,,,,,,,,,,,,,,,,12,719375,2020-01-01,2020-07-01,2022-07-01,1,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,15864,15864
wildfish/django-star-ratings,2021-01-01,1,1,7,1,8,2,1,7,1,8,2,0,0,0,0,0,1,7,1,8,2,0,0,0,0,0,1,7,1,8,2,13,3,10,1,2,5,5,6,3,6,4,0,1,3,2015-07-01T00:00:00Z,2023-01-01,,,,,,,,,,,,,,,,,,,,,13,719375,2020-01-01,2020-07-01,2022-07-01,1,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,18275,18275
wildfish/django-star-ratings,2021-07-01,2,5,90,72,162,11,2,87,68,155,7,3,3,4,7,4,5,90,72,162,11,3,3,4,7,4,2,87,68,155,7,13,5,8,0,5,5,3,1,3,1,2,0,6,5,2015-07-01T00:00:00Z,2023-01-01,,,,,,,,,,,,,,,,,,,,,14,719375,2020-01-01,2020-07-01,2022-07-01,1,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,21389,21389
wildfish/django-star-ratings,2022-01-01,2,5,124,65,189,10,2,108,51,159,2,3,16,14,30,8,5,124,65,189,10,3,16,14,30,8,2,108,51,159,2,11,9,2,5,4,1,1,2,6,2,0,0,2,2,2015-07-01T00:00:00Z,2023-01-01,,,,,,,,,,,,,,,,,,,,,15,719375,2020-01-01,2020-07-01,2022-07-01,1,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,20138,20138
