event_time,estimate,sd,ci_low,ci_high,dataset,rolling,category,outcome,normalize,method,covar,split_value
-2,0.0023194891270259393,0.09834695032484181,-0.190440533509664,0.1950795117637159,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,low
-1,0,0,0,0,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,low
0,-0.1961471506748867,0.11800292535496719,-0.4274328843706224,0.03513858302084899,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,low
1,-0.46963521700015776,0.13391749118523041,-0.7321134997232094,-0.20715693427710613,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,low
2,-0.3446544830050227,0.324468652118673,-0.9806130411576217,0.29130407514757634,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,low
3,-0.5560543290479109,0.15771089305319555,-0.8651676794321741,-0.24694097866364756,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,low
4,-0.5627803915207197,0.17227663327527953,-0.9004425927402675,-0.2251181903011718,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,low
5,1.167967481097818,1.9635147624115057,-2.680521453228733,5.0164564154243685,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,low
6,0.14018406899383,0.9587810108338286,-1.739026712240474,2.019394850228134,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,low
7,-0.6416474622682271,0.31950034572595903,-1.2678681398911067,-0.015426784645347413,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,low
8,-0.41594893994283777,0.5165943009026724,-1.4284737697120757,0.5965758898264002,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,low
9,-0.40337466369662467,0.672673484242108,-1.7218146928111564,0.9150653654179071,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,low
10,-0.3090136099982266,0.875556995076775,-2.0251053203487057,1.4070781003522523,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,low
11,-1.1211734178212969,0.29336948106849936,-1.6961776007155556,-0.5461692349270382,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,low
12,-0.8413293667282341,0.40892123640863853,-1.6428149900891658,-0.039843743367302564,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,low
-18,0.18510814142256884,0.2938859704083757,-0.3909083605778476,0.7611246434229852,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,att_group,high
-17,0.22397648597829353,0.19815049708995888,-0.16439848831802586,0.612351460274613,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,att_group,high
-16,-0.06972254131175518,0.2746762425322944,-0.6080879766750521,0.4686428940515418,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,att_group,high
-15,-0.028183285897015686,0.22588242285198887,-0.47091283468691386,0.4145462628928825,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,att_group,high
-14,-0.16400104422059594,0.2422073297887765,-0.6387274106065979,0.31072532216540594,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,att_group,high
-13,-0.0507342368477319,0.2275297152757247,-0.49669247878815226,0.3952240050926885,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,att_group,high
-12,0.17548417266538374,0.2918464033937636,-0.3965347779863929,0.7475031233171604,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,att_group,high
-11,-0.0017423420686933505,0.19470468985423112,-0.3833635341829863,0.3798788500455996,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,att_group,high
-10,-0.1219026247436718,0.14476482664315968,-0.4056416849642648,0.16183643547692117,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,att_group,high
-9,0.3619546482137448,0.30647831043476953,-0.23874284023840353,0.9626521366658931,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,att_group,high
-8,0.12295366987612688,0.1884210315347604,-0.24635155193200348,0.49225889168425724,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,att_group,high
-7,0.43325794571668186,0.24170030136789014,-0.0404746449643828,0.9069905363977465,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,att_group,high
-6,0.2310377312787083,0.1780949808356267,-0.11802843115911998,0.5801038937165366,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,att_group,high
-5,0.007699651670952955,0.11753836859217932,-0.2226755507697185,0.23807485411162443,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,att_group,high
-4,-0.052906131389066656,0.11197536023885664,-0.27237783745722566,0.16656557467909233,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,att_group,high
-3,-0.04036598186955561,0.11294712745986674,-0.2617423516908944,0.18101038795178317,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,att_group,high
-2,0.1453349238523127,0.10529593490992237,-0.061045108571135126,0.35171495627576055,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,att_group,high
-1,0,0,0,0,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,att_group,high
0,-0.11575201077897959,0.10090168693454747,-0.3135193171706926,0.08201529561273344,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,att_group,high
1,-0.45707149162606164,0.10982986605653806,-0.6723380290968762,-0.24180495415524705,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,att_group,high
2,-0.26430138991952873,0.1714988100009339,-0.6004390575213592,0.07183627768230172,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,att_group,high
3,-0.5485868612631759,0.1056219860241472,-0.7556059538705044,-0.34156776865584737,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,att_group,high
4,-0.6772678537739082,0.1011038575890671,-0.8754314146484797,-0.47910429289933665,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,att_group,high
5,-0.7138556766485488,0.11367271479062988,-0.9366541976381833,-0.4910571556589142,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,att_group,high
6,-0.641009318329192,0.13074462631845146,-0.8972687859133568,-0.3847498507450271,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,att_group,high
7,-0.5342947467421327,0.17146864012078414,-0.8703732813788696,-0.1982162121053958,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,att_group,high
8,-0.5955167993541283,0.19947281547776202,-0.9864835176905418,-0.2045500810177147,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,att_group,high
9,-0.780358708373727,0.18252520419483198,-1.1381081085955977,-0.4226093081518563,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,att_group,high
10,-1.1863233271066225,0.2300767135667763,-1.637273685697504,-0.7353729685157409,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,att_group,high
11,-1.3143340973353745,0.23935359121625252,-1.7834671361192296,-0.8452010585515196,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,att_group,high
12,-1.3729271176344944,0.2986918629757609,-1.9583631690669856,-0.787491066202003,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,att_group,high
13,-1.5662551581914734,0.19013789691694105,-1.9389254361486778,-1.193584880234269,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,att_group,high
-18,0.16547613911481587,0.3228271027990797,-0.46726498237138037,0.7982172606010121,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,att_group,low
-17,0.10211056559149777,0.27043001864365523,-0.4279322709500665,0.632153402133062,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,att_group,low
-16,-0.07073234978486695,0.2449949153259345,-0.5509223838236986,0.40945768425396467,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,att_group,low
-15,-0.03206092262926579,0.266555291462126,-0.5545092938950327,0.49038744863650113,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,att_group,low
-14,-0.11767656550006467,0.21667068517302207,-0.5423511084391879,0.3069979774390586,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,att_group,low
-13,0.5311253292622887,0.6626676798123566,-0.7677033231699303,1.8299539816945076,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,att_group,low
-12,-0.27402752115036966,0.23268351235318654,-0.7300872053626153,0.18203216306187597,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,att_group,low
-11,-0.2483531085798433,0.19115361555834665,-0.6230141950742027,0.12630797791451612,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,att_group,low
-10,-0.04912609884695518,0.26530030862658904,-0.5691147037550697,0.4708625060611593,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,att_group,low
-9,0.06916136523027011,0.21617814289305518,-0.354547794840118,0.4928705253006582,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,att_group,low
-8,-0.17002621099109883,0.21222609117596836,-0.5859893496959968,0.24593692771379916,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,att_group,low
-7,0.3117332300899986,0.5461595900131776,-0.7587395663358294,1.3822060265158267,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,att_group,low
-6,0.16940534402992038,0.1942425774670959,-0.21131010780558754,0.5501207958654283,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,att_group,low
-5,0.08011342407723968,0.12060853555838817,-0.15627930561720113,0.31650615377168045,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,att_group,low
-4,0.10084691127378596,0.12137723018721659,-0.13705245989315856,0.33874628244073046,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,att_group,low
-3,0.0769626210579642,0.11024098334764126,-0.13910970630341268,0.2930349484193411,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,att_group,low
-2,-0.04152135237613369,0.10424586573520472,-0.24584324921713493,0.16280054446486755,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,att_group,low
-1,0,0,0,0,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,att_group,low
0,0.03658898919516925,0.1672569833855531,-0.2912346982405148,0.36441267663085325,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,att_group,low
1,-0.4321817797333617,0.11430583614132388,-0.6562212185703564,-0.2081423408963669,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,att_group,low
2,-0.6158965973329219,0.11304903854279716,-0.8374727128768044,-0.39432048178903945,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,att_group,low
3,-0.5220881476147393,0.12452619346136551,-0.7661594867990157,-0.27801680843046295,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,att_group,low
4,-0.5016670597771986,0.1308382897158962,-0.7581101076203551,-0.24522401193404209,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,att_group,low
5,-0.5654804997107461,0.1633299068329846,-0.8856071171033959,-0.2453538823180963,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,att_group,low
6,-0.45505987803455356,0.2617661103765627,-0.9681214543726164,0.058001698303509375,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,att_group,low
7,-0.4493895290873005,0.18616506584823553,-0.8142730581498421,-0.08450600002475889,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,att_group,low
8,-0.4225327294259847,0.31600773833099804,-1.0419078965547408,0.1968424377027715,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,att_group,low
9,-0.4407202477800056,0.41853260906422424,-1.2610441615458852,0.3796036659858739,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,att_group,low
10,-0.38418240652171814,0.5409217863552387,-1.4443891077779858,0.6760242947345496,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,att_group,low
11,-0.9062187873018122,0.31006419818057007,-1.5139446157357295,-0.29849295886789484,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,att_group,low
12,-1.085089559931403,0.47837628210271194,-2.022707072852718,-0.14747204701008765,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,att_group,low
