,repo_name,had_common_issue,time_index,treatment_group,pct_coop_comments_bin_2,pr_opener,commits,issue_number,issue_comments,contributors
952,googleapis/python-speech,False,13,14.0,0.0,7.0,13.0,35.0,58.0,26
953,googleapis/python-speech,False,14,14.0,0.0,1.0,8.0,5.0,9.0,8
954,googleapis/python-speech,False,15,14.0,0.0,0.0,0.0,15.0,42.0,5
955,googleapis/python-speech,False,16,14.0,0.0,0.0,0.0,1.0,1.0,4
956,googleapis/python-speech,False,17,14.0,0.0,1.0,2.0,5.0,5.0,5
957,googleapis/python-speech,True,10,14.0,0.0,0.0,23.0,0.0,0.0,2
958,googleapis/python-speech,True,11,14.0,0.0,4.0,9.0,3.0,6.0,2
959,googleapis/python-speech,True,12,14.0,0.0,11.0,32.0,3.0,21.0,3
960,googleapis/python-speech,True,13,14.0,0.0,17.0,39.0,5.0,26.0,4
961,googleapis/python-speech,True,14,14.0,0.0,6.0,20.0,1.0,2.0,4
962,googleapis/python-speech,True,15,14.0,0.0,6.0,26.0,2.0,2.0,3
963,googleapis/python-speech,True,16,14.0,0.0,3.0,15.0,0.0,0.0,2
964,googleapis/python-speech,True,17,14.0,0.0,0.0,2.0,1.0,1.0,2
965,googleapis/python-storage,False,11,15.0,0.0,1.0,2.0,32.0,72.0,35
966,googleapis/python-storage,False,12,15.0,0.0,1.0,2.0,27.0,41.0,31
967,googleapis/python-storage,False,13,15.0,0.0,5.0,13.0,27.0,39.0,32
968,googleapis/python-storage,False,14,15.0,0.0,7.0,19.0,30.0,42.0,33
969,googleapis/python-storage,False,15,15.0,0.0,3.0,16.0,8.0,20.0,7
970,googleapis/python-storage,False,16,15.0,0.0,2.0,14.0,2.0,4.0,5
971,googleapis/python-storage,False,17,15.0,0.0,1.0,5.0,3.0,4.0,4
972,googleapis/python-storage,True,11,15.0,0.0,67.0,160.0,91.0,167.0,23
973,googleapis/python-storage,True,12,15.0,0.0,70.0,149.0,82.0,124.0,27
974,googleapis/python-storage,True,13,15.0,0.0,39.0,126.0,64.0,111.0,22
975,googleapis/python-storage,True,14,15.0,0.0,66.0,145.0,46.0,61.0,25
976,googleapis/python-storage,True,15,15.0,0.0,47.0,87.0,38.0,61.0,19
977,googleapis/python-storage,True,16,15.0,0.0,31.0,65.0,29.0,42.0,11
978,googleapis/python-storage,True,17,15.0,0.0,20.0,52.0,30.0,44.0,10
979,googleapis/python-vision,False,11,14.0,0.0,6.0,11.0,10.0,13.0,12
980,googleapis/python-vision,False,12,14.0,0.0,8.0,26.0,43.0,71.0,31
981,googleapis/python-vision,False,13,14.0,0.0,3.0,13.0,23.0,38.0,20
982,googleapis/python-vision,False,14,14.0,0.0,4.0,9.0,6.0,6.0,8
983,googleapis/python-vision,False,15,14.0,0.0,2.0,9.0,60.0,170.0,6
984,googleapis/python-vision,False,16,14.0,0.0,0.0,0.0,0.0,0.0,2
985,googleapis/python-vision,False,17,14.0,0.0,1.0,2.0,1.0,1.0,3
986,googleapis/python-vision,True,11,14.0,0.0,3.0,6.0,2.0,6.0,1
987,googleapis/python-vision,True,12,14.0,0.0,4.0,8.0,1.0,3.0,2
988,googleapis/python-vision,True,13,14.0,0.0,9.0,24.0,4.0,24.0,3
989,googleapis/python-vision,True,14,14.0,0.0,2.0,14.0,3.0,3.0,3
990,googleapis/python-vision,True,15,14.0,0.0,3.0,14.0,0.0,0.0,2
991,googleapis/python-vision,True,16,14.0,0.0,2.0,9.0,4.0,4.0,2
992,googleapis/python-vision,True,17,14.0,0.0,0.0,2.0,1.0,1.0,2
993,hardbyte/python-can,False,9,13.0,0.0,2.0,3.0,37.0,67.0,44
994,hardbyte/python-can,False,10,13.0,0.0,3.0,4.0,17.0,22.0,23
995,hardbyte/python-can,False,11,13.0,0.0,4.0,5.0,25.0,46.0,31
996,hardbyte/python-can,False,12,13.0,0.0,9.0,27.0,36.0,56.0,41
997,hardbyte/python-can,False,13,13.0,0.0,5.0,13.0,6.0,11.0,8
998,hardbyte/python-can,False,14,13.0,0.0,0.0,2.0,1.0,1.0,4
999,hardbyte/python-can,False,15,13.0,0.0,0.0,0.0,7.0,12.0,5
1000,hardbyte/python-can,False,16,13.0,0.0,3.0,7.0,3.0,6.0,4
1001,hardbyte/python-can,True,9,13.0,0.0,66.0,132.0,118.0,240.0,24
1002,hardbyte/python-can,True,10,13.0,0.0,52.0,66.0,85.0,138.0,28
1003,hardbyte/python-can,True,11,13.0,0.0,29.0,77.0,94.0,174.0,25
1004,hardbyte/python-can,True,12,13.0,0.0,23.0,83.0,77.0,107.0,21
1005,hardbyte/python-can,True,13,13.0,0.0,44.0,121.0,107.0,157.0,13
1006,hardbyte/python-can,True,14,13.0,0.0,16.0,85.0,47.0,72.0,11
1007,hardbyte/python-can,True,15,13.0,0.0,40.0,84.0,87.0,143.0,12
1008,hardbyte/python-can,True,16,13.0,0.0,36.0,74.0,64.0,111.0,8
1009,holgern/beem,False,10,14.0,0.0,1.0,1.0,0.0,0.0,1
1010,holgern/beem,False,11,14.0,0.0,2.0,2.0,1.0,1.0,5
1011,holgern/beem,False,12,14.0,0.0,1.0,1.0,0.0,0.0,3
1012,holgern/beem,False,13,14.0,0.0,5.0,5.0,3.0,3.0,9
1013,holgern/beem,False,14,14.0,0.0,0.0,0.0,1.0,1.0,2
1014,holgern/beem,True,10,14.0,0.0,4.0,35.0,5.0,5.0,6
1015,holgern/beem,True,11,14.0,0.0,16.0,191.0,12.0,14.0,7
1016,holgern/beem,True,12,14.0,0.0,14.0,119.0,10.0,13.0,7
1017,holgern/beem,True,13,14.0,0.0,6.0,36.0,4.0,4.0,5
1018,holgern/beem,True,14,14.0,0.0,0.0,0.0,1.0,1.0,3
1019,holgern/beem,True,15,14.0,0.0,0.0,16.0,0.0,0.0,1
1020,holgern/beem,True,16,14.0,0.0,0.0,39.0,0.0,0.0,1
1021,holgern/beem,True,17,14.0,0.0,0.0,44.0,0.0,0.0,1
1022,honeycombio/libhoney-py,False,7,11.0,0.0,2.0,6.0,4.0,5.0,7
1023,honeycombio/libhoney-py,False,8,11.0,0.0,1.0,3.0,0.0,0.0,4
1024,honeycombio/libhoney-py,False,9,11.0,0.0,0.0,0.0,0.0,0.0,1
1025,honeycombio/libhoney-py,False,10,11.0,0.0,0.0,0.0,0.0,0.0,1
1026,honeycombio/libhoney-py,True,7,11.0,0.0,8.0,24.0,1.0,1.0,3
1027,honeycombio/libhoney-py,True,8,11.0,0.0,4.0,13.0,0.0,0.0,3
1028,honeycombio/libhoney-py,True,9,11.0,0.0,3.0,8.0,0.0,0.0,1
1029,honeycombio/libhoney-py,True,10,11.0,0.0,3.0,11.0,0.0,0.0,2
1030,hylang/hy,False,12,16.0,1.0,2.0,2.0,10.0,15.0,14
1031,hylang/hy,False,13,16.0,1.0,2.0,2.0,8.0,10.0,11
1032,hylang/hy,False,14,16.0,1.0,4.0,4.0,9.0,12.0,12
1033,hylang/hy,False,15,16.0,1.0,2.0,2.0,13.0,31.0,13
1034,hylang/hy,False,16,16.0,1.0,1.0,1.0,5.0,7.0,6
1035,hylang/hy,False,17,16.0,1.0,0.0,0.0,4.0,9.0,2
1036,hylang/hy,True,12,16.0,1.0,13.0,35.0,22.0,45.0,6
1037,hylang/hy,True,13,16.0,1.0,81.0,284.0,171.0,346.0,22
1038,hylang/hy,True,14,16.0,1.0,34.0,165.0,65.0,113.0,11
1039,hylang/hy,True,15,16.0,1.0,57.0,190.0,102.0,231.0,16
1040,hylang/hy,True,16,16.0,1.0,31.0,84.0,37.0,54.0,3
1041,hylang/hy,True,17,16.0,1.0,39.0,125.0,31.0,56.0,3
1042,ibmdb/python-ibmdbsa,False,7,11.0,1.0,0.0,0.0,5.0,8.0,5
1043,ibmdb/python-ibmdbsa,False,8,11.0,1.0,0.0,0.0,3.0,3.0,4
1044,ibmdb/python-ibmdbsa,False,9,11.0,1.0,0.0,0.0,6.0,8.0,8
1045,ibmdb/python-ibmdbsa,False,10,11.0,1.0,0.0,0.0,1.0,1.0,1
1046,ibmdb/python-ibmdbsa,False,11,11.0,1.0,0.0,0.0,2.0,2.0,2
1047,ibmdb/python-ibmdbsa,False,12,11.0,1.0,0.0,0.0,1.0,1.0,1
1048,ibmdb/python-ibmdbsa,False,14,11.0,1.0,0.0,0.0,1.0,1.0,1
1049,ibmdb/python-ibmdbsa,True,7,11.0,1.0,1.0,4.0,5.0,10.0,2
1050,ibmdb/python-ibmdbsa,True,8,11.0,1.0,3.0,5.0,13.0,22.0,8
1051,ibmdb/python-ibmdbsa,True,9,11.0,1.0,4.0,7.0,2.0,3.0,2
1052,ibmdb/python-ibmdbsa,True,10,11.0,1.0,1.0,8.0,3.0,5.0,2
1053,inspirehep/hepcrawl,False,4,8.0,1.0,0.0,0.0,1.0,2.0,1
1054,inspirehep/hepcrawl,False,6,8.0,1.0,0.0,0.0,4.0,6.0,2
1055,inspirehep/hepcrawl,False,7,8.0,1.0,3.0,5.0,0.0,0.0,1
1056,inspirehep/hepcrawl,False,8,8.0,1.0,0.0,1.0,0.0,0.0,1
1057,inspirehep/hepcrawl,False,9,8.0,1.0,1.0,5.0,0.0,0.0,1
1058,inspirehep/hepcrawl,False,10,8.0,1.0,0.0,2.0,0.0,0.0,1
1059,inspirehep/hepcrawl,True,4,8.0,1.0,13.0,26.0,9.0,15.0,5
1060,inspirehep/hepcrawl,True,5,8.0,1.0,36.0,110.0,27.0,44.0,12
1061,inspirehep/hepcrawl,True,6,8.0,1.0,21.0,94.0,31.0,44.0,10
1062,inspirehep/hepcrawl,True,7,8.0,1.0,35.0,95.0,2.0,2.0,5
1063,inspirehep/hepcrawl,True,8,8.0,1.0,0.0,6.0,1.0,1.0,4
1064,inspirehep/hepcrawl,True,9,8.0,1.0,4.0,9.0,0.0,0.0,1
1065,inspirehep/hepcrawl,True,10,8.0,1.0,0.0,3.0,0.0,0.0,1
1066,inveniosoftware/invenio-communities,False,11,14.0,1.0,1.0,2.0,0.0,0.0,1
1067,inveniosoftware/invenio-communities,False,13,14.0,1.0,1.0,21.0,2.0,2.0,1
1068,inveniosoftware/invenio-communities,False,14,14.0,1.0,4.0,9.0,0.0,0.0,2
1069,inveniosoftware/invenio-communities,False,15,14.0,1.0,10.0,25.0,3.0,3.0,2
1070,inveniosoftware/invenio-communities,False,16,14.0,1.0,3.0,6.0,3.0,3.0,2
1071,inveniosoftware/invenio-communities,False,17,14.0,1.0,0.0,0.0,0.0,0.0,2
1072,inveniosoftware/invenio-communities,True,10,14.0,1.0,0.0,4.0,0.0,0.0,3
1073,inveniosoftware/invenio-communities,True,11,14.0,1.0,7.0,77.0,29.0,29.0,5
1074,inveniosoftware/invenio-communities,True,12,14.0,1.0,11.0,59.0,5.0,5.0,3
1075,inveniosoftware/invenio-communities,True,13,14.0,1.0,61.0,143.0,16.0,17.0,6
1076,inveniosoftware/invenio-communities,True,14,14.0,1.0,18.0,37.0,0.0,0.0,3
1077,inveniosoftware/invenio-communities,True,15,14.0,1.0,42.0,119.0,14.0,18.0,5
1078,inveniosoftware/invenio-communities,True,16,14.0,1.0,14.0,41.0,6.0,6.0,4
1079,inveniosoftware/invenio-communities,True,17,14.0,1.0,14.0,33.0,6.0,9.0,5
1080,inveniosoftware/invenio-oauth2server,False,4,5.0,1.0,0.0,0.0,0.0,0.0,2
1081,inveniosoftware/invenio-oauth2server,False,5,5.0,1.0,0.0,0.0,0.0,0.0,1
1082,inveniosoftware/invenio-oauth2server,False,6,5.0,1.0,0.0,0.0,0.0,0.0,1
1083,inveniosoftware/invenio-oauth2server,True,2,5.0,1.0,16.0,26.0,3.0,3.0,4
1084,inveniosoftware/invenio-oauth2server,True,3,5.0,1.0,24.0,26.0,0.0,0.0,6
1085,inveniosoftware/invenio-oauth2server,True,4,5.0,1.0,25.0,29.0,9.0,12.0,9
1086,inveniosoftware/invenio-oauth2server,True,5,5.0,1.0,3.0,7.0,6.0,7.0,3
1087,inveniosoftware/invenio-oauth2server,True,6,5.0,1.0,3.0,9.0,9.0,11.0,4
1088,inveniosoftware/invenio-oauth2server,True,7,5.0,1.0,3.0,4.0,1.0,1.0,3
1089,inveniosoftware/invenio-oauth2server,True,8,5.0,1.0,2.0,3.0,1.0,1.0,1
1090,inveniosoftware/invenio-oauthclient,False,4,5.0,1.0,0.0,0.0,0.0,0.0,1
1091,inveniosoftware/invenio-oauthclient,False,5,5.0,1.0,1.0,2.0,0.0,0.0,1
1092,inveniosoftware/invenio-oauthclient,False,6,5.0,1.0,1.0,2.0,0.0,0.0,1
1093,inveniosoftware/invenio-oauthclient,False,8,5.0,1.0,0.0,0.0,0.0,0.0,1
1094,inveniosoftware/invenio-oauthclient,True,2,5.0,1.0,12.0,16.0,4.0,4.0,6
1095,inveniosoftware/invenio-oauthclient,True,3,5.0,1.0,20.0,26.0,2.0,2.0,10
1096,inveniosoftware/invenio-oauthclient,True,4,5.0,1.0,28.0,32.0,6.0,6.0,11
1097,inveniosoftware/invenio-oauthclient,True,5,5.0,1.0,0.0,0.0,12.0,14.0,8
1098,inveniosoftware/invenio-oauthclient,True,6,5.0,1.0,0.0,4.0,7.0,8.0,5
1099,inveniosoftware/invenio-oauthclient,True,7,5.0,1.0,2.0,4.0,1.0,1.0,4
1100,inveniosoftware/invenio-oauthclient,True,8,5.0,1.0,0.0,0.0,0.0,0.0,3
1101,inveniosoftware/invenio-pidstore,False,3,5.0,1.0,0.0,0.0,0.0,0.0,1
1102,inveniosoftware/invenio-pidstore,True,2,5.0,1.0,15.0,24.0,15.0,22.0,7
1103,inveniosoftware/invenio-pidstore,True,3,5.0,1.0,24.0,24.0,6.0,13.0,9
1104,inveniosoftware/invenio-pidstore,True,4,5.0,1.0,14.0,17.0,19.0,30.0,10
1105,inveniosoftware/invenio-pidstore,True,5,5.0,1.0,2.0,3.0,1.0,1.0,4
1106,inveniosoftware/invenio-pidstore,True,6,5.0,1.0,1.0,2.0,2.0,2.0,4
1107,inveniosoftware/invenio-pidstore,True,7,5.0,1.0,2.0,4.0,0.0,0.0,2
1108,irods/python-irodsclient,False,4,8.0,1.0,0.0,0.0,1.0,1.0,1
1109,irods/python-irodsclient,False,5,8.0,1.0,0.0,2.0,1.0,1.0,1
1110,irods/python-irodsclient,False,6,8.0,1.0,2.0,4.0,0.0,0.0,1
1111,irods/python-irodsclient,False,7,8.0,1.0,3.0,6.0,7.0,10.0,4
1112,irods/python-irodsclient,False,8,8.0,1.0,4.0,10.0,1.0,1.0,2
1113,irods/python-irodsclient,False,9,8.0,1.0,2.0,4.0,1.0,2.0,2
1114,irods/python-irodsclient,False,10,8.0,1.0,10.0,20.0,7.0,16.0,3
1115,irods/python-irodsclient,False,11,8.0,1.0,2.0,4.0,6.0,10.0,1
1116,irods/python-irodsclient,True,4,8.0,1.0,0.0,18.0,24.0,44.0,10
1117,irods/python-irodsclient,True,5,8.0,1.0,5.0,47.0,42.0,94.0,15
1118,irods/python-irodsclient,True,6,8.0,1.0,3.0,42.0,35.0,65.0,12
1119,irods/python-irodsclient,True,7,8.0,1.0,4.0,26.0,34.0,69.0,10
1120,irods/python-irodsclient,True,8,8.0,1.0,0.0,2.0,13.0,21.0,4
1121,irods/python-irodsclient,True,9,8.0,1.0,0.0,2.0,3.0,5.0,2
1122,irods/python-irodsclient,True,10,8.0,1.0,0.0,4.0,4.0,4.0,2
1123,irods/python-irodsclient,True,11,8.0,1.0,3.0,6.0,8.0,12.0,2
1124,jazzband/django-axes,False,10,14.0,0.0,38.0,78.0,17.0,31.0,22
1125,jazzband/django-axes,False,11,14.0,0.0,12.0,29.0,14.0,19.0,19
1126,jazzband/django-axes,False,12,14.0,0.0,19.0,46.0,38.0,84.0,44
1127,jazzband/django-axes,False,13,14.0,0.0,25.0,70.0,9.0,16.0,21
1128,jazzband/django-axes,False,14,14.0,0.0,30.0,62.0,2.0,4.0,4
1129,jazzband/django-axes,False,15,14.0,0.0,39.0,82.0,4.0,4.0,5
1130,jazzband/django-axes,False,16,14.0,0.0,29.0,67.0,1.0,3.0,4
1131,jazzband/django-axes,False,17,14.0,0.0,36.0,79.0,0.0,0.0,2
1132,jazzband/django-axes,True,10,14.0,0.0,10.0,61.0,28.0,53.0,2
1133,jazzband/django-axes,True,11,14.0,0.0,24.0,67.0,14.0,21.0,3
1134,jazzband/django-axes,True,12,14.0,0.0,35.0,99.0,28.0,61.0,3
1135,jazzband/django-axes,True,13,14.0,0.0,19.0,87.0,10.0,21.0,3
1136,jazzband/django-axes,True,14,14.0,0.0,0.0,8.0,10.0,14.0,2
1137,jazzband/django-axes,True,15,14.0,0.0,3.0,19.0,8.0,12.0,2
1138,jazzband/django-axes,True,16,14.0,0.0,1.0,10.0,6.0,9.0,2
1139,jazzband/django-axes,True,17,14.0,0.0,4.0,34.0,22.0,41.0,2
1140,joke2k/faker,False,9,13.0,1.0,24.0,53.0,36.0,59.0,52
1141,joke2k/faker,False,10,13.0,1.0,30.0,57.0,22.0,36.0,42
1142,joke2k/faker,False,11,13.0,1.0,29.0,50.0,24.0,30.0,33
1143,joke2k/faker,False,12,13.0,1.0,42.0,75.0,42.0,62.0,54
1144,joke2k/faker,False,13,13.0,1.0,15.0,29.0,13.0,19.0,13
1145,joke2k/faker,False,14,13.0,1.0,0.0,0.0,8.0,10.0,2
1146,joke2k/faker,False,15,13.0,1.0,3.0,4.0,6.0,6.0,6
1147,joke2k/faker,False,16,13.0,1.0,2.0,3.0,2.0,2.0,3
1148,joke2k/faker,True,9,13.0,1.0,15.0,53.0,30.0,47.0,3
1149,joke2k/faker,True,10,13.0,1.0,31.0,106.0,69.0,107.0,16
1150,joke2k/faker,True,11,13.0,1.0,33.0,75.0,47.0,58.0,23
1151,joke2k/faker,True,12,13.0,1.0,40.0,188.0,67.0,83.0,19
1152,joke2k/faker,True,13,13.0,1.0,13.0,134.0,29.0,42.0,11
1153,joke2k/faker,True,14,13.0,1.0,7.0,72.0,39.0,54.0,5
1154,joke2k/faker,True,15,13.0,1.0,4.0,87.0,29.0,40.0,3
1155,joke2k/faker,True,16,13.0,1.0,0.0,64.0,17.0,19.0,2
1156,jupyter/nbgrader,False,12,16.0,1.0,1.0,1.0,45.0,60.0,39
1157,jupyter/nbgrader,False,13,16.0,1.0,1.0,1.0,28.0,37.0,27
1158,jupyter/nbgrader,False,14,16.0,1.0,16.0,18.0,18.0,23.0,22
1159,jupyter/nbgrader,False,15,16.0,1.0,7.0,23.0,40.0,58.0,29
1160,jupyter/nbgrader,False,16,16.0,1.0,8.0,34.0,18.0,28.0,19
1161,jupyter/nbgrader,False,17,16.0,1.0,5.0,17.0,4.0,4.0,7
1162,jupyter/nbgrader,True,12,16.0,1.0,3.0,6.0,41.0,54.0,21
1163,jupyter/nbgrader,True,13,16.0,1.0,17.0,71.0,49.0,70.0,15
1164,jupyter/nbgrader,True,14,16.0,1.0,7.0,30.0,16.0,20.0,10
1165,jupyter/nbgrader,True,15,16.0,1.0,25.0,79.0,38.0,70.0,14
1166,jupyter/nbgrader,True,16,16.0,1.0,3.0,20.0,46.0,85.0,6
1167,jupyter/nbgrader,True,17,16.0,1.0,9.0,42.0,19.0,25.0,5
1168,kbandla/dpkt,False,11,15.0,1.0,1.0,2.0,2.0,3.0,3
1169,kbandla/dpkt,False,12,15.0,1.0,0.0,0.0,5.0,7.0,4
1170,kbandla/dpkt,False,13,15.0,1.0,0.0,1.0,7.0,10.0,7
1171,kbandla/dpkt,False,14,15.0,1.0,0.0,0.0,2.0,2.0,2
1172,kbandla/dpkt,True,11,15.0,1.0,4.0,7.0,13.0,13.0,4
1173,kbandla/dpkt,True,12,15.0,1.0,24.0,55.0,44.0,66.0,10
1174,kbandla/dpkt,True,13,15.0,1.0,48.0,95.0,52.0,76.0,10
1175,kbandla/dpkt,True,14,15.0,1.0,15.0,36.0,26.0,51.0,10
1176,kbandla/dpkt,True,15,15.0,1.0,1.0,3.0,6.0,11.0,3
1177,kbandla/dpkt,True,16,15.0,1.0,2.0,6.0,9.0,11.0,4
1178,kbandla/dpkt,True,17,15.0,1.0,1.0,3.0,4.0,4.0,3
1179,keenlabs/KeenClient-Python,False,1,4.0,0.0,0.0,0.0,2.0,2.0,4
1180,keenlabs/KeenClient-Python,False,2,4.0,0.0,0.0,0.0,0.0,0.0,1
1181,keenlabs/KeenClient-Python,False,3,4.0,0.0,0.0,0.0,0.0,0.0,2
1182,keenlabs/KeenClient-Python,True,1,4.0,0.0,31.0,58.0,22.0,33.0,14
1183,keenlabs/KeenClient-Python,True,2,4.0,0.0,4.0,14.0,5.0,7.0,9
1184,keenlabs/KeenClient-Python,True,3,4.0,0.0,3.0,11.0,7.0,16.0,8
1185,keenlabs/KeenClient-Python,True,4,4.0,0.0,5.0,12.0,3.0,4.0,2
1186,keenlabs/KeenClient-Python,True,5,4.0,0.0,1.0,4.0,1.0,7.0,1
1187,keenlabs/KeenClient-Python,True,6,4.0,0.0,0.0,0.0,3.0,4.0,1
1188,kelproject/pykube,False,4,7.0,1.0,3.0,4.0,3.0,4.0,10
1189,kelproject/pykube,False,5,7.0,1.0,1.0,1.0,9.0,12.0,13
1190,kelproject/pykube,False,6,7.0,1.0,0.0,0.0,1.0,1.0,1
1191,kelproject/pykube,False,8,7.0,1.0,0.0,0.0,0.0,0.0,1
1192,kelproject/pykube,True,3,7.0,1.0,3.0,39.0,15.0,23.0,8
1193,kelproject/pykube,True,4,7.0,1.0,6.0,44.0,46.0,65.0,25
1194,kelproject/pykube,True,5,7.0,1.0,0.0,22.0,19.0,20.0,14
1195,kelproject/pykube,True,6,7.0,1.0,0.0,4.0,6.0,6.0,4
1196,keras-team/keras-preprocessing,False,7,11.0,1.0,4.0,4.0,1.0,1.0,6
1197,keras-team/keras-preprocessing,False,8,11.0,1.0,7.0,9.0,8.0,8.0,25
1198,keras-team/keras-preprocessing,False,9,11.0,1.0,2.0,6.0,24.0,36.0,32
1199,keras-team/keras-preprocessing,False,10,11.0,1.0,3.0,4.0,14.0,15.0,19
1200,keras-team/keras-preprocessing,False,11,11.0,1.0,1.0,2.0,1.0,3.0,3
1201,keras-team/keras-preprocessing,False,12,11.0,1.0,1.0,2.0,0.0,0.0,2
1202,keras-team/keras-preprocessing,True,7,11.0,1.0,2.0,16.0,3.0,3.0,5
1203,keras-team/keras-preprocessing,True,8,11.0,1.0,23.0,40.0,39.0,48.0,19
1204,keras-team/keras-preprocessing,True,9,11.0,1.0,31.0,118.0,103.0,198.0,53
1205,keras-team/keras-preprocessing,True,10,11.0,1.0,7.0,14.0,52.0,73.0,32
1206,keras-team/keras-preprocessing,True,11,11.0,1.0,2.0,6.0,13.0,19.0,5
1207,keras-team/keras-preprocessing,True,12,11.0,1.0,0.0,0.0,7.0,9.0,2
1208,keras-team/keras-preprocessing,True,13,11.0,1.0,0.0,0.0,4.0,6.0,2
1209,keras-team/keras-preprocessing,True,14,11.0,1.0,0.0,0.0,0.0,0.0,1
1210,lektor/lektor,False,2,6.0,1.0,8.0,8.0,26.0,42.0,29
1211,lektor/lektor,False,3,6.0,1.0,14.0,14.0,73.0,116.0,68
1212,lektor/lektor,False,4,6.0,1.0,1.0,1.0,28.0,32.0,27
1213,lektor/lektor,False,5,6.0,1.0,3.0,4.0,18.0,29.0,19
1214,lektor/lektor,False,6,6.0,1.0,3.0,5.0,23.0,28.0,10
1215,lektor/lektor,False,7,6.0,1.0,0.0,0.0,3.0,3.0,3
1216,lektor/lektor,False,8,6.0,1.0,2.0,2.0,6.0,8.0,5
1217,lektor/lektor,False,9,6.0,1.0,0.0,0.0,2.0,6.0,1
1218,lektor/lektor,True,2,6.0,1.0,0.0,96.0,38.0,78.0,4
1219,lektor/lektor,True,3,6.0,1.0,41.0,184.0,88.0,144.0,25
1220,lektor/lektor,True,4,6.0,1.0,38.0,80.0,57.0,73.0,35
1221,lektor/lektor,True,5,6.0,1.0,9.0,28.0,62.0,118.0,26
1222,lektor/lektor,True,6,6.0,1.0,9.0,46.0,85.0,158.0,7
1223,lektor/lektor,True,7,6.0,1.0,11.0,34.0,57.0,86.0,8
1224,lektor/lektor,True,8,6.0,1.0,9.0,30.0,35.0,54.0,6
1225,lektor/lektor,True,9,6.0,1.0,3.0,17.0,23.0,30.0,4
1226,lob/lob-python,False,1,4.0,1.0,1.0,1.0,1.0,3.0,1
1227,lob/lob-python,False,2,4.0,1.0,0.0,0.0,1.0,1.0,2
1228,lob/lob-python,False,3,4.0,1.0,1.0,1.0,1.0,4.0,2
1229,lob/lob-python,False,4,4.0,1.0,0.0,0.0,0.0,0.0,1
1230,lob/lob-python,True,1,4.0,1.0,25.0,58.0,9.0,10.0,10
1231,lob/lob-python,True,2,4.0,1.0,10.0,26.0,6.0,6.0,8
1232,lob/lob-python,True,3,4.0,1.0,3.0,6.0,1.0,3.0,5
1233,lob/lob-python,True,4,4.0,1.0,1.0,2.0,0.0,0.0,5
1234,lob/lob-python,True,5,4.0,1.0,4.0,10.0,1.0,3.0,5
1235,lob/lob-python,True,6,4.0,1.0,2.0,5.0,1.0,2.0,4
1236,lob/lob-python,True,7,4.0,1.0,2.0,6.0,0.0,0.0,2
1237,marshmallow-code/marshmallow,False,10,14.0,0.0,27.0,48.0,223.0,376.0,114
1238,marshmallow-code/marshmallow,False,11,14.0,0.0,19.0,44.0,147.0,211.0,83
1239,marshmallow-code/marshmallow,False,12,14.0,0.0,15.0,32.0,91.0,116.0,70
1240,marshmallow-code/marshmallow,False,13,14.0,0.0,9.0,17.0,100.0,133.0,61
1241,marshmallow-code/marshmallow,False,14,14.0,0.0,10.0,29.0,53.0,78.0,10
1242,marshmallow-code/marshmallow,False,15,14.0,0.0,9.0,27.0,41.0,58.0,7
1243,marshmallow-code/marshmallow,False,16,14.0,0.0,10.0,32.0,28.0,33.0,7
1244,marshmallow-code/marshmallow,False,17,14.0,0.0,6.0,17.0,12.0,15.0,3
1245,marshmallow-code/marshmallow,True,10,14.0,0.0,64.0,212.0,80.0,158.0,2
1246,marshmallow-code/marshmallow,True,11,14.0,0.0,29.0,83.0,38.0,51.0,2
1247,marshmallow-code/marshmallow,True,12,14.0,0.0,18.0,50.0,26.0,26.0,2
1248,marshmallow-code/marshmallow,True,13,14.0,0.0,23.0,49.0,25.0,26.0,2
1249,marshmallow-code/marshmallow,True,14,14.0,0.0,1.0,7.0,5.0,5.0,1
1250,marshmallow-code/marshmallow,True,15,14.0,0.0,0.0,8.0,0.0,0.0,1
1251,marshmallow-code/marshmallow,True,16,14.0,0.0,1.0,5.0,0.0,0.0,1
1252,marshmallow-code/marshmallow,True,17,14.0,0.0,0.0,2.0,1.0,1.0,1
1253,materialsvirtuallab/monty,False,10,14.0,0.0,10.0,103.0,3.0,4.0,4
1254,materialsvirtuallab/monty,False,11,14.0,0.0,1.0,6.0,2.0,2.0,5
1255,materialsvirtuallab/monty,False,12,14.0,0.0,3.0,39.0,0.0,0.0,3
1256,materialsvirtuallab/monty,False,13,14.0,0.0,14.0,77.0,2.0,2.0,4
1257,materialsvirtuallab/monty,False,14,14.0,0.0,6.0,44.0,0.0,0.0,3
1258,materialsvirtuallab/monty,False,15,14.0,0.0,9.0,84.0,2.0,2.0,5
1259,materialsvirtuallab/monty,False,16,14.0,0.0,24.0,87.0,2.0,2.0,2
1260,materialsvirtuallab/monty,False,17,14.0,0.0,13.0,72.0,4.0,4.0,4
1261,materialsvirtuallab/monty,True,10,14.0,0.0,30.0,41.0,0.0,0.0,2
1262,materialsvirtuallab/monty,True,11,14.0,0.0,31.0,61.0,0.0,0.0,1
1263,materialsvirtuallab/monty,True,12,14.0,0.0,13.0,20.0,0.0,0.0,1
1264,materialsvirtuallab/monty,True,13,14.0,0.0,26.0,46.0,0.0,0.0,1
1265,matrix-org/matrix-python-sdk,False,6,10.0,1.0,4.0,5.0,6.0,7.0,12
