dataset,rolling,category,outcome,normalize,covar,split_col,low_value,high_value,period,high_estimate,high_sd,high_ci_low,high_ci_high,low_estimate,low_sd,low_ci_low,low_ci_high,diff_estimate,diff_se,diff_ci_low,diff_ci_high
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,share_pr_only,share_pr_only_2bin,1,0,4,-0.96424191934419,0.193463775671385,-1.3434309196601,-0.585052919028276,-0.926244120352516,0.399015854366657,-1.70831519491116,-0.144173045793869,-0.0379977989916732,0.443443214552868,-0.907146499515294,0.831150901531948
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,share_pr_only,share_pr_only_2bin,1,0,5,-0.891531712405423,0.200552793671665,-1.28461518800189,-0.498448236808958,-1.03309483854064,0.347725433128797,-1.71463668747308,-0.351552989608193,0.141563126135213,0.401415495333849,-0.645211244719131,0.928337496989556
important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,share_pr_only,share_pr_only_2bin,1,0,1,-0.83726221599691,0.127902699733125,-1.08795150747384,-0.586572924519985,-0.412892706902375,0.189243979202754,-0.783810906139773,-0.0419745076649775,-0.424369509094535,0.228412749783182,-0.872058498669572,0.0233194804805016
important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,share_pr_only,share_pr_only_2bin,1,0,2,-0.91227080044133,0.134936893073793,-1.17674711086596,-0.647794490016696,-0.767943289790055,0.186349334622984,-1.1331879856511,-0.402698593929006,-0.144327510651275,0.230073987288518,-0.59527252573677,0.306617504434221
important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,share_pr_only,share_pr_only_2bin,1,0,3,-0.579656865664039,0.191618037136534,-0.955228218451645,-0.204085512876433,-0.882182575812706,0.206946830751107,-1.28779836408488,-0.476566787540536,0.302525710148667,0.282036279428703,-0.250265397531591,0.855316817828925
important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,share_pr_only,share_pr_only_2bin,1,0,4,-0.952054163161901,0.151183936670395,-1.24837467903587,-0.655733647287928,-0.744596261520603,0.439042602998557,-1.60511976339777,0.115927240356568,-0.207457901641298,0.464343611945837,-1.11757138105514,0.702655577772542
important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,share_pr_only,share_pr_only_2bin,1,0,5,-0.931584613927048,0.143654125084233,-1.21314669909214,-0.650022528761952,-1.04735069724661,0.322956437115877,-1.68034531399373,-0.414356080499492,0.115766083319564,0.353464804369966,-0.577024933245568,0.808557099884697
important_topk_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,share_pr_only,share_pr_only_2bin,1,0,1,-0.566009494134649,0.133106126656718,-0.826897502381815,-0.305121485887482,-0.232159816826952,0.251809519711643,-0.725706475461772,0.261386841807869,-0.333849677307697,0.284824990425634,-0.892106658541939,0.224407303926546
important_topk_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,share_pr_only,share_pr_only_2bin,1,0,2,-0.599748107796417,0.129758722864727,-0.854075204611283,-0.345421010981552,-0.548976147197568,0.191766553722359,-0.924838592493392,-0.173113701901744,-0.0507719605988494,0.231542085345268,-0.504594447875576,0.403050526677877
important_topk_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,share_pr_only,share_pr_only_2bin,1,0,3,-0.387101928704489,0.189708367276985,-0.758930328567379,-0.0152735288415987,-0.279982477794489,0.312645400751995,-0.892767463268399,0.33280250767942,-0.10711945091,0.365699892297324,-0.823891239812755,0.609652337992756
important_topk_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,share_pr_only,share_pr_only_2bin,1,0,4,-0.616916820754646,0.155834173090831,-0.922351800012676,-0.311481841496616,-0.101865907497921,0.509598612745595,-1.10067918847929,0.896947373483446,-0.515050913256724,0.532893080847498,-1.55952135171782,0.529419525204373
important_topk_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,share_pr_only,share_pr_only_2bin,1,0,5,-0.575706954687897,0.162884073311486,-0.894959738378409,-0.256454170997384,-0.0125220274687962,0.526785785166024,-1.0450221663942,1.01997811145661,-0.563184927219101,0.551393221568352,-1.64391564149307,0.51754578705487
important_topk_exact1,rolling5,downstream_outcomes,major_minor_release_count,TRUE,share_pr_only,share_pr_only_2bin,1,0,1,-0.401440659831649,0.113401844594108,-0.623708275236101,-0.179173044427198,0.0274057152969287,0.337153908298527,-0.633415944968185,0.688227375562042,-0.428846375128578,0.35571440262986,-1.1260466042831,0.268353854025947
important_topk_exact1,rolling5,downstream_outcomes,major_minor_release_count,TRUE,share_pr_only,share_pr_only_2bin,1,0,2,-0.498770995724212,0.10907189610309,-0.712551912086268,-0.284990079362156,-0.246977537045744,0.245834616317672,-0.728813385028382,0.234858310936894,-0.251793458678468,0.268944858845787,-0.778925382016211,0.275338464659275
important_topk_exact1,rolling5,downstream_outcomes,major_minor_release_count,TRUE,share_pr_only,share_pr_only_2bin,1,0,3,-0.402602091467648,0.120901981121138,-0.639569974465079,-0.165634208470218,-0.488740672942674,0.165007128490929,-0.812154644784894,-0.165326701100454,0.086138581475026,0.204559628206149,-0.314798289809026,0.487075452759078
important_topk_exact1,rolling5,downstream_outcomes,major_minor_release_count,TRUE,share_pr_only,share_pr_only_2bin,1,0,4,-0.419623089089873,0.133873961354087,-0.682016053343885,-0.157230124835862,-0.602019875740114,0.170749677668996,-0.936689243971346,-0.267350507508881,0.18239678665024,0.216973938418193,-0.242872132649418,0.607665705949899
important_topk_exact1,rolling5,downstream_outcomes,major_minor_release_count,TRUE,share_pr_only,share_pr_only_2bin,1,0,5,-0.376521448329931,0.138588205827739,-0.648154331752299,-0.104888564907562,-0.268910951263892,0.283058774153313,-0.823706148604386,0.285884246076601,-0.107610497066038,0.315164973338929,-0.72533384481034,0.510112850678263
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,share_issue_and_pr,share_issue_and_pr_2bin,1,0,1,-0.661997454161363,0.15273629768675,-0.961360597627393,-0.362634310695333,-0.686708542220424,0.256809254614173,-1.1900546812642,-0.183362403176645,0.0247110880590602,0.298796535934643,-0.560930122372841,0.610352298490961
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,share_issue_and_pr,share_issue_and_pr_2bin,1,0,2,-0.883347397528967,0.182975689694318,-1.24197974932983,-0.524715045728105,-0.648979170846767,0.271331347345329,-1.18078861164361,-0.117169730049922,-0.2343682266822,0.327262590393927,-0.875802903854297,0.407066450489896
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,share_issue_and_pr,share_issue_and_pr_2bin,1,0,3,-0.80759180313012,0.229757354854184,-1.25791621864432,-0.357267387615919,-0.737460818009247,0.229282739713355,-1.18685498784742,-0.28806664817107,-0.070130985120873,0.324590537200415,-0.706328438033686,0.56606646779194
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,share_issue_and_pr,share_issue_and_pr_2bin,1,0,4,-1.08047014301739,0.228145051237231,-1.52763444344236,-0.633305842592419,-0.804389058820339,0.280999299527062,-1.35514768589338,-0.253630431747297,-0.276081084197052,0.361954100320383,-0.985511120825004,0.433348952430899
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,share_issue_and_pr,share_issue_and_pr_2bin,1,0,5,-0.86814761552541,0.260201188077011,-1.37814194415635,-0.358153286894468,-0.99098536851456,0.214300035264731,-1.41101343763343,-0.570957299395689,0.12283775298915,0.337089251372916,-0.537857179701766,0.783532685680066
important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,share_issue_and_pr,share_issue_and_pr_2bin,1,0,1,-0.661107640939073,0.158676688154963,-0.972113949722801,-0.350101332155345,-0.769243826161055,0.131438199016728,-1.02686269623384,-0.511624956088267,0.108136185221982,0.206044392121185,-0.295710823335541,0.511983193779504
important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,share_issue_and_pr,share_issue_and_pr_2bin,1,0,2,-0.907241893055509,0.158220841769611,-1.21735474292395,-0.597129043187072,-0.81382260251947,0.144042444285019,-1.09614579331811,-0.531499411720833,-0.0934192905360393,0.21396742865653,-0.512795450702837,0.325956869630759
important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,share_issue_and_pr,share_issue_and_pr_2bin,1,0,3,-0.887981721736822,0.180885547111575,-1.24251739407551,-0.533446049398135,-0.500168457912858,0.21184948904299,-0.915393456437119,-0.0849434593885972,-0.387813263823964,0.27856738352081,-0.933805335524751,0.158178807876824
important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,share_issue_and_pr,share_issue_and_pr_2bin,1,0,4,-1.04259491915962,0.19590397668409,-1.42656671346044,-0.658623124858806,-0.666112059945871,0.290073749866542,-1.23465660968429,-0.0975675102074497,-0.376482859213752,0.350030210756554,-1.0625420722966,0.309576353869094
important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,share_issue_and_pr,share_issue_and_pr_2bin,1,0,5,-0.996952571924096,0.202911972834942,-1.39466003868058,-0.59924510516761,-0.829129800707242,0.193952370363879,-1.20927644662044,-0.448983154794039,-0.167822771216855,0.280696973067996,-0.717988838430128,0.382343295996418
important_topk_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,share_issue_and_pr,share_issue_and_pr_2bin,1,0,1,-0.444784034413377,0.171852208695779,-0.781614363457105,-0.10795370536965,-0.531463601233559,0.166772829587451,-0.858338347224962,-0.204588855242155,0.0866795668201815,0.239470996828891,-0.382683586964444,0.556042720604807
important_topk_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,share_issue_and_pr,share_issue_and_pr_2bin,1,0,2,-0.69356220958316,0.140632113853361,-0.969201152735748,-0.417923266430571,-0.564416619472826,0.154032836681652,-0.866320979368863,-0.262512259576789,-0.129145590110334,0.208574941503195,-0.537952475456596,0.279661295235928
important_topk_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,share_issue_and_pr,share_issue_and_pr_2bin,1,0,3,-0.382216271255635,0.222770061796827,-0.818845592377416,0.0544130498661448,-0.398181103477173,0.24501779659066,-0.878415984794866,0.0820537778405199,0.0159648322215374,0.33114984686559,-0.633088867635019,0.665018532078094
important_topk_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,share_issue_and_pr,share_issue_and_pr_2bin,1,0,4,-0.310942368752112,0.336460755243075,-0.970405449028538,0.348520711524314,-0.66205506307427,0.200911799538018,-1.05584219016879,-0.268267935979755,0.351112694322158,0.391881858488429,-0.416975748315162,1.11920113695948
important_topk_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,share_issue_and_pr,share_issue_and_pr_2bin,1,0,5,-0.304324116765413,0.333416986377526,-0.957821410065364,0.349173176534537,-0.588542592817849,0.237799739667482,-1.05463008256611,-0.122455103069584,0.284218476052435,0.409530954862991,-0.518462195479028,1.0868991475839
important_topk_exact1,rolling5,downstream_outcomes,major_minor_release_count,TRUE,share_issue_and_pr,share_issue_and_pr_2bin,1,0,1,-0.265489495776078,0.129486009904119,-0.519282075188152,-0.0116969163640039,-0.292973766630602,0.230614838053837,-0.744978849216123,0.159031315954919,0.0274842708545239,0.264480302275023,-0.49089712160452,0.545865663313568
important_topk_exact1,rolling5,downstream_outcomes,major_minor_release_count,TRUE,share_issue_and_pr,share_issue_and_pr_2bin,1,0,2,-0.428051548254325,0.134971921839141,-0.692596515059041,-0.16350658144961,-0.444627780943628,0.163421688886009,-0.764934291160205,-0.12432127072705,0.0165762326893023,0.211952985549406,-0.398851618987533,0.432004084366137
important_topk_exact1,rolling5,downstream_outcomes,major_minor_release_count,TRUE,share_issue_and_pr,share_issue_and_pr_2bin,1,0,3,-0.412064927303205,0.121776087249262,-0.650746058311758,-0.173383796294651,-0.486733221710459,0.146107436051076,-0.773103796370567,-0.20036264705035,0.0746682944072541,0.190201993404799,-0.298127612666151,0.44746420148066
important_topk_exact1,rolling5,downstream_outcomes,major_minor_release_count,TRUE,share_issue_and_pr,share_issue_and_pr_2bin,1,0,4,-0.391520458554851,0.148334538496453,-0.682256154007898,-0.100784763101804,-0.519173728164454,0.158941361980861,-0.830698797646942,-0.207648658681966,0.127653269609603,0.217406282934249,-0.298463044941525,0.553769584160732
important_topk_exact1,rolling5,downstream_outcomes,major_minor_release_count,TRUE,share_issue_and_pr,share_issue_and_pr_2bin,1,0,5,-0.383152439198295,0.147150389565733,-0.671567202747132,-0.0947376756494572,-0.26750965573945,0.222678984453066,-0.703960465267459,0.168941153788559,-0.115642783458844,0.266906663960261,-0.638779844820956,0.407494277903268
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,avg_unique_types,avg_unique_types_2bin,1,0,1,-0.869203241534627,0.167551134828326,-1.19760346579815,-0.540803017271107,-0.50392609837081,0.230266736499497,-0.955248901909825,-0.0526032948317948,-0.365277143163817,0.284773862424888,-0.923433913516597,0.192879627188964
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,avg_unique_types,avg_unique_types_2bin,1,0,2,-0.968908105956953,0.207130043168638,-1.37488299056748,-0.562933221346423,-0.590541026910921,0.238605364308628,-1.05820754095583,-0.122874512866011,-0.378367079046032,0.315967363282816,-0.997663111080351,0.240928952988287
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,avg_unique_types,avg_unique_types_2bin,1,0,3,-0.753683380057601,0.27450032975739,-1.29170402638209,-0.215662733733117,-0.717958176611126,0.183181034015467,-1.07699300328144,-0.358923349940811,-0.0357252034464753,0.330008669976853,-0.682542196601107,0.611091789708157
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,avg_unique_types,avg_unique_types_2bin,1,0,4,-1.10066656334771,0.267548179236404,-1.62506099465107,-0.576272132044363,-0.770890288625663,0.235554322830624,-1.23257676137369,-0.309203815877641,-0.329776274722051,0.356465800907897,-1.02844924450153,0.368896695057427
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,avg_unique_types,avg_unique_types_2bin,1,0,5,-1.09179102930774,0.259481010659968,-1.60037381020127,-0.583208248414199,-0.756019333339123,0.223800943911006,-1.19466918340469,-0.317369483273552,-0.335771695968612,0.342662016261761,-1.00738924784166,0.33584585590444
important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,avg_unique_types,avg_unique_types_2bin,1,0,1,-0.767625174149469,0.174928558802693,-1.11048514940275,-0.424765198896191,-0.64552350567383,0.125579363122109,-0.891659057393163,-0.399387953954497,-0.122101668475639,0.215337356552321,-0.544162887318188,0.29995955036691
important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,avg_unique_types,avg_unique_types_2bin,1,0,2,-0.890695963145463,0.183065365130018,-1.2495040788003,-0.531887847490628,-0.809214325173182,0.122437414798355,-1.04919165817796,-0.569236992168407,-0.0814816379722812,0.220235892743874,-0.513143987750274,0.350180711805712
important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,avg_unique_types,avg_unique_types_2bin,1,0,3,-0.810326966878007,0.233510151700605,-1.26800686421119,-0.35264706954482,-0.520069242545272,0.177445781841051,-0.867862974953733,-0.172275510136812,-0.290257724332734,0.293281428734282,-0.865089324651927,0.284573875986458
important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,avg_unique_types,avg_unique_types_2bin,1,0,4,-1.11086612188593,0.225297428524595,-1.55244908179413,-0.669283161977721,-0.641923893582176,0.246728007528262,-1.12551078833757,-0.158336998826782,-0.46894222830375,0.334116208823609,-1.12380999759802,0.185925540990522
important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,avg_unique_types,avg_unique_types_2bin,1,0,5,-1.06122577565687,0.230296644099944,-1.51260719809276,-0.609844353220978,-0.826368224315182,0.163735296718983,-1.14728940588439,-0.505447042745976,-0.234857551341687,0.282569976599337,-0.788694705476386,0.318979602793013
important_topk_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,avg_unique_types,avg_unique_types_2bin,1,0,1,-0.395970594559039,0.203125089105961,-0.794095769206723,0.00215458008864572,-0.548507664128857,0.133444096046785,-0.810058092380556,-0.286957235877158,0.152537069569819,0.243037298771296,-0.323816036021922,0.628890175161559
important_topk_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,avg_unique_types,avg_unique_types_2bin,1,0,2,-0.552769860817657,0.172506404571145,-0.890882413777101,-0.214657307858213,-0.666334131863432,0.129586694356931,-0.920324052803016,-0.412344210923847,0.113564271045775,0.215757203755565,-0.309319848315132,0.536448390406681
important_topk_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,avg_unique_types,avg_unique_types_2bin,1,0,3,-0.230390742530053,0.256243604854206,-0.732628208044297,0.271846722984191,-0.500938885390431,0.213070477657554,-0.918557021599236,-0.0833207491816255,0.270548142860378,0.333256378000327,-0.382634358020262,0.923730643741018
important_topk_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,avg_unique_types,avg_unique_types_2bin,1,0,4,-0.230858923061155,0.373367024550076,-0.962658291179303,0.500940445056994,-0.697834770463206,0.174774916217942,-1.04039360625037,-0.35527593467604,0.466975847402051,0.412248961624363,-0.3410321173817,1.2749838121858
important_topk_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,avg_unique_types,avg_unique_types_2bin,1,0,5,-0.133759376297074,0.379030335902616,-0.876658834666202,0.609140082072054,-0.68044489714572,0.18967954575785,-1.05221680683111,-0.308672987460334,0.546685520848646,0.423842335796407,-0.284045457312312,1.3774164990096
important_topk_exact1,rolling5,downstream_outcomes,major_minor_release_count,TRUE,avg_unique_types,avg_unique_types_2bin,1,0,1,-0.17368255127693,0.248772834348821,-0.66127730660062,0.313912204046759,-0.360644695878674,0.113010071276047,-0.582144435579726,-0.139144956177621,0.186962144601743,0.273238356238218,-0.348585033625164,0.72250932282865
important_topk_exact1,rolling5,downstream_outcomes,major_minor_release_count,TRUE,avg_unique_types,avg_unique_types_2bin,1,0,2,-0.345783865820001,0.176577317323542,-0.691875407774143,0.000307676134140733,-0.472422141977773,0.122168627288834,-0.711872651463888,-0.232971632491658,0.126638276157772,0.214720102661155,-0.294213125058091,0.547489677373635
important_topk_exact1,rolling5,downstream_outcomes,major_minor_release_count,TRUE,avg_unique_types,avg_unique_types_2bin,1,0,3,-0.288328198691028,0.144377674063862,-0.571308439856197,-0.0053479575258592,-0.526906956894367,0.130533394857949,-0.782752410815947,-0.271061502972788,0.238578758203339,0.194637817346044,-0.142911363794906,0.620068880201585
important_topk_exact1,rolling5,downstream_outcomes,major_minor_release_count,TRUE,avg_unique_types,avg_unique_types_2bin,1,0,4,-0.427310229328524,0.145170776918939,-0.711844952089645,-0.142775506567403,-0.475249914105512,0.15527447427116,-0.779587883676986,-0.170911944534039,0.0479396847769886,0.212566970226876,-0.368691576867688,0.464570946421665
important_topk_exact1,rolling5,downstream_outcomes,major_minor_release_count,TRUE,avg_unique_types,avg_unique_types_2bin,1,0,5,-0.175535406287532,0.201003947816639,-0.569503144008146,0.218432331433081,-0.43709611558742,0.166450682381107,-0.76333945305439,-0.11085277812045,0.261560709299888,0.260975892953756,-0.249952040889475,0.77307345948925
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,text_sim_ratio,text_sim_ratio_2bin,1,0,1,-0.499937574791936,0.257596804422771,-1.00482731146057,0.00495216187669589,-0.78806515380491,0.135797765309541,-1.05422877381161,-0.521901533798209,0.288127579012975,0.291199496414209,-0.282623433958874,0.858878591984823
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,text_sim_ratio,text_sim_ratio_2bin,1,0,2,-0.778993879382416,0.265355963267236,-1.2990915673862,-0.258896191378634,-0.700300561647618,0.173277219946337,-1.03992391274244,-0.360677210552797,-0.0786933177347975,0.316920782205607,-0.699858050857787,0.542471415388192
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,text_sim_ratio,text_sim_ratio_2bin,1,0,3,-0.625425710741539,0.266037407893825,-1.14685903021344,-0.103992391269642,-0.797083426277747,0.168644271144383,-1.12762619772074,-0.466540654834757,0.171657715536209,0.314986972093586,-0.445716749767219,0.789032180839637
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,text_sim_ratio,text_sim_ratio_2bin,1,0,4,-0.958712291162822,0.313702641375089,-1.573569468258,-0.343855114067649,-0.860030053092739,0.1773096234113,-1.20755691497889,-0.51250319120659,-0.0986822380700836,0.36034434886642,-0.804957161848268,0.607592685708101
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,text_sim_ratio,text_sim_ratio_2bin,1,0,5,-0.986985549193666,0.291769233932772,-1.5588532477019,-0.415117850685433,-0.811344718556573,0.165541416370537,-1.13580589464283,-0.486883542470321,-0.175640830637093,0.335459753776336,-0.833141948038712,0.481860286764526
important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,text_sim_ratio,text_sim_ratio_2bin,1,0,1,-0.610550893576685,0.158034802815858,-0.920299107095767,-0.300802680057603,-0.762613566300401,0.136347059743982,-1.0298538033986,-0.495373329202197,0.152062672723716,0.208723548268699,-0.257035481882935,0.561160827330367
important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,text_sim_ratio,text_sim_ratio_2bin,1,0,2,-0.873449996519955,0.156011085984432,-1.17923172504944,-0.567668267990468,-0.793017253253363,0.143554249858983,-1.07438358297697,-0.511650923529756,-0.0804327432665924,0.212007739487541,-0.495967912662173,0.335102426128989
important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,text_sim_ratio,text_sim_ratio_2bin,1,0,3,-0.608069538460107,0.222798401678601,-1.04475440575017,-0.171384671170048,-0.674649132685372,0.179294563975064,-1.0260664780765,-0.323231787294247,0.0665795942252644,0.285981937299452,-0.493945002881662,0.62710419133219
important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,text_sim_ratio,text_sim_ratio_2bin,1,0,4,-0.896120101839919,0.312485811125533,-1.50859229164596,-0.283647912033875,-0.809493869894615,0.149051128304404,-1.10163408137125,-0.517353658417984,-0.0866262319453038,0.346213259427766,-0.765204220423726,0.591951756533118
important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,text_sim_ratio,text_sim_ratio_2bin,1,0,5,-1.05518463293172,0.233661890794422,-1.51316193888879,-0.597207326974654,-0.819770131202778,0.149622264193902,-1.11302976902283,-0.52651049338273,-0.235414501728944,0.277461170530462,-0.779238395968649,0.308409392510762
important_topk_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,text_sim_ratio,text_sim_ratio_2bin,1,0,1,-0.54814650167144,0.148705585985654,-0.839609450203322,-0.256683553139559,-0.427439547719837,0.184483289178717,-0.789026794510122,-0.0658523009295521,-0.120706953951603,0.236954500462715,-0.585137774858524,0.343723866955318
important_topk_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,text_sim_ratio,text_sim_ratio_2bin,1,0,2,-0.564000694732393,0.149858608947467,-0.857723568269429,-0.270277821195357,-0.625676107737043,0.152544986778429,-0.924664281822765,-0.326687933651321,0.0616754130046503,0.21384007030232,-0.357451124787897,0.480801950797197
important_topk_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,text_sim_ratio,text_sim_ratio_2bin,1,0,3,-0.174933482132406,0.302779352411285,-0.768381012858525,0.418514048593714,-0.554120794790223,0.147299540421616,-0.842827894016591,-0.265413695563855,0.379187312657817,0.336708317175292,-0.280760989005755,1.03913561432139
important_topk_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,text_sim_ratio,text_sim_ratio_2bin,1,0,4,-0.262297796274201,0.383189517344206,-1.01334925026884,0.488753657720443,-0.676280844784105,0.161923582170999,-0.993651065839263,-0.358910623728946,0.413983048509904,0.415996938288702,-0.401370950535952,1.22933704755576
important_topk_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,text_sim_ratio,text_sim_ratio_2bin,1,0,5,-0.269043156386832,0.379077304234276,-1.01203467268601,0.47394835991235,-0.601719939733551,0.2014342319423,-0.99653103434046,-0.206908845126642,0.332676783346719,0.429273051080208,-0.508698396770488,1.17405196346393
important_topk_exact1,rolling5,downstream_outcomes,major_minor_release_count,TRUE,text_sim_ratio,text_sim_ratio_2bin,1,0,1,-0.488817816998069,0.131629360158101,-0.746811362907947,-0.230824271088191,-0.087956229683098,0.215442434230788,-0.510223400775442,0.334310941409246,-0.400861587314971,0.252471247715296,-0.895705232836951,0.0939820582070091
important_topk_exact1,rolling5,downstream_outcomes,major_minor_release_count,TRUE,text_sim_ratio,text_sim_ratio_2bin,1,0,2,-0.522622301342601,0.139741332271692,-0.796515312595117,-0.248729290090085,-0.314825774408851,0.154012111200057,-0.616689512360962,-0.0129620364567403,-0.20779652693375,0.20796002101694,-0.615398168126952,0.199805114259452
important_topk_exact1,rolling5,downstream_outcomes,major_minor_release_count,TRUE,text_sim_ratio,text_sim_ratio_2bin,1,0,3,-0.536106989927588,0.13890298934493,-0.80835684904365,-0.263857130811525,-0.330398100603019,0.129201823047012,-0.583633673775164,-0.077162527430875,-0.205708889324568,0.189702797890883,-0.577526373190699,0.166108594541562
important_topk_exact1,rolling5,downstream_outcomes,major_minor_release_count,TRUE,text_sim_ratio,text_sim_ratio_2bin,1,0,4,-0.530992888196282,0.169059938321086,-0.862350367305611,-0.199635409086953,-0.404220654150144,0.132444374003145,-0.663811627196309,-0.14462968110398,-0.126772234046137,0.214762135746072,-0.547706020108439,0.294161552016164
important_topk_exact1,rolling5,downstream_outcomes,major_minor_release_count,TRUE,text_sim_ratio,text_sim_ratio_2bin,1,0,5,-0.377723614687899,0.180713405517113,-0.731921889501441,-0.023525339874357,-0.292883880589953,0.178637762460309,-0.643013895012158,0.0572461338322519,-0.084839734097946,0.254103886452802,-0.582883351545437,0.413203883349545
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,cos_sim_same_actor,cos_sim_same_actor_2bin,1,0,1,-0.767878645545819,0.130197117165139,-1.02306499518949,-0.512692295902146,-0.443963860063151,0.288189180061808,-1.00881465298429,0.120886932857993,-0.323914785482668,0.316234553492831,-0.943734510328617,0.29590493936328
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,cos_sim_same_actor,cos_sim_same_actor_2bin,1,0,2,-0.667539362332711,0.162381211382072,-0.985806536641572,-0.34927218802385,-0.796008368122742,0.29292821559425,-1.37014767068747,-0.221869065558011,0.128469005790031,0.334924763642733,-0.527983530949726,0.784921542529789
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,cos_sim_same_actor,cos_sim_same_actor_2bin,1,0,3,-0.728794519995073,0.162713225898543,-1.04771244275622,-0.409876597233928,-0.619153970129332,0.300732716891234,-1.20859009523615,-0.0297178450225126,-0.109640549865741,0.341929467713875,-0.779822306584936,0.560541206853454
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,cos_sim_same_actor,cos_sim_same_actor_2bin,1,0,4,-0.895658798476471,0.168264449629922,-1.22545711975112,-0.565860477201824,-0.86996402495975,0.349776094720686,-1.55552517061229,-0.184402879307206,-0.0256947735167213,0.388144614090309,-0.786458217133727,0.735068670100284
important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,cos_sim_same_actor,cos_sim_same_actor_2bin,1,0,5,-0.880701710345143,0.157426089340797,-1.1892568454531,-0.572146575237181,-0.858085876015641,0.318284306928623,-1.48192311759574,-0.234248634435539,-0.0226158343295023,0.355088543383437,-0.718589379361038,0.673357710702033
important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,cos_sim_same_actor,cos_sim_same_actor_2bin,1,0,1,-0.745664605226928,0.124657070288359,-0.98999246299211,-0.501336747461745,-0.586264894393607,0.173342004364869,-0.92601522294875,-0.246514565838464,-0.159399710833321,0.213510738957335,-0.577880759189696,0.259081337523055
