repo_name,time_period,prs_opened,commits,commit_additions,commit_deletions,commit_changes_total,commit_files_changed_count,pr_commits,pr_commit_additions,pr_commit_deletions,pr_commit_changes_total,pr_commit_files_changed_count,push_commits,push_commit_additions,push_commit_deletions,push_commit_changes_total,push_commit_files_changed_count,commits_lt100,commit_additions_lt100,commit_deletions_lt100,commit_changes_total_lt100,commit_files_changed_count_lt100,push_commits_lt100,push_commit_additions_lt100,push_commit_deletions_lt100,push_commit_changes_total_lt100,push_commit_files_changed_count_lt100,pr_commits_lt100,pr_commit_additions_lt100,pr_commit_deletions_lt100,pr_commit_changes_total_lt100,pr_commit_files_changed_count_lt100,comments,issue_comments,pr_comments,own_issue_comments,helping_issue_comments,own_pr_comments,helping_pr_comments,linked_pr_issue_comments,issues_opened,issues_opened_with_linked_pr,pr_reviews,pr_review_comments,prs_merged,issues_closed,first_period,final_period,closed_issue,closed_in_30_days,closed_in_60_days,closed_in_90_days,closed_in_180_days,closed_in_360_days,prs_closed_unmerged,p_prs_closed_unmerged,p_prs_merged,p_review_state_commented,p_review_state_approved,p_review_state_changes_requested,p_prs_merged_30d,p_prs_merged_60d,p_prs_merged_90d,p_prs_merged_180d,p_prs_merged_360d,prs_closed,p_prs_closed,mean_pr_reviews,time_index,departed_actor_id,last_pre_period,treatment_period,abandoned_date,treated_project,treatment,treatment_group,total_important,total_nodes,mean_cluster_overlap,avg_clusters_per_node,pct_nodes_one_cluster,HHI_normalized_degree,HHI_individual_coverage,HHI_individual_coverage_cluster,normalized_degree,imp_to_other_avg_edge_weight,individual_node_coverage,individual_coverage_cluster,overall_overlap,weighted_overall_overlap,important,imp_to_other_perc_10,imp_to_other_perc_25,imp_to_other_perc_50,imp_to_other_perc_75,imp_to_other_perc_90,imp_to_imp_avg_edge_weight,imp_to_imp_perc_10,imp_to_imp_perc_25,imp_to_imp_perc_50,imp_to_imp_perc_75,imp_to_imp_perc_90,prop_important,total_downloads,total_downloads_one_project,forks_gained,stars_gained,total_downloads_rel,total_downloads_one_project_rel,overall_new_release_count,major_new_release_count,minor_new_release_count,patch_new_release_count,other_new_release_count,major_minor_release_count,major_minor_patch_release_count,overall_score,overall_increase,overall_decrease,overall_stable,vulnerabilities_score
inveniosoftware/invenio-oauth2server,2022-07-01,3,11,13594,452,14046,47,4,46,32,78,5,7,13548,420,13968,42,11,13594,452,14046,47,7,13548,420,13968,42,4,46,32,78,5,3,0,3,0,0,1,2,0,0,0,2,0,6,0,2015-07-01T00:00:00Z,2023-07-01,0,,,,,,,,,,,,,,,,,,,,16,189798,2016-07-01,2017-01-01,,1,1,5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,50752,50752,1,1,8.35183384454216e-07,8.37466683396316e-07,3,0,0,3,0,0,3,5.6,0,0,1,10
inveniosoftware/invenio-oauth2server,2023-01-01,2,8,83,124,207,59,2,31,55,86,24,6,52,69,121,35,8,83,124,207,59,6,52,69,121,35,2,31,55,86,24,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2015-07-01T00:00:00Z,2023-07-01,0,,,,,,,,,,,,,,,,,,,,17,189798,2016-07-01,2017-01-01,,1,1,5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,58695,58695,2,0,9.65894718445386e-07,9.68535367708597e-07,1,1,0,0,0,1,1,5.6,0,0,1,10
inveniosoftware/invenio-pidstore,2015-07-01,16,29,1061,408,1469,101,23,914,405,1319,89,6,147,3,150,12,29,1061,408,1469,101,6,147,3,150,12,23,914,405,1319,89,49,22,27,6,16,11,16,21,15,15,0,117,24,13,2015-07-01T00:00:00Z,2023-07-01,0,,,,,,,,,,,,,,,,,,,,2,189798,2016-07-01,2017-01-01,,1,0,5,1,12,0,1,100,0.15625,1,1,0.909090909090909,6.3,91.6666666666667,100,0,0,1,1,1,2.5,3,23.2,0,0,0,0,0,0,0.0833333333333333,,,14,1,,,0,0,0,0,0,0,0,6.7,0,0,1,10
inveniosoftware/invenio-pidstore,2016-01-01,20,25,767,149,916,70,25,767,149,916,70,0,0,0,0,0,25,767,149,916,70,0,0,0,0,0,25,767,149,916,70,43,13,30,1,12,4,26,22,6,12,0,23,21,2,2015-07-01T00:00:00Z,2023-07-01,0,,,,,,,,,,,,,,,,,,,,3,189798,2016-07-01,2017-01-01,,1,0,5,2,11,71.4285714285714,1.45454545454545,54.5454545454545,0.14,,,0.8,2.71428571428571,,,,,,1.6,2,3,3.5,4,26,26,26,26,26,26,0.181818181818182,,,2,1,,,0,0,0,0,0,0,0,6.7,0,0,1,10
inveniosoftware/invenio-pidstore,2016-07-01,16,20,797,273,1070,90,19,796,273,1069,89,1,1,0,1,1,20,797,273,1070,90,1,1,0,1,1,19,796,273,1069,89,52,30,22,9,21,8,14,31,19,16,0,44,19,10,2015-07-01T00:00:00Z,2023-07-01,0,,,,,,,,,,,,,,,,,,,,4,189798,2016-07-01,2017-01-01,,1,0,5,1,11,0,1,100,0.126953125,1,1,0.7,9.42857142857143,72.7272727272727,100,0,0,1,1.6,2,5,13.5,23,0,0,0,0,0,0,0.0909090909090909,,,2,0,,,2,0,0,0,2,0,0,5.36666666666667,0,1,0,9.11111111111111
inveniosoftware/invenio-pidstore,2017-01-01,2,3,13,31,44,4,2,10,31,41,3,1,3,0,3,1,3,13,31,44,4,1,3,0,3,1,2,10,31,41,3,8,1,7,1,0,4,3,6,1,4,0,1,3,1,2015-07-01T00:00:00Z,2023-07-01,1,0,0,0,0.5,1,2,0.4,0.6,0,0,0,0.4,0.4,0.6,0.6,0.6,5,1,,5,189798,2016-07-01,2017-01-01,,1,1,5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,0,0,0,0,0,0,0,5.7,0,0,1,9.33333333333333
inveniosoftware/invenio-pidstore,2017-07-01,2,4,88,90,178,38,2,44,45,89,19,2,44,45,89,19,4,88,90,178,38,2,44,45,89,19,2,44,45,89,19,8,2,6,1,1,5,1,3,2,1,0,6,3,4,2015-07-01T00:00:00Z,2023-07-01,1,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0,0,1,0,0,0,1,1,1,1,1,3,1,,6,189798,2016-07-01,2017-01-01,,1,1,5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,1,0,0,0,1,0,0,6.7,1,0,0,10
inveniosoftware/invenio-pidstore,2018-01-01,4,22,606,3025,3631,170,13,365,1555,1920,94,9,241,1470,1711,76,22,606,3025,3631,170,9,241,1470,1711,76,13,365,1555,1920,94,1,0,1,0,0,0,1,0,0,0,0,3,4,0,2015-07-01T00:00:00Z,2023-07-01,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,4,1,,7,189798,2016-07-01,2017-01-01,,1,1,5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,1,0,0,0,1,1,6.2,0,0,1,9.66666666666667
inveniosoftware/invenio-pidstore,2018-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,2015-07-01T00:00:00Z,2023-07-01,0,,,,,,,,,,,,,,,,,,,,8,189798,2016-07-01,2017-01-01,,1,1,5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,19790,19790,3,0,3.25667543709587e-07,3.26557882731973e-07,0,0,0,0,0,0,0,5.2,0,1,0,9
inveniosoftware/invenio-pidstore,2019-01-01,1,1,2,1,3,1,1,2,1,3,1,0,0,0,0,0,1,2,1,3,1,0,0,0,0,0,1,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2015-07-01T00:00:00Z,2023-07-01,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,,9,189798,2016-07-01,2017-01-01,,1,1,5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,40365,40365,1,0,6.64253178465763e-07,6.66069173141793e-07,0,0,0,0,0,0,0,5.2,0,0,1,9
inveniosoftware/invenio-pidstore,2019-07-01,3,7,657,318,975,38,4,341,214,555,19,3,316,104,420,19,7,657,318,975,38,3,316,104,420,19,4,341,214,555,19,6,1,5,0,1,5,0,6,1,2,0,44,3,3,2015-07-01T00:00:00Z,2023-07-01,0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0,0,1,0,0,0,1,1,1,1,1,3,1,,10,189798,2016-07-01,2017-01-01,,1,1,5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,45570,45570,6,0,7.49907527379781e-07,7.51957691566246e-07,1,0,1,0,0,1,1,5.2,0,0,1,9
inveniosoftware/invenio-pidstore,2020-01-01,2,3,46,41,87,5,3,46,41,87,5,0,0,0,0,0,3,46,41,87,5,0,0,0,0,0,3,46,41,87,5,5,1,4,0,1,3,1,1,1,1,0,11,2,1,2015-07-01T00:00:00Z,2023-07-01,1,1,1,1,1,1,0,0,1,0,0,0,0.5,1,1,1,1,2,1,,11,189798,2016-07-01,2017-01-01,,1,1,5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,55632,55632,1,0,9.15489479113275e-07,9.17992326030577e-07,1,0,1,0,0,1,1,5.2,0,0,1,9
inveniosoftware/invenio-pidstore,2020-07-01,1,2,242,165,407,16,2,242,165,407,16,0,0,0,0,0,2,242,165,407,16,0,0,0,0,0,2,242,165,407,16,2,0,2,0,0,2,0,2,0,1,2,0,2,1,2015-07-01T00:00:00Z,2023-07-01,0.5,0.5,0.5,0.5,0.5,0.5,1,0.333333333333333,0.666666666666667,0,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,3,1,2,12,189798,2016-07-01,2017-01-01,,1,1,5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,108786,108786,2,0,1.79020057655336e-06,1.79509478680548e-06,1,0,0,1,0,0,1,5.3,0,0,1,9
inveniosoftware/invenio-pidstore,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2015-07-01T00:00:00Z,2023-07-01,0,,,,,,0,0,1,0,1,0,1,1,1,1,1,1,1,1,13,189798,2016-07-01,2017-01-01,,1,1,5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,117351,117351,0,0,1.93114764638018e-06,1.93642719032237e-06,1,0,0,1,0,0,1,5.4,0,0,1,9
inveniosoftware/invenio-pidstore,2021-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-07-01T00:00:00Z,2023-07-01,0,,,,,,,,,,,,,,,,,,,,14,189798,2016-07-01,2017-01-01,,1,1,5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,72584,72584,1,0,1.19445442105188e-06,1.19771992724697e-06,0,0,0,0,0,0,0,,,,,
inveniosoftware/invenio-pidstore,2022-01-01,1,1,19,19,38,3,1,19,19,38,3,0,0,0,0,0,1,19,19,38,3,0,0,0,0,0,1,19,19,38,3,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2015-07-01T00:00:00Z,2023-07-01,0,,,,,,0,0,0.75,0,0.25,0,0.75,0.75,0.75,0.75,0.75,3,0.75,1,15,189798,2016-07-01,2017-01-01,,1,1,5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,60946,60946,2,0,1.00293755022357e-06,1.00567947048928e-06,1,0,0,1,0,0,1,5.4,0,0,1,9
inveniosoftware/invenio-pidstore,2022-07-01,2,9,2311,176,2487,45,2,22,15,37,3,7,2289,161,2450,42,9,2311,176,2487,45,7,2289,161,2450,42,2,22,15,37,3,1,0,1,0,0,1,0,0,0,0,2,0,5,0,2015-07-01T00:00:00Z,2023-07-01,0,0,0,0,0,0,2,0.285714285714286,0.714285714285714,0,0.285714285714286,0,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,7,1,1,16,189798,2016-07-01,2017-01-01,,1,1,5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,60997,60997,2,1,1.00377681473743e-06,1.00652102945943e-06,2,0,0,2,0,0,2,5.4,0,0,1,9
inveniosoftware/invenio-pidstore,2023-01-01,2,10,32,17,49,15,3,13,6,19,5,7,19,11,30,10,10,32,17,49,15,7,19,11,30,10,3,13,6,19,5,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2015-07-01T00:00:00Z,2023-07-01,0,,,,,,,,,,,,,,,,,,,,17,189798,2016-07-01,2017-01-01,,1,1,5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,76575,76575,4,1,1.26013098330276e-06,1.26357604195052e-06,2,0,1,1,0,1,2,5.4,0,0,1,9
matrix-org/matrix-python-sdk,2015-01-01,1,28,1025,612,1637,44,1,8,2,10,2,27,1017,610,1627,42,28,1025,612,1637,44,27,1017,610,1627,42,1,8,2,10,2,3,3,0,2,1,0,0,3,2,2,0,0,1,1,2015-01-01T00:00:00Z,2023-01-01,1,0.5,0.5,0.5,0.5,0.5,0,0,1,0,0,0,1,1,1,1,1,1,1,,1,30212477,2019-01-01,2019-07-01,,1,0,10,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,,,0,0,0,0,0,0,0,6.7,0,0,0,10
matrix-org/matrix-python-sdk,2015-07-01,1,3,6,3,9,3,1,4,1,5,1,2,2,2,4,2,3,6,3,9,3,2,2,2,4,2,1,4,1,5,1,2,1,1,0,1,0,1,1,1,1,0,0,1,1,2015-01-01T00:00:00Z,2023-01-01,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0,0,0,0.5,0.5,0.5,0.5,0.5,2,1,,2,30212477,2019-01-01,2019-07-01,,1,0,10,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,0,0,0,0,0,0,0,6.7,0,0,1,10
matrix-org/matrix-python-sdk,2016-01-01,15,42,1367,365,1732,53,24,1069,267,1336,41,18,298,98,396,12,42,1367,365,1732,53,18,298,98,396,12,24,1069,267,1336,41,50,3,47,1,2,17,30,16,3,7,0,60,16,3,2015-01-01T00:00:00Z,2023-01-01,1,0.666666666666667,0.666666666666667,0.666666666666667,1,1,2,0.117647058823529,0.941176470588235,0,0,0,0.882352941176471,0.941176470588235,0.941176470588235,0.941176470588235,0.941176470588235,17,1,,3,30212477,2019-01-01,2019-07-01,,1,0,10,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,8,,,0,0,0,0,0,0,0,6.7,0,0,1,10
matrix-org/matrix-python-sdk,2016-07-01,30,77,20709,3000,23709,163,42,1191,623,1814,60,35,19518,2377,21895,103,77,20709,3000,23709,163,35,19518,2377,21895,103,42,1191,623,1814,60,182,39,143,17,22,29,114,62,25,34,0,61,32,11,2015-01-01T00:00:00Z,2023-01-01,0,,,,,,,,,,,,,,,,,,,,4,30212477,2019-01-01,2019-07-01,,1,0,10,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,23,,,2,0,0,2,0,0,2,6.7,0,0,1,10
matrix-org/matrix-python-sdk,2017-01-01,27.5,69,15688,12046,27734,163,41,14293,11998,26291,122,28,1395,48,1443,41,69,15688,12046,27734,163,28,1395,48,1443,41,41,14293,11998,26291,122,183,54,129,14,40,28,101,75,36,48,0,45,29,7,2015-01-01T00:00:00Z,2023-01-01,0,,,,,,,,,,,,,,,,,,,,5,30212477,2019-01-01,2019-07-01,,1,0,10,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,25,,,1,0,0,1,0,0,1,6.7,0,0,1,10
matrix-org/matrix-python-sdk,2017-07-01,6.5,34,2133,611,2744,90,12,1358,379,1737,46,22,775,232,1007,44,34,2133,611,2744,90,22,775,232,1007,44,12,1358,379,1737,46,93,25,68,6,19,23,45,50,20,32,0,35,7,10,2015-01-01T00:00:00Z,2023-01-01,0.529411764705882,0.117647058823529,0.235294117647059,0.235294117647059,0.352941176470588,0.470588235294118,3,0.25,0.583333333333333,0,0,0,0.25,0.333333333333333,0.416666666666667,0.583333333333333,0.583333333333333,10,0.833333333333333,,6,30212477,2019-01-01,2019-07-01,,1,0,10,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,29,,,0,0,0,0,0,0,0,6.7,0,0,1,10
matrix-org/matrix-python-sdk,2018-01-01,26,85,20396,7064,27460,204,45,1075,298,1373,65,40,19321,6766,26087,139,85,20396,7064,27460,204,40,19321,6766,26087,139,45,1075,298,1373,65,166,57,109,18,39,36,73,87,33,51,0,86,34,13,2015-01-01T00:00:00Z,2023-01-01,0,,,,,,,,,,,,,,,,,,,,7,30212477,2019-01-01,2019-07-01,,1,0,10,2,25,19.0476190476191,1.0952380952381,90.4761904761905,0.0523415977961432,,,0.0833333333333333,1,,,,,1,1,1,1,1,1,72,72,72,72,72,72,0.08,,,25,29,,,5,0,3,2,0,3,5,6.7,0,0,1,10
matrix-org/matrix-python-sdk,2018-07-01,15,44,828,226,1054,67,24,442,125,567,40,20,386,101,487,27,44,828,226,1054,67,20,386,101,487,27,24,442,125,567,40,141,47,94,10,37,43,51,77,38,47,0,135,20,9,2015-01-01T00:00:00Z,2023-01-01,0,,,,,,,,,,,,,,,,,,,,8,30212477,2019-01-01,2019-07-01,,1,0,10,2,29,56,1.35,65,0.0502553077129804,,,0.535714285714286,3,,,,,,1,1.25,3,4,4.7,56,56,56,56,56,56,0.0689655172413793,74295,74295,8,20,1.22261092268336e-06,1.22595340563779e-06,0,0,0,0,0,0,0,6.7,0,0,1,10
matrix-org/matrix-python-sdk,2019-01-01,2,5,8,14,22,6,2,5,8,13,3,3,3,6,9,3,5,8,14,22,6,3,3,6,9,3,2,5,8,13,3,29,15,14,3,12,7,7,11,12,8,0,1,2,4,2015-01-01T00:00:00Z,2023-01-01,0.75,0.75,0.75,0.75,0.75,0.75,7,0.583333333333333,0.166666666666667,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,9,0.75,,9,30212477,2019-01-01,2019-07-01,,1,0,10,2,15,0,1,100,0.0950000000000001,0.510204081632653,0.510204081632653,0.214285714285714,1,20,42.8571428571429,0,0,1,1,1,1,1,1,2,2,2,2,2,2,0.133333333333333,81928,81928,13,34,1.34822084492365e-06,1.35190673150405e-06,0,0,0,0,0,0,0,6.7,0,0,1,10
matrix-org/matrix-python-sdk,2019-07-01,3,12,80,148,228,23,4,41,70,111,8,8,39,78,117,15,12,80,148,228,23,8,39,78,117,15,4,41,70,111,8,29,7,22,2,5,7,15,22,6,15,0,6,3,2,2015-01-01T00:00:00Z,2023-01-01,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,3,1,,10,30212477,2019-01-01,2019-07-01,,1,1,10,,0,,,,,,,,,,,,,,,,,,,,,,,,,,79560,79560,3,18,1.30925264161368e-06,1.3128319934389e-06,0,0,0,0,0,0,0,6.7,0,0,1,10
matrix-org/matrix-python-sdk,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,1,1,0,1,0,0,0,0,1,2015-01-01T00:00:00Z,2023-01-01,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,30212477,2019-01-01,2019-07-01,,1,1,10,,0,,,,,,,,,,,,,,,,,,,,,,,,,,177469,177469,4,20,2.92045949037881e-06,2.92844370341387e-06,0,0,0,0,0,0,0,,,,,
matrix-org/matrix-python-sdk,2020-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1,0,5,0,1,1,4,1,0,0,0,0,2015-01-01T00:00:00Z,2023-01-01,0,,,,,,,,,,,,,,,,,,,,12,30212477,2019-01-01,2019-07-01,,1,1,10,,0,,,,,,,,,,,,,,,,,,,,,,,,,,182888,182888,5,5,3.00963545901763e-06,3.01786346928171e-06,0,0,0,0,0,0,0,,,,,
matrix-org/matrix-python-sdk,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,2,0,0,0,3,0,0,0,0,0,2015-01-01T00:00:00Z,2023-01-01,0,,,,,,,,,,,,,,,,,,,,13,30212477,2019-01-01,2019-07-01,,1,1,10,,0,,,,,,,,,,,,,,,,,,,,,,,,,,308097,308097,4,17,5.07009566519922e-06,5.08395674563278e-06,0,0,0,0,0,0,0,,,,,
matrix-org/matrix-python-sdk,2021-07-01,0,2,60,52,112,3,0,0,0,0,0,2,60,52,112,3,2,60,52,112,3,2,60,52,112,3,0,0,0,0,0,9,8,1,0,8,1,0,9,7,8,3,3,1,1,2015-01-01T00:00:00Z,2023-01-01,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,1,3,14,30212477,2019-01-01,2019-07-01,,1,1,10,,0,,,,,,,,,,,,,,,,,,,,,,,,,,248876,248876,9,17,4.09554500294427e-06,4.10674176972221e-06,1,0,1,0,0,1,1,6.7,0,0,1,10
matrix-org/matrix-python-sdk,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-01-01T00:00:00Z,2023-01-01,0,,,,,,,,,,,,,,,,,,,,15,30212477,2019-01-01,2019-07-01,,1,1,10,,0,,,,,,,,,,,,,,,,,,,,,,,,,,247883,247883,1,17,4.0792040291745e-06,4.09035612153864e-06,0,0,0,0,0,0,0,,,,,
matrix-org/matrix-python-sdk,2022-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-01-01T00:00:00Z,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16,30212477,2019-01-01,2019-07-01,,1,1,10,,0,,,,,,,,,,,,,,,,,,,,,,,,,,408879,408879,6,7,6.72858108157817e-06,6.74697627759304e-06,0,0,0,0,0,0,0,,,,,
matrix-org/matrix-python-sdk,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,2015-01-01T00:00:00Z,2023-01-01,0,,,,,,,,,,,,,,,,,,,,17,30212477,2019-01-01,2019-07-01,,1,1,10,,0,,,,,,,,,,,,,,,,,,,,,,,,,,407686,407686,2,9,6.70894887442074e-06,6.72729039815397e-06,0,0,0,0,0,0,0,,,,,
vmware/pyvcloud,2015-01-01,13,181,62822,4747,67569,478,17,8697,270,8967,39,164,54125,4477,58602,439,181,62822,4747,67569,478,164,54125,4477,58602,439,17,8697,270,8967,39,103,75,28,24,51,7,21,56,47,32,0,0,26,24,2015-01-01T00:00:00Z,2023-07-01,0,,,,,,,,,,,,,,,,,,,,1,24319,2018-01-01,2018-07-01,2022-07-01,1,0,8,1,19,0,1,100,0.175736961451247,1,1,0.888888888888889,6.1875,89.4736842105263,100,0,0,1,2,3,4.5,8,13,0,0,0,0,0,0,0.0526315789473684,,,15,26,,,0,0,0,0,0,0,0,3.39565217391304,0,1,0,0.260869565217391
vmware/pyvcloud,2015-07-01,4,41,3344,686,4030,88,4,11,9,20,4,37,3333,677,4010,84,41,3344,686,4030,88,37,3333,677,4010,84,4,11,9,20,4,30,7,23,0,7,2,21,23,7,23,0,4,12,3,2015-01-01T00:00:00Z,2023-07-01,0,,,,,,,,,,,,,,,,,,,,2,24319,2018-01-01,2018-07-01,2022-07-01,1,0,8,1,8,0,1,100,0.160714285714286,1,1,0.714285714285714,3.75,,,,,1,1.3,1.75,3.5,5.5,6.4,2,2,2,2,2,2,0.125,,,14,11,,,0,0,0,0,0,0,0,3.3,0,0,1,0
vmware/pyvcloud,2016-01-01,3,3,62,61,123,4,3,62,61,123,4,0,0,0,0,0,3,62,61,123,4,0,0,0,0,0,3,62,61,123,4,8,7,1,3,4,0,1,6,6,5,0,0,0,1,2015-01-01T00:00:00Z,2023-07-01,0,,,,,,,,,,,,,,,,,,,,3,24319,2018-01-01,2018-07-01,2022-07-01,1,0,8,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,,,0,0,0,0,0,0,0,3.3,0,0,1,0
vmware/pyvcloud,2016-07-01,2,15,268,220,488,27,2,11,8,19,3,13,257,212,469,24,15,268,220,488,27,13,257,212,469,24,2,11,8,19,3,11,2,9,0,2,2,7,5,2,4,0,0,8,1,2015-01-01T00:00:00Z,2023-07-01,0,,,,,,,,,,,,,,,,,,,,4,24319,2018-01-01,2018-07-01,2022-07-01,1,0,8,1,7,0,1,100,0.214285714285714,1,1,0.833333333333333,1.8,85.7142857142857,100,0,0,1,1,1,1,2,3.2,0,0,0,0,0,0,0.142857142857143,,,11,8,,,1,0,0,0,1,0,0,3.3,0,0,1,0
vmware/pyvcloud,2017-01-01,4,28,10685,5221,15906,220,7,4134,886,5020,63,21,6551,4335,10886,157,28,10685,5221,15906,220,21,6551,4335,10886,157,7,4134,886,5020,63,6,1,5,0,1,1,4,0,1,0,0,0,5,0,2015-01-01T00:00:00Z,2023-07-01,0,,,,,,,,,,,,,,,,,,,,5,24319,2018-01-01,2018-07-01,2022-07-01,1,0,8,2,4,0,1,100,0.277777777777778,0.5,0.5,0.666666666666667,1,50,50,0,0,1,1,1,1,1,1,4,4,4,4,4,4,0.5,,,3,6,,,3,0,0,1,2,0,1,3.3,0,0,1,0
vmware/pyvcloud,2017-07-01,28,230,20606,341446,362052,849,43,6281,334991,341272,326,187,14325,6455,20780,523,229,20374,9356,29730,739,187,14325,6455,20780,523,42,6049,2901,8950,216,55,3,52,1,2,15,37,45,3,30,0,153,40,3,2015-01-01T00:00:00Z,2023-07-01,0,,,,,,,,,,,,,,,,,,,,6,24319,2018-01-01,2018-07-01,2022-07-01,1,0,8,1,18,0,1,100,0.123520710059172,1,1,0.823529411764706,5,83.3333333333333,100,0,0,1,1,1,2,4.5,16.5,0,0,0,0,0,0,0.0555555555555556,,,41,19,,,80,1,2,14,63,3,17,3.012,0,0,1,0
vmware/pyvcloud,2018-01-01,40,106,31244,9652,40896,579,53,16705,5546,22251,324,53,14539,4106,18645,255,106,31244,9652,40896,579,53,14539,4106,18645,255,53,16705,5546,22251,324,559,54,505,14,40,139,366,148,38,61,0,14,70,20,2015-01-01T00:00:00Z,2023-07-01,0,,,,,,,,,,,,,,,,,,,,7,24319,2018-01-01,2018-07-01,2022-07-01,1,0,8,3,22,73.3333333333333,1.65,55,0.08,,,0.285714285714286,19.6666666666667,,,,,1,7.8,13.5,23,27.5,30.2,21.3333333333333,15.6,16.5,18,24.5,28.4,0.136363636363636,,,18,12,,,15,0,3,2,10,3,5,2.7,0,0,1,0
vmware/pyvcloud,2018-07-01,40,90,11260,4962,16222,265,73,8371,4084,12455,197,17,2889,878,3767,68,90,11260,4962,16222,265,17,2889,878,3767,68,73,8371,4084,12455,197,30,14,16,4,10,11,5,6,12,6,0,4,50,2,2015-01-01T00:00:00Z,2023-07-01,0,,,,,,,,,,,,,,,,,,,,8,24319,2018-01-01,2018-07-01,2022-07-01,1,1,8,,0,,,,,,,,,,,,,,,,,,,,,,,,,,126930,126930,26,15,2.08878126948246e-06,2.09449176630466e-06,7,1,0,1,5,1,2,2.7,0,0,1,0
