File:  output/analysis/event_study_forest/opened_cohort/important_degree_top3/rolling5/exact2/nevertreated/pc_score/norm/pull_request_merged_repo_att_event_study_forest.parquet 
MD5:   a5e317e9d5fe92a543fa0ed8447760a2 
Key:   outcome repo_name repo_id 
 
 ================================================================================================= 
 variable_name                       type     N  uniqueN    mean       sd        min        max    
 ------------------------------------------------------------------------------------------------- 
 outcome                           character 577    1                                              
 repo_name                         character 577   577                                             
 repo_id                            numeric  577         11,853.280 6,311.730    101      23,014   
 cohort16event_time1                numeric  108           -3.890    134.158  -1,311.564  254.431  
 cohort16event_time2                numeric  108           -4.683    134.461  -1,321.312  236.521  
 cohort16event_time3                numeric  108           -6.132    133.275  -1,301.155  218.528  
 cohort16event_time4                numeric  108           -6.588    135.107  -1,332.995  210.263  
 cohort16event_time5                numeric  108           -5.173    135.942  -1,340.201  193.278  
 collaboration_pc_score             numeric  566           -0.021     1.764     -6.784     4.380   
 knowledge_level_pc_score           numeric  569           -0.010     1.371     -6.939     2.133   
 discussion_quality_pc_score        numeric  577           -0.013     1.630    -10.466     3.502   
 investment_in_new_talent_pc_score  numeric  571           -0.016     1.160     -1.005     3.386   
 problem_solving_routines_pc_score  numeric  577           -0.021     1.405     -1.495     6.283   
 ------------------------------------------------------------------------------------------------- 
