event_time,dataset,rolling,category,outcome,normalize,method,covar,split_value,estimate,sd,ci_low,ci_high
-1,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,has_issue_template,0,0,0,0,0
-1,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,has_issue_template,1,0,0,0,0
-1,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,has_pr_template,0,0,0,0,0
-1,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,has_pr_template,1,0,0,0,0
-1,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,mean_days_to_respond,0,0,0,0,0
-1,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,mean_days_to_respond,1,0,0,0,0
-1,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,mean_has_assignee,0,0,0,0,0
-1,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,mean_has_assignee,1,0,0,0,0
-1,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,mean_has_reviewer,0,0,0,0,0
-1,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,mean_has_reviewer,1,0,0,0,0
-1,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,mean_has_tag,0,0,0,0,0
-1,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,mean_has_tag,1,0,0,0,0
-1,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,neg_sentiment_avg,0,0,0,0,0
-1,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,neg_sentiment_avg,1,0,0,0,0
-1,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,ov_sentiment_avg,0,0,0,0,0
-1,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,ov_sentiment_avg,1,0,0,0,0
-1,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,pct_members_multiple,0,0,0,0,0
-1,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,pct_members_multiple,1,0,0,0,0
-1,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,pct_merged_with_approved,0,0,0,0,0
-1,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,pct_merged_with_approved,1,0,0,0,0
-1,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,pct_merged_with_review,0,0,0,0,0
-1,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,pct_merged_with_review,1,0,0,0,0
-1,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,pos_sentiment_avg,0,0,0,0,0
-1,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,pos_sentiment_avg,1,0,0,0,0
-1,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,proj_hhi_discussion_comment,0,0,0,0,0
-1,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,proj_hhi_discussion_comment,1,0,0,0,0
-1,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,proj_hhi_pull_request_review_comment,0,0,0,0,0
-1,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,proj_hhi_pull_request_review_comment,1,0,0,0,0
-1,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,proj_prob_hhi_issue_comment,0,0,0,0,0
-1,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,proj_prob_hhi_issue_comment,1,0,0,0,0
-1,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,proj_prob_hhi_pull_request_comment,0,0,0,0,0
-1,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,proj_prob_hhi_pull_request_comment,1,0,0,0,0
-1,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,proj_prob_hhi_pull_request_review,0,0,0,0,0
-1,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,proj_prob_hhi_pull_request_review,1,0,0,0,0
-1,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,proj_prob_hhi_pull_request_review_comment,0,0,0,0,0
-1,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,proj_prob_hhi_pull_request_review_comment,1,0,0,0,0
-1,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,pull_request_merged_rate_weighted,0,0,0,0,0
-1,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,pull_request_merged_rate_weighted,1,0,0,0,0
-1,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,pull_request_review_rate_weighted,0,0,0,0,0
-1,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,pull_request_review_rate_weighted,1,0,0,0,0
-1,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,response_rate,0,0,0,0,0
-1,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,response_rate,1,0,0,0,0
-1,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,share_issue_and_pr,0,0,0,0,0
-1,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,share_issue_and_pr,1,0,0,0,0
-1,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,share_issue_only,0,0,0,0,0
-1,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,share_issue_only,1,0,0,0,0
-1,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,share_pr_only,0,0,0,0,0
-1,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,share_pr_only,1,0,0,0,0
-1,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,text_sim_ratio,0,0,0,0,0
-1,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,text_sim_ratio,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,cs,"","",-0.220192535499362,0.0730058484538047,-0.428354519385793,-0.0120305516129312
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,any_activity_rate_weighted,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,any_activity_rate_weighted,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,avg_all_disc_count,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,avg_all_disc_count,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,avg_all_disc_exclude_opener_count,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,avg_all_disc_exclude_opener_count,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,avg_members_per_problem,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,avg_members_per_problem,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,avg_unique_types,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,avg_unique_types,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,clustering_coefficient,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,clustering_coefficient,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,cos_sim_diff_actor,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,cos_sim_diff_actor,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,cos_sim_same_actor,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,cos_sim_same_actor,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,has_code_of_conduct,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,has_code_of_conduct,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,has_codeowners,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,has_codeowners,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,has_contributing_guide,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,has_contributing_guide,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,has_good_first_issue,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,has_good_first_issue,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,has_issue_template,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,has_issue_template,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,has_pr_template,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,has_pr_template,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,mean_days_to_respond,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,mean_days_to_respond,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,mean_has_assignee,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,mean_has_assignee,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,mean_has_reviewer,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,mean_has_reviewer,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,mean_has_tag,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,mean_has_tag,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,neg_sentiment_avg,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,neg_sentiment_avg,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,ov_sentiment_avg,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,ov_sentiment_avg,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,pct_members_multiple,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,pct_members_multiple,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,pct_merged_with_approved,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,pct_merged_with_approved,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,pct_merged_with_review,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,pct_merged_with_review,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,pos_sentiment_avg,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,pos_sentiment_avg,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,proj_hhi_discussion_comment,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,proj_hhi_discussion_comment,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,proj_hhi_pull_request_review_comment,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,proj_hhi_pull_request_review_comment,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,proj_prob_hhi_issue_comment,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,proj_prob_hhi_issue_comment,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,proj_prob_hhi_pull_request_comment,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,proj_prob_hhi_pull_request_comment,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,proj_prob_hhi_pull_request_review,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,proj_prob_hhi_pull_request_review,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,proj_prob_hhi_pull_request_review_comment,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,proj_prob_hhi_pull_request_review_comment,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,pull_request_merged_rate_weighted,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,pull_request_merged_rate_weighted,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,pull_request_review_rate_weighted,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,pull_request_review_rate_weighted,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,response_rate,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,response_rate,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,share_issue_and_pr,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,share_issue_and_pr,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,share_issue_only,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,share_issue_only,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,share_pr_only,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,share_pr_only,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,text_sim_ratio,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,text_sim_ratio,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,cs,"","",-0.215327084307194,0.073456277142217,-0.42435357438186,-0.00630059423252782
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,"","",0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,any_activity_rate_weighted,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,any_activity_rate_weighted,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,avg_all_disc_count,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,avg_all_disc_count,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,avg_all_disc_exclude_opener_count,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,avg_all_disc_exclude_opener_count,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,avg_members_per_problem,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,avg_members_per_problem,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,avg_unique_types,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,avg_unique_types,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,clustering_coefficient,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,clustering_coefficient,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,cos_sim_diff_actor,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,cos_sim_diff_actor,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,cos_sim_same_actor,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,cos_sim_same_actor,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,has_code_of_conduct,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,has_code_of_conduct,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,has_codeowners,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,has_codeowners,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,has_contributing_guide,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,has_contributing_guide,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,has_good_first_issue,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,has_good_first_issue,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,has_issue_template,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,has_issue_template,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,has_pr_template,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,has_pr_template,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,mean_days_to_respond,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,mean_days_to_respond,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,mean_has_assignee,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,mean_has_assignee,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,mean_has_reviewer,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,mean_has_reviewer,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,mean_has_tag,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,mean_has_tag,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,neg_sentiment_avg,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,neg_sentiment_avg,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,ov_sentiment_avg,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,ov_sentiment_avg,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,pct_members_multiple,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,pct_members_multiple,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,pct_merged_with_approved,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,pct_merged_with_approved,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,pct_merged_with_review,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,pct_merged_with_review,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,pos_sentiment_avg,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,pos_sentiment_avg,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,proj_hhi_discussion_comment,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,proj_hhi_discussion_comment,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,proj_hhi_pull_request_review_comment,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,proj_hhi_pull_request_review_comment,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,proj_prob_hhi_issue_comment,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,proj_prob_hhi_issue_comment,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,proj_prob_hhi_pull_request_comment,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,proj_prob_hhi_pull_request_comment,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,proj_prob_hhi_pull_request_review,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,proj_prob_hhi_pull_request_review,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,proj_prob_hhi_pull_request_review_comment,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,proj_prob_hhi_pull_request_review_comment,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,pull_request_merged_rate_weighted,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,pull_request_merged_rate_weighted,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,pull_request_review_rate_weighted,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,pull_request_review_rate_weighted,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,response_rate,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,response_rate,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,share_issue_and_pr,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,share_issue_and_pr,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,share_issue_only,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,share_issue_only,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,share_pr_only,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,share_pr_only,1,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,text_sim_ratio,0,0,0,0,0
-1,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,text_sim_ratio,1,0,0,0,0
0,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,cs,"","",-0.0358940593920105,0.0960763160407847,-0.312809030713446,0.241020911929425
0,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,"","",-0.0385059570569369,0.0967200382123167,-0.228077231953078,0.151065317839204
0,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,any_activity_rate_weighted,0,-0.129946596188368,0.107214316501826,-0.340086656531948,0.0801934641552117
0,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,any_activity_rate_weighted,1,-0.0326974409503451,0.227042355724577,-0.477700458170516,0.412305576269826
0,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,avg_all_disc_count,0,0.0146862439001985,0.130256318004061,-0.240616139387761,0.269988627188158
0,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,avg_all_disc_count,1,-0.0787850259288917,0.136544777551187,-0.346412789929218,0.188842738071435
0,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,avg_all_disc_exclude_opener_count,0,0.00729863145009298,0.128658362346283,-0.244871758748622,0.259469021648808
0,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,avg_all_disc_exclude_opener_count,1,-0.0828193671976812,0.14302614423446,-0.363150609897224,0.197511875501861
0,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,avg_members_per_problem,0,0.18033486191925,0.159245228838646,-0.131785786604497,0.492455510442996
0,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,avg_members_per_problem,1,-0.177856648908019,0.114298786534198,-0.401882270515048,0.0461689726990092
0,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,avg_unique_types,0,0.0724542243111629,0.168128214557197,-0.257077076220943,0.401985524843269
0,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,avg_unique_types,1,-0.124559519621268,0.107483662836754,-0.335227498781306,0.0861084595387701
0,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,clustering_coefficient,0,0.194587752225742,0.155779504084644,-0.110740075780161,0.499915580231645
0,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,clustering_coefficient,1,-0.265397932053077,0.108744497394932,-0.478537146947145,-0.05225871715901
0,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,cos_sim_diff_actor,0,0.107433168775876,0.144492695324345,-0.175772514059841,0.390638851611592
0,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,cos_sim_diff_actor,1,-0.146426646656328,0.126341604536605,-0.394056191548074,0.101202898235417
0,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,cos_sim_same_actor,0,0.0880260441270771,0.166920987143084,-0.239139090673368,0.415191178927522
0,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,cos_sim_same_actor,1,-0.139970156061345,0.108489297364841,-0.352609178896434,0.0726688667737432
0,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,has_code_of_conduct,0,-0.0320076242702667,0.0977978609355494,-0.223691431703943,0.15967618316341
0,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,has_code_of_conduct,1,-0.271112551130654,0.422476728265716,-1.09916693853146,0.55694183627015
0,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,has_codeowners,0,-0.0424719453343826,0.0981248813674836,-0.234796712814651,0.149852822145885
0,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,has_codeowners,1,0.42635462628165,0.418828970394664,-0.394550155691891,1.24725940825519
0,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,has_contributing_guide,0,-0.0489227610886835,0.0990335052613798,-0.243028431400988,0.145182909223621
0,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,has_contributing_guide,1,0.182515770338774,0.399462665171836,-0.600431053398025,0.965462594075572
